Method,Used Classes
org.jfree.data.category.junit.CategoryToPieDatasetTests.testGetKey,"CategoryToPieDataset, DefaultCategoryDataset, CategoryToPieDatasetTests"
org.jfree.chart.renderer.xy.junit.XYErrorRendererTests.testSerialization2,"Exception, ObjectOutput, ByteArrayOutputStream, BasicStroke, ObjectInputStream, XYErrorRendererTests, ObjectOutputStream, ByteArrayInputStream, XYErrorRenderer, ObjectInput"
org.jfree.data.time.junit.DateRangeTests.testClone,"DateRange, DateRangeTests, Date"
org.jfree.chart.plot.dial.junit.DialPointerTests.testHashCode,"DialPointer$Pin, DialPointer, DialPointerTests"
org.jfree.chart.renderer.xy.junit.StackedXYBarRendererTests.testFindRangeBounds,"StackedXYBarRenderer, JFreeChart, DefaultTableXYDataset, XYSeries, ChartFactory, Range, StackedXYBarRendererTests, RendererXYPackageTests, XYPlot, NumberAxis"
org.jfree.chart.axis.junit.NumberAxisTests.testCloning,"CloneNotSupportedException, Object, NumberAxisTests, NumberAxis"
org.jfree.chart.junit.ChartRenderingInfoTests.testCloning,"Rectangle2D, Object, Rectangle, ChartEntity, CloneNotSupportedException, EntityCollection, ChartRenderingInfo, ChartRenderingInfoTests"
org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests.testDrawWithNullInfo,"JFreeChart, NullPointerException, DefaultStatisticalCategoryDataset, StatisticalLineAndShapeRendererTests, CategoryAxis, CategoryPlot, NumberAxis, StatisticalLineAndShapeRenderer"
org.jfree.chart.axis.junit.DateTickTests.testCloning,"DateTickTests, Object, CloneNotSupportedException, DateTick, Date"
org.jfree.data.xy.junit.XYSeriesTests.testToArrayExample,"Double, XYSeries, DefaultXYDataset, XYSeriesTests"
org.jfree.chart.block.junit.GridArrangementTests.testGridNotFull_FF,"GridArrangement, BlockContainer, GridArrangementTests, RectangleConstraint, EmptyBlock, Size2D"
org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests.testEquals,"StackedXYAreaRenderer2, StackedXYAreaRenderer2Tests"
org.jfree.chart.renderer.category.junit.LineRenderer3DTests.testSerialization,"LineRenderer3DTests, Exception, ObjectOutput, ByteArrayOutputStream, ObjectInputStream, LineRenderer3D, ObjectOutputStream, ByteArrayInputStream, ObjectInput"
org.jfree.data.statistics.junit.SimpleHistogramDatasetTests.testEquals,"SimpleHistogramDatasetTests, SimpleHistogramBin, SimpleHistogramDataset"
org.jfree.chart.labels.junit.StandardXYItemLabelGeneratorTests.testEquals,"DecimalFormat, StandardXYItemLabelGenerator, SimpleDateFormat, StandardXYItemLabelGeneratorTests"
org.jfree.chart.title.junit.ShortTextTitleTests.testEquals,"ShortTextTitleTests, ShortTextTitle"
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testSerialization,"Exception, ObjectOutput, StackedBarRenderer3DTests, ByteArrayOutputStream, StackedBarRenderer3D, ObjectInputStream, ObjectOutputStream, ByteArrayInputStream, ObjectInput"
org.jfree.chart.renderer.category.junit.GanttRendererTests.testPublicCloneable,"GanttRendererTests, GanttRenderer"
org.jfree.chart.renderer.junit.GrayPaintScaleTests.testConstructor,"GrayPaintScaleTests, GrayPaintScale"
org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testCloning,"Double, DefaultIntervalCategoryDatasetTests, Object, DefaultIntervalCategoryDataset, CloneNotSupportedException"
org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testPublicCloneable,"XYBarRendererTests, XYBarRenderer"
org.jfree.chart.renderer.category.junit.StandardBarPainterTests.testEquals,"StandardBarPainterTests, StandardBarPainter"
org.jfree.chart.annotations.junit.XYPointerAnnotationTests.testCloning,"Object, PrintStream, XYPointerAnnotation, XYPointerAnnotationTests"
org.jfree.chart.renderer.category.junit.BarRendererTests.testEventNotification,"BarRendererTests, Object, RendererChangeDetector, BarRenderer"
org.jfree.data.time.junit.MinuteTests.testNotCloneable,"Minute, MinuteTests"
org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testDrawWithNullMinRegular,"Double, JFreeChart, BoxAndWhiskerRendererTests, DefaultBoxAndWhiskerCategoryDataset, BoxAndWhiskerItem, CategoryAxis, CategoryPlot, BoxAndWhiskerRenderer, ChartRenderingInfo, NumberAxis"
org.jfree.chart.axis.junit.CategoryAxisTests.testEquals,"CategoryAxisTests, Font, CategoryAxis, GradientPaint"
org.jfree.chart.renderer.xy.junit.DeviationRendererTests.testPublicCloneable,"DeviationRendererTests, DeviationRenderer"
org.jfree.data.xy.junit.XYIntervalSeriesTests.testValues,"XYIntervalSeries, Number, XYIntervalSeriesTests"
org.jfree.data.xy.junit.VectorSeriesTests.testEquals,"VectorSeriesTests, VectorSeries, XYCoordinate"
org.jfree.data.xy.junit.CategoryTableXYDatasetTests.testAddSeries,"CategoryTableXYDatasetTests, CategoryTableXYDataset"
org.jfree.chart.block.junit.GridArrangementTests.testCloning,"GridArrangement, GridArrangementTests"
org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests.testCloning,"CloneNotSupportedException, StackedXYAreaRenderer2, Object, StackedXYAreaRenderer2Tests"
org.jfree.chart.renderer.category.junit.LineAndShapeRendererTests.testHashcode,"LineAndShapeRendererTests, LineAndShapeRenderer"
org.jfree.chart.needle.junit.MiddlePinNeedleTests.testEquals,"MiddlePinNeedle, MiddlePinNeedleTests"
org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullMeanHorizontal,"Double, JFreeChart, NullPointerException, DefaultStatisticalCategoryDataset, StatisticalBarRendererTests, CategoryAxis, CategoryPlot, StatisticalBarRenderer, NumberAxis"
org.jfree.data.xy.junit.DefaultWindDatasetTests.testSerialization,"Exception, ObjectOutput, ByteArrayOutputStream, Long, ObjectInputStream, Day, DefaultWindDataset, DefaultWindDatasetTests, Integer, RegularTimePeriod, ObjectOutputStream, ByteArrayInputStream, ObjectInput"
org.jfree.chart.renderer.category.junit.LayeredBarRendererTests.testDrawWithNullInfo,"JFreeChart, NullPointerException, DefaultCategoryDataset, LayeredBarRendererTests, LayeredBarRenderer, CategoryAxis, CategoryPlot, NumberAxis"
org.jfree.data.gantt.junit.SlidingGanttCategoryDatasetTests.testCloning,"Object, SlidingGanttCategoryDatasetTests, CloneNotSupportedException, Task, TaskSeriesCollection, Date, SlidingGanttCategoryDataset, TaskSeries"
org.jfree.data.xy.junit.DefaultIntervalXYDatasetTests.testGetSeriesKey,"DefaultIntervalXYDataset, DefaultIntervalXYDatasetTests"
org.jfree.data.statistics.junit.HistogramDatasetTests.testGetSeriesKey,"HistogramDataset, HistogramDatasetTests"
org.jfree.data.xy.junit.OHLCDataItemTests.testSerialization,"ByteArrayInputStream, Exception, ObjectOutput, ByteArrayOutputStream, ObjectInputStream, OHLCDataItem, ObjectOutputStream, OHLCDataItemTests, Date, ObjectInput"
org.jfree.chart.annotations.junit.XYTextAnnotationTests.testHashCode,"XYTextAnnotationTests, XYTextAnnotation"
org.jfree.data.xy.junit.XIntervalSeriesTests.testAdditionOfDuplicateXValues,"XIntervalSeries, XIntervalSeriesTests"
org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testHashcode,"BoxAndWhiskerRendererTests, BoxAndWhiskerRenderer"
org.jfree.chart.plot.junit.FastScatterPlotTests.testDrawWithNullInfo,"FastScatterPlot, JFreeChart, NullPointerException, FastScatterPlotTests, Math, NumberAxis"
org.jfree.data.general.junit.DatasetUtilitiesTests.testIterateToFindRangeBounds2_XYDataset,"DatasetUtilitiesTests, XYSeriesCollection, XYSeries, ArrayList, Range, DatasetUtilities, List"
org.jfree.data.gantt.junit.TaskTests.testSerialization,"ByteArrayInputStream, Exception, ObjectOutput, ByteArrayOutputStream, PrintStream, TaskTests, Task, ObjectInputStream, ObjectOutputStream, Date, ObjectInput"
org.jfree.data.junit.KeyedObjects2DTests.testCloning,"Object, CloneNotSupportedException, KeyedObjects2D, KeyedObjects2DTests, Integer"
org.jfree.data.general.junit.DatasetUtilitiesTests.testIterateRangeBounds_CategoryDataset,"DatasetUtilitiesTests, DefaultCategoryDataset, DatasetUtilities, Range"
org.jfree.chart.axis.junit.CategoryAxisTests.testSerialization,"Exception, ObjectOutput, ByteArrayOutputStream, GradientPaint, ObjectInputStream, CategoryAxis, CategoryAxisTests, ObjectOutputStream, ByteArrayInputStream, ObjectInput"
org.jfree.chart.entity.junit.CategoryItemEntityTests.testCloning,"CategoryItemEntity, Object, DefaultCategoryDataset, CloneNotSupportedException, Rectangle2D$Double, CategoryItemEntityTests"
org.jfree.data.time.junit.MinuteTests.testGetFirstMillisecond,"Locale, Minute, MinuteTests, TimeZone"
org.jfree.chart.renderer.xy.junit.XYAreaRenderer2Tests.testCloning,"Object, Rectangle, XYAreaRenderer2Tests, CloneNotSupportedException, XYAreaRenderer2"
org.jfree.chart.labels.junit.StandardXYZToolTipGeneratorTests.testEquals,"DecimalFormat, StandardXYZToolTipGenerator, SimpleDateFormat, StandardXYZToolTipGeneratorTests"
org.jfree.chart.axis.junit.LogarithmicAxisTests.testSwitchedLog10,"LogarithmicAxis, LogarithmicAxisTests$MyLogarithmicAxis, LogarithmicAxisTests, Math"
org.jfree.chart.plot.junit.XYPlotTests.testSetNullRenderer,"XYPlotTests, XYPlot, NumberAxis"
org.jfree.data.general.junit.DatasetUtilitiesTests.testFindRangeBounds2,"DatasetUtilitiesTests, Range, YIntervalSeries, YIntervalSeriesCollection, DatasetUtilities"
org.jfree.chart.renderer.category.junit.BarRendererTests.testGetLegendItem,"JFreeChart, DefaultCategoryDataset, BarRenderer, BarRendererTests, CategoryAxis, CategoryPlot, NumberAxis"
org.jfree.data.xy.junit.XYBarDatasetTests.testEquals,"XYBarDatasetTests, XYBarDataset, DefaultXYDataset"
org.jfree.chart.renderer.category.junit.GradientBarPainterTests.testCloning,"GradientBarPainter, GradientBarPainterTests"
org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullMeanVertical,"Double, JFreeChart, NullPointerException, DefaultStatisticalCategoryDataset, StatisticalBarRendererTests, CategoryAxis, CategoryPlot, StatisticalBarRenderer, NumberAxis"
org.jfree.chart.util.junit.SerialUtilitiesTests.testArc2DFloatSerialization,"Exception, ByteArrayOutputStream, ObjectInputStream, SerialUtilities, SerialUtilitiesTests, Arc2D$Float, ObjectOutputStream, ByteArrayInputStream, ShapeUtilities"
org.jfree.chart.annotations.junit.XYBoxAnnotationTests.testHashCode,"BasicStroke, XYBoxAnnotationTests, XYBoxAnnotation"
org.jfree.chart.axis.junit.SubCategoryAxisTests.test2275695,"Exception, JFreeChart, ChartFactory, Graphics2D, Rectangle2D$Double, CategoryPlot, SubCategoryAxis, BufferedImage, SubCategoryAxisTests"
org.jfree.data.xy.junit.XYSeriesTests.testAdd,"Number, XYSeries, XYSeriesTests"
org.jfree.data.category.junit.DefaultCategoryDatasetTests.testIncrementValue,"DefaultCategoryDataset, DefaultCategoryDatasetTests, Double"
org.jfree.data.junit.DefaultKeyedValuesTests.testInsertValue,"DefaultKeyedValuesTests, Double, DefaultKeyedValues"
org.jfree.chart.block.junit.ColumnArrangementTests.testSerialization,"Exception, ObjectOutput, ByteArrayOutputStream, ObjectInputStream, FlowArrangement, ColumnArrangementTests, ObjectOutputStream, ByteArrayInputStream, ObjectInput"
org.jfree.data.xy.junit.XIntervalSeriesTests.testSerialization,"Exception, ObjectOutput, ByteArrayOutputStream, ObjectInputStream, XIntervalSeriesTests, XIntervalSeries, ObjectOutputStream, ByteArrayInputStream, ObjectInput"
org.jfree.data.function.junit.PowerFunction2DTests.testEquals,"PowerFunction2D, PowerFunction2DTests"
org.jfree.chart.annotations.junit.XYShapeAnnotationTests.testEquals,"XYShapeAnnotation, XYShapeAnnotationTests, GradientPaint, BasicStroke, Rectangle2D$Double"
org.jfree.chart.axis.junit.QuarterDateFormatTests.testHashCode,"QuarterDateFormat, TimeZone, QuarterDateFormatTests"
org.jfree.chart.labels.junit.MultipleXYSeriesLabelGeneratorTests.testEquals,"MultipleXYSeriesLabelGeneratorTests, MultipleXYSeriesLabelGenerator"
org.jfree.data.gantt.junit.TaskTests.testEquals,"TaskTests, Task, Date, SimpleTimePeriod"
org.jfree.chart.annotations.junit.CategoryPointerAnnotationTests.testHashCode,"CategoryPointerAnnotationTests, CategoryPointerAnnotation"
org.jfree.chart.util.junit.LogFormatTests.testSerialization,"ByteArrayInputStream, Exception, ObjectOutput, ByteArrayOutputStream, ObjectInputStream, LogFormatTests, LogFormat, ObjectOutputStream, ObjectInput"
org.jfree.data.junit.DefaultKeyedValueTests.testEquals,"Double, DefaultKeyedValueTests, DefaultKeyedValue"
org.jfree.chart.renderer.category.junit.StackedBarRendererTests.testSerialization,"Exception, ObjectOutput, ByteArrayOutputStream, PrintStream, ObjectInputStream, ObjectInput, StackedBarRenderer, ObjectOutputStream, ByteArrayInputStream, StackedBarRendererTests"
org.jfree.chart.entity.junit.XYItemEntityTests.testSerialization,"Exception, ObjectOutput, ByteArrayOutputStream, ObjectInputStream, XYItemEntity, Rectangle2D$Double, XYItemEntityTests, ObjectOutputStream, ByteArrayInputStream, TimeSeriesCollection, ObjectInput"
org.jfree.data.time.junit.MonthTests.testNext,"MonthTests, Year, Month"
org.jfree.chart.block.junit.GridArrangementTests.testNF,"RectangleConstraint, GridArrangementTests, EmptyBlock, GridArrangement, BlockContainer"
org.jfree.chart.labels.junit.StandardPieToolTipGeneratorTests.testEquals,"DecimalFormat, StandardPieToolTipGeneratorTests, StandardPieToolTipGenerator, NumberFormat"
org.jfree.chart.axis.junit.AxisTests.testCloning,"CloneNotSupportedException, CategoryAxis, Object, AxisTests"
org.jfree.chart.plot.dial.junit.ArcDialFrameTests.testHashCode,"ArcDialFrameTests, ArcDialFrame"
org.jfree.data.junit.DataUtilitiesTests.testCreateNumberArray2D,"DataUtilitiesTests, DataUtilities"
org.jfree.data.time.junit.SecondTests.testGetLastMillisecond,"Locale, Second, SecondTests, TimeZone"
org.jfree.data.time.junit.MonthTests.testGetFirstMillisecond,"MonthTests, Locale, Month, TimeZone"
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList1d,"Double, StackedBarRenderer3DTests, StackedBarRenderer3D, DefaultCategoryDataset, StackedBarRenderer3DTests$MyRenderer, List"
org.jfree.data.xy.junit.XYSeriesTests.testUpdateXY,"Double, XYSeries, XYSeriesTests"
org.jfree.data.xy.junit.VectorSeriesCollectionTests.testRemoveSeries,"VectorSeriesCollectionTests, VectorSeries, VectorSeriesCollection"
org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests.testAddUpdatesCachedRange,"ArrayList, Range, DefaultBoxAndWhiskerCategoryDataset, BoxAndWhiskerItem, DefaultBoxAndWhiskerCategoryDatasetTests, Number"
org.jfree.chart.renderer.xy.junit.CandlestickRendererTests.testSerialization,"Exception, ObjectOutput, ByteArrayOutputStream, CandlestickRenderer, CandlestickRendererTests, ObjectInputStream, ObjectOutputStream, ByteArrayInputStream, ObjectInput"
org.jfree.chart.renderer.xy.junit.HighLowRendererTests.testSerialization,"Exception, HighLowRenderer, ObjectOutput, ByteArrayOutputStream, ObjectInputStream, HighLowRendererTests, ObjectOutputStream, ByteArrayInputStream, ObjectInput"
org.jfree.chart.plot.junit.XYPlotTests.test1654215,"Exception, JFreeChart, DefaultXYDataset, ChartFactory, Graphics2D, Rectangle2D$Double, XYPlotTests, XYPlot, XYLineAndShapeRenderer, BufferedImage"
org.jfree.chart.axis.junit.SymbolAxisTests.testCloning,"SymbolAxis, CloneNotSupportedException, Object, SymbolAxisTests"
org.jfree.chart.util.junit.ShapeUtilitiesTests.testIntersects,"ShapeUtilities, Rectangle2D, ShapeUtilitiesTests, Rectangle2D$Float"
org.jfree.chart.renderer.junit.AbstractRendererTests.testSerialization,"ByteArrayInputStream, Exception, ObjectOutput, ByteArrayOutputStream, GradientPaint, ObjectInputStream, BarRenderer, Font, RendererChangeEvent, AbstractRendererTests, ObjectOutputStream, Line2D$Double, ObjectInput"
org.jfree.chart.axis.junit.SegmentedTimelineTests.testMs2IncludedAndExcludedSegments,"SegmentedTimeline$Segment, ArrayList, SegmentedTimeline, SegmentedTimelineTests"
org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testSerialization,"Exception, DefaultIntervalCategoryDatasetTests, ObjectOutput, ByteArrayOutputStream, DefaultIntervalCategoryDataset, ObjectInputStream, ObjectOutputStream, ByteArrayInputStream, ObjectInput"
org.jfree.data.time.junit.TimeSeriesDataItemTests.testSerialization,"Exception, ObjectOutput, ByteArrayOutputStream, PrintStream, Day, ObjectInputStream, TimeSeriesDataItemTests, ObjectOutputStream, ByteArrayInputStream, TimeSeriesDataItem, ObjectInput"
org.jfree.data.xy.junit.DefaultWindDatasetTests.testCloning,"Object, CloneNotSupportedException, Day, DefaultWindDataset, DefaultWindDatasetTests, Integer, RegularTimePeriod, Long"
org.jfree.chart.urls.junit.StandardPieURLGeneratorTests.testPublicCloneable,"StandardPieURLGeneratorTests, StandardPieURLGenerator"
org.jfree.chart.title.junit.LegendTitleTests.testHashcode,"XYPlot, LegendTitleTests, LegendTitle"
org.jfree.chart.junit.JFreeChartTests.testEquals2,"Font, PiePlot, JFreeChartTests, JFreeChart"
org.jfree.chart.urls.junit.CustomCategoryURLGeneratorTests.testAddURLSeries,"List, CustomCategoryURLGenerator, CustomCategoryURLGeneratorTests, ArrayList"
org.jfree.chart.junit.PieChartTests.testReplaceDatasetOnPieChart,"JFreeChart, PiePlot, Object, PieChartTests, PieChartTests$LocalListener"
org.jfree.data.xy.junit.XIntervalSeriesTests.testSetMaximumItemCount2,"XIntervalSeries, Number, XIntervalSeriesTests"
org.jfree.chart.plot.junit.XYPlotTests.testRemoveRangeMarker,"XYPlot, XYPlotTests, ValueMarker"
org.jfree.chart.axis.junit.ExtendedCategoryAxisTests.testSerialization,"Exception, ObjectOutput, ByteArrayOutputStream, GradientPaint, ExtendedCategoryAxis, ObjectInputStream, ExtendedCategoryAxisTests, ObjectOutputStream, ByteArrayInputStream, ObjectInput"
org.jfree.data.xy.junit.XIntervalSeriesTests.testGetXHighValue,"XIntervalSeries, XIntervalSeriesTests"
org.jfree.chart.entity.junit.CategoryLabelEntityTests.testEquals,"Rectangle2D$Double, CategoryLabelEntityTests, CategoryLabelEntity"
org.jfree.chart.axis.junit.DateTickTests.testSerialization,"ByteArrayInputStream, DateTickTests, Exception, ObjectOutput, ByteArrayOutputStream, ObjectInputStream, DateTick, ObjectOutputStream, Date, ObjectInput"
org.jfree.data.xy.junit.XYBarDatasetTests.testSerialization,"Exception, XYBarDataset, ObjectOutput, ByteArrayOutputStream, DefaultXYDataset, ObjectInputStream, XYBarDatasetTests, ObjectOutputStream, ByteArrayInputStream, ObjectInput"
org.jfree.data.statistics.junit.DefaultMultiValueCategoryDatasetTests.testGetValue,"Double, ArrayList, DefaultMultiValueCategoryDatasetTests, DefaultMultiValueCategoryDataset, Integer, List"
org.jfree.chart.axis.junit.DateTickUnitTests.testSerialization,"Exception, DateTickUnitTests, ObjectOutput, ByteArrayOutputStream, DateTickUnit, ObjectInputStream, ObjectOutputStream, ByteArrayInputStream, ObjectInput"
org.jfree.chart.axis.junit.AxisTests.testEquals,"GradientPaint, BasicStroke, Font, CategoryAxis, Axis, RectangleInsets, AxisTests"
org.jfree.data.time.junit.MonthTests.testGetStart,"MonthTests, Locale, Calendar, Month"
org.jfree.data.time.junit.TimeSeriesTests.testDelete_RegularTimePeriod,"TimeSeriesTests, Year, TimeSeries"
org.jfree.chart.annotations.junit.XYDrawableAnnotationTests.testSerialization,"Exception, ObjectOutput, XYDrawableAnnotationTests, ByteArrayOutputStream, Object, ObjectInputStream, XYDrawableAnnotation, XYDrawableAnnotationTests$TestDrawable, ObjectOutputStream, ByteArrayInputStream, ObjectInput"
org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testDrawWithNullMedian,"Double, JFreeChart, BoxAndWhiskerRendererTests, DefaultBoxAndWhiskerCategoryDataset, BoxAndWhiskerItem, CategoryAxis, CategoryPlot, BoxAndWhiskerRenderer, ChartRenderingInfo, NumberAxis"
org.jfree.chart.plot.junit.MeterPlotTests.testSerialization2,"Exception, ObjectOutput, ByteArrayOutputStream, MeterPlot, ObjectInputStream, DefaultValueDataset, ObjectOutputStream, ByteArrayInputStream, MeterPlotTests, ObjectInput"
org.jfree.data.statistics.junit.BoxAndWhiskerCalculatorTests.test1593149,"Double, BoxAndWhiskerCalculatorTests, ArrayList, BoxAndWhiskerItem, BoxAndWhiskerCalculator, Number"
org.jfree.chart.block.junit.BlockContainerTests.testCloning,"Object, PrintStream, BlockContainer, FlowArrangement, BlockContainerTests, EmptyBlock"
org.jfree.data.category.junit.SlidingCategoryDatasetTests.testGetColumnCount,"DefaultCategoryDataset, SlidingCategoryDataset, SlidingCategoryDatasetTests"
org.jfree.data.function.junit.PolynomialFunction2DTests.testSerialization,"Exception, ObjectOutput, ByteArrayOutputStream, ObjectInputStream, PolynomialFunction2D, PolynomialFunction2DTests, ObjectOutputStream, ByteArrayInputStream, ObjectInput"
org.jfree.data.time.junit.DayTests.test31Dec9999Next,"Day, DayTests"
org.jfree.chart.plot.dial.junit.StandardDialFrameTests.testCloning,"Object, CloneNotSupportedException, MyDialLayerChangeListener, StandardDialFrame, StandardDialFrameTests"
org.jfree.chart.labels.junit.StandardXYItemLabelGeneratorTests.testSerialization,"Exception, ObjectOutput, ByteArrayOutputStream, StandardXYItemLabelGeneratorTests, StandardXYItemLabelGenerator, ObjectInputStream, ObjectOutputStream, ByteArrayInputStream, ObjectInput"
org.jfree.data.function.junit.NormalDistributionFunction2DTests.testSerialization,"Exception, ObjectOutput, ByteArrayOutputStream, ObjectInputStream, NormalDistributionFunction2D, NormalDistributionFunction2DTests, ObjectOutputStream, ByteArrayInputStream, ObjectInput"
org.jfree.data.time.junit.WeekTests.testGetLastMillisecondWithCalendar,"WeekTests, Week, GregorianCalendar, TimeZone"
org.jfree.data.statistics.junit.HistogramDatasetTests.testSerialization,"Exception, ObjectOutput, ByteArrayOutputStream, HistogramDataset, ObjectInputStream, HistogramDatasetTests, ObjectOutputStream, ByteArrayInputStream, ObjectInput"
org.jfree.chart.renderer.category.junit.StandardBarPainterTests.testHashcode,"StandardBarPainterTests, StandardBarPainter"
org.jfree.data.gantt.junit.TaskSeriesTests.testCloning,"Object, PrintStream, Task, Date, TaskSeriesTests, TaskSeries"
org.jfree.data.time.junit.TimeSeriesTests.testCreateCopy3,"TimeSeriesTests, Year, TimeSeries"
org.jfree.chart.urls.junit.StandardCategoryURLGeneratorTests.testGenerateURL,"DefaultCategoryDataset, StandardCategoryURLGenerator, StandardCategoryURLGeneratorTests"
org.jfree.chart.renderer.xy.junit.XYBlockRendererTests.testHashcode,"XYBlockRendererTests, XYBlockRenderer"
org.jfree.data.junit.KeyToGroupMapTests.testKeyCount,"KeyToGroupMap, KeyToGroupMapTests"
org.jfree.data.time.junit.TimeSeriesTests.testEquals2,"TimeSeriesTests, TimeSeries"
org.jfree.data.xy.junit.XYSeriesCollectionTests.test1170825,"XYSeriesCollection, XYSeriesCollectionTests, XYSeries"
org.jfree.chart.plot.junit.PiePlotTests.testCloning_URLGenerator,"CustomPieURLGenerator, Object, CloneNotSupportedException, PiePlotTests, PiePlot"
org.jfree.data.xy.junit.XYSeriesTests.testAddOrUpdate2,"Double, Number, XYSeries, XYSeriesTests"
org.jfree.data.statistics.junit.MeanAndStandardDeviationTests.testCloning,"MeanAndStandardDeviation, MeanAndStandardDeviationTests"
org.jfree.data.xy.junit.XYIntervalDataItemTests.testCloning,"XYIntervalDataItem, CloneNotSupportedException, Object, XYIntervalDataItemTests"
org.jfree.data.category.junit.DefaultCategoryDatasetTests.testBug1835955,"DefaultCategoryDataset, DefaultCategoryDatasetTests, Number"
org.jfree.chart.labels.junit.SymbolicXYItemLabelGeneratorTests.testPublicCloneable,"SymbolicXYItemLabelGeneratorTests, SymbolicXYItemLabelGenerator"
org.jfree.chart.renderer.xy.junit.GradientXYBarPainterTests.testEquals,"GradientXYBarPainterTests, GradientXYBarPainter"
org.jfree.data.xy.junit.VectorDataItemTests.testEquals,"VectorDataItem, VectorDataItemTests"
org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests.testGetRangeBounds,"ArrayList, Range, DefaultBoxAndWhiskerCategoryDataset, BoxAndWhiskerItem, DefaultBoxAndWhiskerCategoryDatasetTests"
org.jfree.chart.renderer.xy.junit.XYBlockRendererTests.testSerialization,"Exception, ObjectOutput, ByteArrayOutputStream, XYBlockRenderer, ObjectInputStream, XYBlockRendererTests, ObjectOutputStream, ByteArrayInputStream, ObjectInput"
org.jfree.data.time.junit.HourTests.testHashcode,"Hour, HourTests"
org.jfree.chart.block.junit.ColorBlockTests.testCloning,"ColorBlockTests, Object, Rectangle2D, GradientPaint, CloneNotSupportedException, Rectangle2D$Double, ColorBlock"
org.jfree.chart.plot.junit.CategoryPlotTests.testSerialization2,"Exception, ObjectOutput, ByteArrayOutputStream, DefaultCategoryDataset, ObjectInputStream, BarRenderer, CategoryPlotTests, CategoryAxis, CategoryPlot, ObjectInput, ObjectOutputStream, ByteArrayInputStream, NumberAxis"
org.jfree.chart.junit.ChartPanelTests.test2502355_zoomOutRange,"JFreeChart, DefaultXYDataset, ChartPanelTests, ChartFactory, ChartPanel, XYPlot, List, NumberAxis"
org.jfree.data.gantt.junit.TaskSeriesCollectionTests.test800324,"Task, TaskSeriesCollectionTests, TaskSeriesCollection, SimpleTimePeriod, Date, TaskSeries"
org.jfree.data.category.junit.SlidingCategoryDatasetTests.testSerialization,"Exception, ObjectOutput, ByteArrayOutputStream, DefaultCategoryDataset, SlidingCategoryDatasetTests, ObjectInputStream, SlidingCategoryDataset, ObjectOutputStream, ByteArrayInputStream, ObjectInput"
org.jfree.chart.title.junit.LegendGraphicTests.testEquals,"StandardGradientPaintTransformer, BasicStroke, LegendGraphicTests, LegendGraphic, Rectangle2D$Double, Line2D$Double"
org.jfree.data.time.junit.TimePeriodValuesCollectionTests.testGetDomainBoundsWithInterval,"TimePeriodValuesCollection, Range, TimePeriodValues, SimpleTimePeriod, TimePeriodValuesCollectionTests"
org.jfree.chart.plot.dial.junit.DialPlotTests.testSerialization,"Exception, ObjectOutput, ByteArrayOutputStream, DialPlot, ObjectInputStream, DialPlotTests, ObjectOutputStream, ByteArrayInputStream, ObjectInput"
org.jfree.chart.plot.junit.FastScatterPlotTests.testSerialization,"Exception, FastScatterPlot, ObjectOutput, ByteArrayOutputStream, FastScatterPlotTests, ObjectInputStream, ObjectInput, ObjectOutputStream, ByteArrayInputStream, Math, NumberAxis"
org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullDeviationHorizontal,"Double, JFreeChart, NullPointerException, DefaultStatisticalCategoryDataset, StatisticalBarRendererTests, CategoryAxis, CategoryPlot, StatisticalBarRenderer, NumberAxis"
org.jfree.data.xy.junit.VectorTests.testEquals,"VectorTests, Vector"
org.jfree.data.time.junit.YearTests.testNext,"YearTests, Year"
org.jfree.chart.renderer.xy.junit.YIntervalRendererTests.testEquals,"IntervalXYItemLabelGenerator, StandardXYURLGenerator, StandardXYItemLabelGenerator, XYTextAnnotation, YIntervalRenderer, StandardXYSeriesLabelGenerator, StandardXYToolTipGenerator, YIntervalRendererTests"
org.jfree.chart.axis.junit.DateTickTests.testHashCode,"DateTick, DateTickTests, Date"
org.jfree.data.time.junit.TimePeriodValuesTests.testEquals,"TimePeriodValues, TimePeriodValuesTests, RegularTimePeriod, Day"
org.jfree.chart.title.junit.TitleTests.testEquals,"Title, TextTitle, TitleTests"
org.jfree.data.function.junit.PowerFunction2DTests.testHashCode,"PowerFunction2D, PowerFunction2DTests"
