Method,Used Classes
org.apache.commons.math.complex.ComplexUtilsTest.testSqrt1zNull,"ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.distribution.WeibullDistributionTest.testInverseCumulativeProbabilities,
org.apache.commons.math.ode.EulerIntegratorTest.testSmallStep,"TestProblemHandler, Object, TestProblemAbstract, EulerIntegratorTest, EulerIntegrator, TestProblem1, FirstOrderIntegrator"
org.apache.commons.math.optimization.NelderMeadTest.testCostExceptions,"Exception, NelderMeadTest$1, CostException, StringBuilder, Object, RuntimeException, PointCostPair, NelderMead, NelderMeadTest$ValueChecker, NelderMeadTest"
org.apache.commons.math.complex.FrenchComplexFormatTest.testParseSimpleWithDecimals,
org.apache.commons.math.complex.ComplexTest.testEqualsSame,"ComplexTest, Complex"
org.apache.commons.math.distribution.HypergeometricDistributionTest.testDegenerateFullSample,"HypergeometricDistributionTest, HypergeometricDistributionImpl"
org.apache.commons.math.linear.BigMatrixImplTest.testCopyFunctions,"BigMatrixImplTest, BigMatrixImpl"
org.apache.commons.math.ode.DummyStepInterpolatorTest.testNoReset,"DummyStepInterpolatorTest, DummyStepInterpolator, Math"
org.apache.commons.math.special.BetaTest.testRegularizedBetaNegativePositivePositive,"MathException, Beta, BetaTest"
org.apache.commons.math.ode.HighamHall54IntegratorTest.testKepler,"HighamHall54Integrator, Object, TestProblemAbstract, HighamHall54IntegratorTest$KeplerHandler, StepInterpolator, TestProblem3, Math, HighamHall54IntegratorTest, FirstOrderIntegrator"
org.apache.commons.math.stat.descriptive.SummaryStatisticsTest.testSetterInjection,"SummaryStatistics, Sum, Mean, SummaryStatisticsTest, Math"
org.apache.commons.math.ode.ContinuousOutputModelTest.testModelsMerging,"ContinuousOutputModel, Object, ContinuousOutputModelTest, ContinuousOutputModelTest$1, DormandPrince853Integrator, Math, FirstOrderIntegrator"
org.apache.commons.math.ode.DormandPrince853IntegratorTest.testVariableSteps,"Object, TestProblemAbstract, DormandPrince853IntegratorTest, DormandPrince853IntegratorTest$VariableHandler, StepInterpolator, TestProblem3, DormandPrince853Integrator, Math, FirstOrderIntegrator"
org.apache.commons.math.util.MathUtilsTest.testGcd,"MathUtilsTest, MathUtils"
org.apache.commons.math.MathExceptionTest.testConstructor,"MathException, MathExceptionTest"
org.apache.commons.math.complex.ComplexTest.testAddInfinite,"ComplexTest, Double, Complex"
org.apache.commons.math.analysis.MullerSolverTest.testSinFunction,"Object, UnivariateRealSolver, MullerSolver, SinFunction, MullerSolverTest, Math"
org.apache.commons.math.stat.inference.ChiSquareFactoryTest.testChiSquareDataSetsComparisonEqualCounts,
org.apache.commons.math.analysis.UnivariateRealSolverUtilsTest.testBracketCornerSolution,"UnivariateRealSolverUtils, UnivariateRealSolverUtilsTest"
org.apache.commons.math.ode.EulerStepInterpolatorTest.testNoReset,"EulerStepInterpolatorTest, Object, EulerStepInterpolator, EulerStepInterpolatorTest$DummyEquations, Math"
org.apache.commons.math.estimation.GaussNewtonEstimatorTest.testIllConditioned,"EstimatedParameter, GaussNewtonEstimator, GaussNewtonEstimatorTest$LinearMeasurement, SimpleEstimationProblem, GaussNewtonEstimatorTest, GaussNewtonEstimatorTest$LinearProblem, Iterator, WeightedMeasurement, HashSet"
org.apache.commons.math.analysis.SplineInterpolatorTest.testIllegalArguments,"SplineInterpolator, SplineInterpolatorTest, UnivariateRealInterpolator"
org.apache.commons.math.ode.GraggBulirschStoerIntegratorTest.testMinStep,"TestProblemHandler, GraggBulirschStoerIntegrator, Object, TestProblemAbstract, TestProblem1, TestProblem5, GraggBulirschStoerIntegratorTest, Math, FirstOrderIntegrator"
org.apache.commons.math.analysis.BisectionSolverTest.testSetRelativeAccuracy,"Object, UnivariateRealSolver, BisectionSolverTest, QuinticFunction, BisectionSolver"
org.apache.commons.math.stat.descriptive.MultivariateSummaryStatisticsTest.testDimension,"MultivariateSummaryStatistics, MultivariateSummaryStatisticsTest"
org.apache.commons.math.complex.ComplexTest.testAbsNaN,"ComplexTest, Double, Complex"
org.apache.commons.math.distribution.TDistributionTest.testConsistency,
org.apache.commons.math.ode.ContinuousOutputModelTest.testRandomAccess,"ContinuousOutputModel, ContinuousOutputModelTest, Random, TestProblem3, Math, FirstOrderIntegrator"
org.apache.commons.math.analysis.TrapezoidIntegratorTest.testQuinticFunction,"UnivariateRealIntegrator, Object, TrapezoidIntegrator, TrapezoidIntegratorTest, QuinticFunction, Math"
org.apache.commons.math.linear.BigMatrixImplTest.testScalarAdd,"BigMatrixImplTest, BigDecimal, BigMatrix, BigMatrixImpl"
org.apache.commons.math.util.DefaultTransformerTest.testTransformDouble,"DefaultTransformerTest, DefaultTransformer, Double"
org.apache.commons.math.special.ErfTest.testErf1960,"ErfTest, Erf, Math"
org.apache.commons.math.distribution.WeibullDistributionTest.testSetAlpha,"WeibullDistribution, WeibullDistributionTest"
org.apache.commons.math.fraction.FractionTest.testEqualsAndHashCode,"Fraction, Double, FractionTest"
org.apache.commons.math.fraction.FractionFormatTest.testParse,"Fraction, ParseException, FractionFormat, FractionFormatTest"
org.apache.commons.math.distribution.ExponentialDistributionTest.testConsistency,
org.apache.commons.math.linear.BigMatrixImplTest.testTrace,"BigMatrixImplTest, BigDecimal, BigMatrix, BigMatrixImpl"
org.apache.commons.math.complex.ComplexUtilsTest.testCoshInf,"ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.complex.ComplexTest.testConjugateNaN,"ComplexTest, Complex"
org.apache.commons.math.util.MathUtilsTest.testRoundFloat,"MathUtilsTest, MathUtils"
org.apache.commons.math.ode.GillStepInterpolatorTest.testSerialization,"ContinuousOutputModel, Object, ByteArrayOutputStream, ObjectInputStream, GillIntegrator, GillStepInterpolatorTest, Random, TestProblem3, ObjectOutputStream, ByteArrayInputStream, Math, TestProblemAbstract"
org.apache.commons.math.stat.inference.TTestTest.testSmallSamples,"TTest, TTestTest"
org.apache.commons.math.analysis.MullerSolverTest.testQuinticFunction,"Object, UnivariateRealSolver, QuinticFunction, MullerSolver, MullerSolverTest, Math"
org.apache.commons.math.geometry.RotationTest.testMatrix,"Exception, StringBuilder, RotationTest, Rotation, Vector3D, Math"
org.apache.commons.math.stat.descriptive.StatisticalSummaryValuesTest.testSerialization,"TestUtils, Object, ByteArrayOutputStream, StatisticalSummaryValues, ObjectInputStream, ObjectOutputStream, ByteArrayInputStream, StatisticalSummaryValuesTest"
org.apache.commons.math.util.TransformerMapTest.testContainsTransformer,"TransformerMapTest, DefaultTransformer, TransformerMap"
org.apache.commons.math.stat.StatUtilsTest.testProduct,"StatUtilsTest, StatUtils"
org.apache.commons.math.distribution.GammaDistributionTest.testConsistency,
org.apache.commons.math.analysis.BrentSolverTest.testBadEndpoints,"BrentSolverTest, SinFunction, Object, UnivariateRealSolver, BrentSolver"
org.apache.commons.math.estimation.MinpackTest.testMinpackBrownDennis,"StringBuilder, Object, MinpackTest$BrownDennisFunction, EstimatedParameter, Arrays, MinpackTest$MinpackFunction$MinpackMeasurement, LevenbergMarquardtEstimator, MinpackTest$MinpackFunction, WeightedMeasurement, Math, MinpackTest"
org.apache.commons.math.util.TransformerMapTest.testClear,"TransformerMapTest, DefaultTransformer, TransformerMap"
org.apache.commons.math.geometry.Vector3DTest.testScalarProduct,"Vector3D, Vector3DTest"
org.apache.commons.math.stat.descriptive.rank.MinTest.testNaNs,"MinTest, Min, Double"
org.apache.commons.math.complex.ComplexTest.testCoshInf,"ComplexTest, Complex"
org.apache.commons.math.complex.ComplexTest.testAddNaN,"ComplexTest, Double, Complex"
org.apache.commons.math.distribution.ExponentialDistributionTest.testCumulativeProbability2,"ExponentialDistributionTest, ContinuousDistribution"
org.apache.commons.math.linear.RealMatrixImplTest.testDeterminant,"RealMatrix, RealMatrixImplTest, RealMatrixImpl"
org.apache.commons.math.distribution.FDistributionTest.testConsistency,
org.apache.commons.math.ode.DummyStepInterpolatorTest.testSerializationError,"DerivativeException, DummyStepInterpolatorTest, ByteArrayOutputStream, ObjectInputStream, DummyStepInterpolator, IOException, DummyStepInterpolatorTest$ErrorGeneratingInterpolator, ByteArrayInputStream, ObjectOutputStream"
org.apache.commons.math.ode.DormandPrince853IntegratorTest.testDimensionCheck,"Object, TestProblem1, DormandPrince853Integrator, DormandPrince853IntegratorTest, TestProblemAbstract"
org.apache.commons.math.util.MathUtilsTest.testSubAndCheck,"MathUtilsTest, MathUtils"
org.apache.commons.math.linear.BigMatrixImplTest.testNorm,"BigMatrixImplTest, BigDecimal, BigMatrixImpl"
org.apache.commons.math.ode.GillIntegratorTest.testKepler,"Object, TestProblemAbstract, GillIntegrator, StepInterpolator, GillIntegratorTest$KeplerStepHandler, GillIntegratorTest, TestProblem3, Math, FirstOrderIntegrator"
org.apache.commons.math.stat.regression.SimpleRegressionTest.testNorris,"SimpleRegressionTest, SimpleRegression"
org.apache.commons.math.ode.GillIntegratorTest.testBigStep,"TestProblemHandler, Object, TestProblemAbstract, GillIntegrator, GillIntegratorTest, TestProblem1, FirstOrderIntegrator"
org.apache.commons.math.stat.descriptive.MultivariateSummaryStatisticsTest.testSetterIllegalState,"MultivariateSummaryStatistics, MultivariateSummaryStatisticsTest, Object, MultivariateSummaryStatisticsTest$sumMean"
org.apache.commons.math.fraction.FractionTest.testDoubleConstructor,"Fraction, FractionTest"
org.apache.commons.math.stat.descriptive.rank.PercentileTest.testPercentile,"PercentileTest, Percentile"
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest.testIllConditioned,"Object, EstimatedParameter, LevenbergMarquardtEstimatorTest$LinearProblem, LevenbergMarquardtEstimatorTest$LinearMeasurement, LevenbergMarquardtEstimator, HashMap, LevenbergMarquardtEstimatorTest, Set, WeightedMeasurement"
org.apache.commons.math.distribution.FDistributionTest.testInverseCumulativeProbabilityExtremes,FDistributionTest
org.apache.commons.math.distribution.FDistributionTest.testLargeDegreesOfFreedom,"FDistributionTest, FDistributionImpl"
org.apache.commons.math.complex.ComplexTest.testLog,"ComplexTest, Complex"
org.apache.commons.math.fraction.FractionTest.testDoubleValue,"Fraction, FractionTest"
org.apache.commons.math.linear.MatrixUtilsTest.testCreateRowRealMatrix,"MatrixUtils, MatrixUtilsTest, RealMatrixImpl"
org.apache.commons.math.estimation.GaussNewtonEstimatorTest.testMaxIterations,"Object, ArrayList, EstimatedParameter, GaussNewtonEstimatorTest$Circle$PointModel, GaussNewtonEstimator, GaussNewtonEstimatorTest, GaussNewtonEstimatorTest$Circle, Iterator, WeightedMeasurement, Math"
org.apache.commons.math.ode.EulerIntegratorTest.testBigStep,"TestProblemHandler, Object, TestProblemAbstract, EulerIntegratorTest, EulerIntegrator, TestProblem1, FirstOrderIntegrator"
org.apache.commons.math.complex.ComplexTest.testAtan,"ComplexTest, Complex"
org.apache.commons.math.ode.ThreeEighthesIntegratorTest.testSmallStep,"TestProblemHandler, Object, TestProblemAbstract, ThreeEighthesIntegrator, TestProblem1, ThreeEighthesIntegratorTest, FirstOrderIntegrator"
org.apache.commons.math.analysis.UnivariateRealSolverUtilsTest.testSolveNoRoot,"UnivariateRealSolverUtils, UnivariateRealSolverUtilsTest"
org.apache.commons.math.stat.regression.SimpleRegressionTest.testInference,"SimpleRegressionTest, SimpleRegression"
org.apache.commons.math.geometry.RotationTest.testRevert,"Rotation, RotationTest, Vector3D"
org.apache.commons.math.complex.ComplexTest.testPowInf,"ComplexTest, Complex"
org.apache.commons.math.analysis.TrapezoidIntegratorTest.testSinFunction,"UnivariateRealIntegrator, Object, TrapezoidIntegrator, TrapezoidIntegratorTest, SinFunction, Math"
org.apache.commons.math.special.BetaTest.testRegularizedBetaPositivePositiveZero,"MathException, Beta, BetaTest"
org.apache.commons.math.stat.descriptive.moment.VectorialMeanTest.testBasicStats,"VectorialMean, VectorialMeanTest"
org.apache.commons.math.distribution.GammaDistributionTest.testIllegalArguments,
org.apache.commons.math.complex.FrenchComplexFormatTest.testParseNegativeImaginary,
org.apache.commons.math.complex.ComplexUtilsTest.testAcosNaN,"Complex, ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.linear.InvalidMatrixExceptionTest.testConstructorMessage,"InvalidMatrixExceptionTest, InvalidMatrixException"
org.apache.commons.math.ConvergenceExceptionTest.testConstructorCause,"Exception, ConvergenceException, ConvergenceExceptionTest"
org.apache.commons.math.linear.BigMatrixImplTest.testEqualsAndHashCode,"BigMatrixImplTest, BigMatrixImpl"
org.apache.commons.math.optimization.NelderMeadTest.testPowell,"Object, NelderMeadTest$3, PointCostPair, NelderMead, NelderMeadTest$ValueChecker, NelderMeadTest"
org.apache.commons.math.ode.FirstOrderConverterTest.testDecreasingSteps,"FirstOrderConverterTest, Object, ClassicalRungeKuttaIntegrator, FirstOrderConverterTest$Equations, Math, FirstOrderConverter"
org.apache.commons.math.analysis.RiddersSolverTest.testQuinticFunction,"Object, UnivariateRealSolver, RiddersSolver, QuinticFunction, RiddersSolverTest, Math"
org.apache.commons.math.complex.ComplexFormatTest.testConstructorSingleFormat,
org.apache.commons.math.analysis.SimpsonIntegratorTest.testParameters,"UnivariateRealIntegrator, SinFunction, Object, SimpsonIntegratorTest, SimpsonIntegrator"
org.apache.commons.math.complex.ComplexTest.testAcosNaN,"ComplexTest, Complex"
org.apache.commons.math.fraction.FractionFormatTest.testFormatNegative,"Fraction, FractionFormat, FractionFormatTest"
org.apache.commons.math.stat.descriptive.MultivariateSummaryStatisticsTest.testStats,"RealMatrix, MultivariateSummaryStatistics, MultivariateSummaryStatisticsTest, Math"
org.apache.commons.math.stat.descriptive.rank.PercentileTest.testSpecialValues,"Double, PercentileTest, Percentile"
org.apache.commons.math.ode.GraggBulirschStoerIntegratorTest.testDimensionCheck,"GraggBulirschStoerIntegratorTest, GraggBulirschStoerIntegrator, AdaptiveStepsizeIntegrator, Object, TestProblem1, TestProblemAbstract"
org.apache.commons.math.complex.ComplexFormatTest.testNegativeImaginary,
org.apache.commons.math.stat.descriptive.MultivariateSummaryStatisticsTest.testEqualsAndHashCode,"MultivariateSummaryStatistics, Double, MultivariateSummaryStatisticsTest"
org.apache.commons.math.stat.descriptive.summary.ProductTest.testSpecialValues,"Double, Product, ProductTest"
org.apache.commons.math.stat.inference.TestUtilsTest.testOneSampleTTest,"TestUtilsTest, TestUtils, SummaryStatistics"
org.apache.commons.math.geometry.RotationTest.testApplyInverseTo,"Rotation, RotationTest, Vector3D, Math"
org.apache.commons.math.estimation.GaussNewtonEstimatorTest.testNoDependency,"EstimatedParameter, GaussNewtonEstimator, GaussNewtonEstimatorTest$LinearMeasurement, SimpleEstimationProblem, GaussNewtonEstimatorTest, GaussNewtonEstimatorTest$LinearProblem, Iterator, WeightedMeasurement, HashSet"
org.apache.commons.math.complex.ComplexUtilsTest.testCosNaN,"Complex, ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.MathConfigurationExceptionTest.testConstructorCause,"Exception, MathConfigurationException, MathConfigurationExceptionTest"
org.apache.commons.math.stat.descriptive.moment.VarianceTest.testPopulation,"Variance, VarianceTest, SecondMoment, Mean"
org.apache.commons.math.util.MathUtilsTest.testBinomialCoefficientFail,"MathUtilsTest, Double, MathUtils"
org.apache.commons.math.special.BetaTest.testRegularizedBetaZeroPositivePositive,"MathException, Beta, BetaTest"
org.apache.commons.math.analysis.UnivariateRealSolverUtilsTest.testBadParameters,"UnivariateRealSolverUtils, UnivariateRealSolverUtilsTest"
org.apache.commons.math.estimation.MinpackTest.testMinpackJennrichSampson,"StringBuilder, Object, EstimatedParameter, Arrays, MinpackTest$MinpackFunction$MinpackMeasurement, LevenbergMarquardtEstimator, MinpackTest$MinpackFunction, MinpackTest$JennrichSampsonFunction, WeightedMeasurement, Math, MinpackTest"
org.apache.commons.math.stat.descriptive.MixedListUnivariateImplTest.testStats,"ListUnivariateImpl, ArrayList, MixedListUnivariateImplTest, DefaultTransformer, DescriptiveStatistics"
org.apache.commons.math.linear.BigMatrixImplTest.testPremultiply,"BigMatrixImplTest, BigMatrix, BigMatrixImpl"
org.apache.commons.math.estimation.WeightedMeasurementTest.testTheory,"EstimatedParameter, WeightedMeasurementTest, WeightedMeasurementTest$MyMeasurement, WeightedMeasurement, Math"
org.apache.commons.math.FunctionEvaluationExceptionTest.testConstructorPatternArgumentsCause,"Exception, Double, String, FunctionEvaluationExceptionTest, FunctionEvaluationException"
org.apache.commons.math.estimation.MinpackTest.testMinpackBrownAlmostLinear,"StringBuilder, Object, EstimatedParameter, Arrays, MinpackTest$MinpackFunction$MinpackMeasurement, LevenbergMarquardtEstimator, MinpackTest$BrownAlmostLinearFunction, MinpackTest$MinpackFunction, WeightedMeasurement, Math, MinpackTest"
org.apache.commons.math.ode.GillIntegratorTest.testDimensionCheck,"GillIntegrator, Object, GillIntegratorTest, TestProblem1, TestProblemAbstract"
org.apache.commons.math.ode.ClassicalRungeKuttaIntegratorTest.testSanityChecks,"ClassicalRungeKuttaIntegratorTest, Object, ClassicalRungeKuttaIntegrator, TestProblem1, TestProblemAbstract"
org.apache.commons.math.stat.inference.OneWayAnovaTest.testAnovaFValue,"List, OneWayAnovaTest, OneWayAnova, ArrayList"
org.apache.commons.math.distribution.BinomialDistributionTest.testDegenerate1,"BinomialDistributionTest, BinomialDistributionImpl"
org.apache.commons.math.analysis.NewtonSolverTest.testQuinticZero,"Object, NewtonSolverTest, UnivariateRealSolver, QuinticFunction, BisectionSolver"
org.apache.commons.math.ode.EulerStepInterpolatorTest.testInterpolationAtBounds,"EulerStepInterpolatorTest, Object, EulerStepInterpolator, EulerStepInterpolatorTest$DummyEquations, Math"
org.apache.commons.math.distribution.FDistributionTest.testCumulativeProbabilityExtremes,FDistributionTest
org.apache.commons.math.linear.RealMatrixImplTest.testMultiply2,"RealMatrix, RealMatrixImplTest, RealMatrixImpl"
org.apache.commons.math.optimization.MultiDirectionalTest.testRosenbrock,"MultiDirectionalTest$2, MultiDirectionalTest$ValueChecker, Object, PointCostPair, MultiDirectionalTest, MultiDirectional"
org.apache.commons.math.complex.FrenchComplexFormatTest.testFormatObject,
org.apache.commons.math.complex.ComplexUtilsTest.testPolar2ComplexIllegalModulus,"ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest.testNoDependency,"Object, EstimatedParameter, LevenbergMarquardtEstimatorTest$LinearProblem, LevenbergMarquardtEstimatorTest$LinearMeasurement, LevenbergMarquardtEstimator, HashMap, LevenbergMarquardtEstimatorTest, Set, WeightedMeasurement"
org.apache.commons.math.complex.ComplexTest.testDivideInfinite,"ComplexTest, Double, Complex"
org.apache.commons.math.stat.inference.TTestFactoryTest.testOneSampleT,
org.apache.commons.math.complex.ComplexUtilsTest.testCoshNull,"ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.distribution.GammaDistributionTest.testInverseCumulativeProbabilityExtremes,GammaDistributionTest
org.apache.commons.math.ode.MidpointIntegratorTest.testSmallStep,"TestProblemHandler, MidpointIntegratorTest, Object, TestProblemAbstract, MidpointIntegrator, TestProblem1, FirstOrderIntegrator"
org.apache.commons.math.stat.inference.ChiSquareTestTest.testChiSquare,"UnknownDistributionChiSquareTest, ChiSquareTestTest"
org.apache.commons.math.complex.ComplexFormatTest.testGetImaginaryFormat,
org.apache.commons.math.linear.InvalidMatrixExceptionTest.testConstructor,"InvalidMatrixExceptionTest, InvalidMatrixException"
org.apache.commons.math.analysis.SplineInterpolatorTest.testInterpolateLinearDegenerateThreeSegment,"PolynomialFunction, UnivariateRealFunction, SplineInterpolatorTest, SplineInterpolator, PolynomialSplineFunction, UnivariateRealInterpolator"
org.apache.commons.math.util.ResizableDoubleArrayTest.testDiscard,"ResizableDoubleArrayTest, ResizableDoubleArray, DoubleArray"
org.apache.commons.math.stat.inference.TestUtilsTest.testChiSquareZeroCount,"TestUtilsTest, TestUtils"
org.apache.commons.math.stat.descriptive.MultivariateSummaryStatisticsTest.testN0andN1Conditions,"MultivariateSummaryStatistics, Double, MultivariateSummaryStatisticsTest"
org.apache.commons.math.complex.ComplexTest.testDivideNaNInf,"ComplexTest, Double, Complex"
org.apache.commons.math.linear.BigMatrixImplTest.testMultiply,"BigMatrixImplTest, BigMatrixImpl"
org.apache.commons.math.complex.ComplexTest.testSubtractNaN,"ComplexTest, Complex"
org.apache.commons.math.distribution.ExponentialDistributionTest.testCumulativeProbabilities,
org.apache.commons.math.fraction.FractionTest.testGetReducedFraction,"Fraction, FractionTest"
org.apache.commons.math.util.ResizableDoubleArrayTest.testAdd1000,"DoubleArrayAbstractTest, ResizableDoubleArrayTest, ResizableDoubleArray, DoubleArray"
org.apache.commons.math.stat.descriptive.ListUnivariateImplTest.testSkewAndKurtosis,"ListUnivariateImplTest, DescriptiveStatistics"
org.apache.commons.math.distribution.NormalDistributionTest.testInverseCumulativeProbabilityExtremes,NormalDistributionTest
org.apache.commons.math.stat.descriptive.rank.MaxTest.testSpecialValues,"Double, MaxTest, Max"
org.apache.commons.math.distribution.FDistributionTest.testCumulativeProbabilities,
org.apache.commons.math.linear.QRDecompositionImplTest.testQOrthogonal,"RealMatrixImpl, RealMatrix, MatrixUtils, QRDecompositionImplTest, QRDecompositionImpl"
org.apache.commons.math.complex.FrenchComplexFormatTest.testForgottenImaginaryCharacter,
org.apache.commons.math.geometry.RotationTest.testCompose,"Rotation, RotationTest, Vector3D"
org.apache.commons.math.complex.FrenchComplexFormatTest.testParsePositiveInfinity,
org.apache.commons.math.MathExceptionTest.testPrintStackTrace,"MathConfigurationException, String, MathException, ByteArrayOutputStream, PrintStream, PrintWriter, MathExceptionTest"
org.apache.commons.math.stat.inference.ChiSquareFactoryTest.testChiSquareDataSetsComparisonUnEqualCounts,
org.apache.commons.math.distribution.GammaDistributionTest.testCumulativeProbabilities,
org.apache.commons.math.stat.inference.ChiSquareTestTest.testChiSquareDataSetsComparisonBadCounts,"UnknownDistributionChiSquareTest, ChiSquareTestTest"
org.apache.commons.math.stat.descriptive.moment.KurtosisTest.testNaN,"Kurtosis, Double, KurtosisTest"
org.apache.commons.math.geometry.Vector3DTest.testOrthogonal,"StringBuilder, Vector3D, Exception, Vector3DTest"
org.apache.commons.math.distribution.BinomialDistributionTest.testDegenerate0,"BinomialDistributionTest, BinomialDistributionImpl"
org.apache.commons.math.stat.descriptive.rank.PercentileTest.testSetQuantile,"PercentileTest, Percentile"
org.apache.commons.math.special.BetaTest.testLogBetaPositiveNan,"Beta, BetaTest"
org.apache.commons.math.complex.ComplexUtilsTest.testCosNull,"ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.complex.ComplexTest.testPowZero,"ComplexTest, Complex"
org.apache.commons.math.complex.ComplexTest.testTanhNaN,"ComplexTest, Complex"
org.apache.commons.math.ode.HighamHall54IntegratorTest.testSanityChecks,"Exception, StringBuilder, HighamHall54Integrator, Object, TestProblemAbstract, TestProblem3, Math, HighamHall54IntegratorTest, FirstOrderIntegrator"
org.apache.commons.math.analysis.LaguerreSolverTest.testQuadraticFunction,"LaguerreSolver, PolynomialFunction, UnivariateRealSolver, LaguerreSolverTest, Math"
org.apache.commons.math.analysis.UnivariateRealSolverUtilsTest.testBracketSin,"UnivariateRealSolverUtils, UnivariateRealSolverUtilsTest, UnivariateRealFunction"
org.apache.commons.math.util.DefaultTransformerTest.testTransformInteger,"DefaultTransformerTest, Integer, DefaultTransformer"
org.apache.commons.math.complex.ComplexTest.testCosInf,"ComplexTest, Complex"
org.apache.commons.math.complex.FrenchComplexFormatTest.testParseNegativeBoth,
org.apache.commons.math.complex.ComplexFormatTest.testDifferentImaginaryChar,
org.apache.commons.math.linear.MatrixUtilsTest.testCreateColumnRealMatrix,"MatrixUtils, MatrixUtilsTest, RealMatrixImpl"
org.apache.commons.math.fraction.FractionTest.testAbs,"Fraction, FractionTest"
org.apache.commons.math.util.MathUtilsTest.testLcm,"MathUtilsTest, MathUtils"
org.apache.commons.math.ode.HighamHall54IntegratorTest.testSwitchingFunctionsNoConvergence,"HighamHall54Integrator, TestProblemHandler, Object, HighamHall54IntegratorTest$3, TestProblemAbstract, IntegratorException, TestProblem1, HighamHall54IntegratorTest, FirstOrderIntegrator"
org.apache.commons.math.complex.ComplexUtilsTest.testSinh,"Complex, ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.complex.ComplexTest.testSqrtPolar,"ComplexTest, Complex, Math, ComplexUtils"
org.apache.commons.math.geometry.RotationOrderTest.testName,"RotationOrderTest, Field, Class, RotationOrder"
org.apache.commons.math.analysis.NevilleInterpolatorTest.testExpm1Function,"Object, UnivariateRealFunction, IllegalArgumentException, NevilleInterpolatorTest, NevilleInterpolator, UnivariateRealInterpolator, Math, Expm1Function"
org.apache.commons.math.complex.ComplexTest.testNegate,"ComplexTest, Complex"
org.apache.commons.math.geometry.Vector3DTest.testAngular,"Vector3D, Math, Vector3DTest"
org.apache.commons.math.complex.ComplexUtilsTest.testSqrt1z,"Complex, ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.complex.ComplexUtilsTest.testTanh,"Complex, ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.analysis.PolynomialFunctionTest.testQuadratic,"PolynomialFunction, PolynomialFunctionTest"
org.apache.commons.math.ode.GraggBulirschStoerIntegratorTest.testVariableSteps,"GraggBulirschStoerIntegrator, Object, TestProblemAbstract, StepInterpolator, GraggBulirschStoerIntegratorTest$VariableStepHandler, GraggBulirschStoerIntegratorTest, TestProblem3, Math, FirstOrderIntegrator"
org.apache.commons.math.complex.ComplexFormatTest.testFormatObject,
org.apache.commons.math.fraction.FractionTest.testDigitLimitConstructor,"Fraction, FractionTest"
org.apache.commons.math.complex.ComplexUtilsTest.testTanCritical,"Complex, ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.util.ResizableDoubleArrayTest.testConstructors,"ResizableDoubleArrayTest, ResizableDoubleArray"
org.apache.commons.math.complex.FrenchComplexFormatTest.testParseSimpleWithDecimalsTrunc,
org.apache.commons.math.complex.ComplexUtilsTest.testPow,"Complex, ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.fraction.FractionFormatTest.testParseNegative,"Fraction, ParseException, FractionFormat, FractionFormatTest"
org.apache.commons.math.geometry.Vector3DTest.testAngularSeparation,"Vector3D, Math, Vector3DTest"
org.apache.commons.math.linear.MatrixUtilsTest.testCreateBigIdentityMatrix,"BigMatrix, MatrixUtils, MatrixUtilsTest"
org.apache.commons.math.linear.RealMatrixImplTest.testGetEntry,"RealMatrix, RealMatrixImplTest, RealMatrixImpl"
org.apache.commons.math.analysis.TrapezoidIntegratorTest.testParameters,"UnivariateRealIntegrator, SinFunction, TrapezoidIntegrator, TrapezoidIntegratorTest, Object"
org.apache.commons.math.complex.ComplexFormatTest.testForgottenImaginaryCharacter,
org.apache.commons.math.complex.ComplexUtilsTest.testExp,"Complex, ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.stat.inference.OneWayAnovaTest.testAnovaTest,"List, OneWayAnovaTest, OneWayAnova, ArrayList"
org.apache.commons.math.analysis.NevilleInterpolatorTest.testParameters,"NevilleInterpolatorTest, NevilleInterpolator, UnivariateRealInterpolator, UnivariateRealFunction"
org.apache.commons.math.ode.DormandPrince853IntegratorTest.testKepler,"Object, TestProblemAbstract, DormandPrince853IntegratorTest, StepInterpolator, DormandPrince853IntegratorTest$KeplerHandler, TestProblem3, DormandPrince853Integrator, Math, FirstOrderIntegrator"
org.apache.commons.math.util.MathUtilsTest.testSubAndCheckLong,"MathUtilsTest, MathUtils"
org.apache.commons.math.linear.BigMatrixImplTest.testPlusMinus,"BigMatrixImplTest, BigDecimal, BigMatrix, BigMatrixImpl"
org.apache.commons.math.analysis.DividedDifferenceInterpolatorTest.testParameters,"DividedDifferenceInterpolatorTest, DividedDifferenceInterpolator, UnivariateRealFunction, UnivariateRealInterpolator"
