Method,Used Classes
org.apache.commons.math.analysis.interpolation.LoessInterpolatorTest.testOnOnePoint,"LoessInterpolatorTest, LoessInterpolator"
org.apache.commons.math.optimization.general.MinpackTest.testMinpackOsborne1,"Object, Arrays, LevenbergMarquardtOptimizer, MinpackTest$Osborne1Function, MinpackTest$MinpackFunction, VectorialPointValuePair, MinpackTest$MinpackFunction$1, Math, MinpackTest"
org.apache.commons.math.util.DefaultTransformerTest.testTransformDouble,"DefaultTransformerTest, DefaultTransformer, Double"
org.apache.commons.math.special.ErfTest.testErf1960,"ErfTest, Erf, Math"
org.apache.commons.math.stat.descriptive.SynchronizedDescriptiveStatisticsTest.testToString,
org.apache.commons.math.distribution.WeibullDistributionTest.testSetAlpha,"WeibullDistribution, WeibullDistributionTest"
org.apache.commons.math.linear.EigenSolverTest.testNonInvertible,"EigenDecompositionImpl, EigenDecompositionImplTest, RealMatrix, MatrixUtils, Random, DecompositionSolver, EigenSolverTest, Math"
org.apache.commons.math.analysis.ComposableFunctionTest.testRint,"ComposableFunctionTest, ComposableFunction"
org.apache.commons.math.linear.BlockFieldMatrixTest.testCopySubMatrix,"FieldMatrix, BlockFieldMatrixTest, BlockFieldMatrix"
org.apache.commons.math.fraction.FractionTest.testEqualsAndHashCode,"Fraction, Double, FractionTest"
org.apache.commons.math.fraction.FractionFormatTest.testParse,"Fraction, ParseException, FractionFormat, FractionFormatTest"
org.apache.commons.math.distribution.ExponentialDistributionTest.testConsistency,
org.apache.commons.math.optimization.linear.SimplexSolverTest.testDegeneracy,"SimplexSolverTest, SimplexSolver, LinearConstraint, ArrayList, Collection, LinearObjectiveFunction, RealPointValuePair"
org.apache.commons.math.linear.BigMatrixImplTest.testTrace,"BigMatrix, BigDecimal, StringBuilder, BigMatrixImpl, BigMatrixImplTest"
org.apache.commons.math.complex.ComplexTest.testConjugateNaN,"ComplexTest, Complex"
org.apache.commons.math.util.MathUtilsTest.testRoundFloat,"MathUtilsTest, MathUtils"
org.apache.commons.math.util.MathUtilsTest.testCheckOrder,"MathUtilsTest, MathUtils"
org.apache.commons.math.optimization.linear.SimplexSolverTest.testUnboundedSolution,"SimplexSolverTest, SimplexSolver, LinearConstraint, ArrayList, Collection, LinearObjectiveFunction"
org.apache.commons.math.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolatorTest.testPlane,"Object, BivariateRealGridInterpolator, SmoothingPolynomialBicubicSplineInterpolatorTest, SmoothingPolynomialBicubicSplineInterpolatorTest$1, SmoothingPolynomialBicubicSplineInterpolator, BivariateRealFunction, Math"
org.apache.commons.math.stat.inference.TTestTest.testSmallSamples,"TTest, TTestTest"
org.apache.commons.math.stat.ranking.NaturalRankingTest.testDefault,"NaturalRanking, NaturalRankingTest"
org.apache.commons.math.util.MathUtilsTest.testArrayEqualsIncludingNaN,"MathUtilsTest, MathUtils"
org.apache.commons.math.ode.nonstiff.GraggBulirschStoerIntegratorTest.testNullIntervalCheck,"GraggBulirschStoerIntegratorTest, GraggBulirschStoerIntegrator, Object, TestProblem1, TestProblemAbstract"
org.apache.commons.math.geometry.RotationTest.testMatrix,"Exception, StringBuilder, RotationTest, Rotation, MathUtils, Vector3D, Math"
org.apache.commons.math.analysis.polynomials.PolynomialSplineFunctionTest.testConstructor,"PolynomialSplineFunctionTest, PolynomialSplineFunction, PolynomialFunction, Arrays"
org.apache.commons.math.linear.Array2DRowRealMatrixTest.testGetColumnVector,"RealMatrix, Array2DRowRealMatrixTest, ArrayRealVector, Array2DRowRealMatrix"
org.apache.commons.math.stat.descriptive.StatisticalSummaryValuesTest.testSerialization,"TestUtils, Object, ByteArrayOutputStream, StatisticalSummaryValues, ObjectInputStream, ObjectOutputStream, ByteArrayInputStream, StatisticalSummaryValuesTest"
org.apache.commons.math.util.TransformerMapTest.testContainsTransformer,"TransformerMapTest, DefaultTransformer, TransformerMap"
org.apache.commons.math.linear.ArrayFieldVectorTest.testSerial,"TestUtils, ArrayFieldVectorTest, ByteArrayOutputStream, ArrayFieldVector, ObjectInputStream, ObjectOutputStream, ByteArrayInputStream"
org.apache.commons.math.stat.StatUtilsTest.testProduct,"StatUtilsTest, StatUtils"
org.apache.commons.math.util.MathUtilsTest.testPermutedArrayHash,"RandomDataImpl, MathUtilsTest, MathUtils"
org.apache.commons.math.FunctionEvaluationExceptionTest.testConstructorArrayArgumentCause,"Exception, FunctionEvaluationException, String, FunctionEvaluationExceptionTest"
org.apache.commons.math.geometry.Vector3DTest.testDistanceInf,"Vector3D, Vector3DTest"
org.apache.commons.math.distribution.GammaDistributionTest.testConsistency,
org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest.testBackward,"TestProblemHandler, Object, TestProblemAbstract, DormandPrince853IntegratorTest, TestProblem5, TestProblem1, DormandPrince853Integrator, FirstOrderIntegrator"
org.apache.commons.math.fraction.BigFractionTest.testCompareTo,"BigFractionTest, BigFraction"
org.apache.commons.math.estimation.MinpackTest.testMinpackBrownDennis,"StringBuilder, Object, MinpackTest$BrownDennisFunction, EstimatedParameter, Arrays, MinpackTest$MinpackFunction$MinpackMeasurement, LevenbergMarquardtEstimator, MinpackTest$MinpackFunction, WeightedMeasurement, Math, MinpackTest"
org.apache.commons.math.stat.regression.SimpleRegressionTest.testRemoveMultiple,"SimpleRegressionTest, SimpleRegression"
org.apache.commons.math.util.TransformerMapTest.testClear,"TransformerMapTest, DefaultTransformer, TransformerMap"
org.apache.commons.math.geometry.Vector3DTest.testScalarProduct,"Vector3D, Vector3DTest"
org.apache.commons.math.stat.descriptive.rank.MinTest.testNaNs,"MinTest, Min, Double"
org.apache.commons.math.complex.ComplexTest.testCoshInf,"ComplexTest, Complex"
org.apache.commons.math.complex.ComplexTest.testAddNaN,"ComplexTest, Double, Complex"
org.apache.commons.math.distribution.ExponentialDistributionTest.testCumulativeProbability2,"ExponentialDistributionTest, ContinuousDistribution"
org.apache.commons.math.linear.Array2DRowRealMatrixTest.testPremultiply,"Array2DRowRealMatrix, RealMatrix, Array2DRowRealMatrixTest"
org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtilsTest.testBadParameters,"UnivariateRealSolverUtils, UnivariateRealSolverUtilsTest"
org.apache.commons.math.linear.LUSolverTest.testSingular,"DecompositionSolver, LUDecompositionImpl, MatrixUtils, LUSolverTest"
org.apache.commons.math.distribution.TDistributionTest.testSampling,
org.apache.commons.math.stat.regression.OLSMultipleLinearRegressionTest.cannotAddXSampleData,"OLSMultipleLinearRegression, OLSMultipleLinearRegressionTest"
org.apache.commons.math.linear.RealMatrixImplTest.testMath209,"RealMatrix, RealMatrixImplTest, RealMatrixImpl"
org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest.testDimensionCheck,"Object, TestProblem1, DormandPrince853Integrator, DormandPrince853IntegratorTest, TestProblemAbstract"
org.apache.commons.math.distribution.BetaDistributionTest.testCumulative,"BetaDistributionTest, BetaDistribution, BetaDistributionImpl"
org.apache.commons.math.genetics.RandomKeyTest.testComparatorPermutation,"Double, Object, String, Arrays, DummyRandomKey, RandomKeyTest$1, RandomKey, RandomKeyTest, List, RandomKeyTest$2"
org.apache.commons.math.distribution.FDistributionTest.testConsistency,
org.apache.commons.math.util.OpenIntToFieldTest.testRemove,"Fraction, Map, FractionField, OpenIntToFieldTest, OpenIntToFieldHashMap, Set, Map$Entry, Integer, Iterator"
org.apache.commons.math.util.MathUtilsTest.testSubAndCheck,"MathUtilsTest, MathUtils"
org.apache.commons.math.linear.BigMatrixImplTest.testNorm,"BigMatrixImplTest, BigDecimal, BigMatrixImpl"
org.apache.commons.math.analysis.interpolation.TricubicSplineInterpolatorTest.testWave,"TricubicSplineInterpolatorTest, Object, TrivariateRealFunction, TricubicSplineInterpolator, TrivariateRealGridInterpolator, TricubicSplineInterpolatorTest$2, Math"
org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest.test20090720,"DescriptiveStatistics, DescriptiveStatisticsTest"
org.apache.commons.math.ode.nonstiff.ClassicalRungeKuttaIntegratorTest.testSanityChecks,"ClassicalRungeKuttaIntegratorTest, Object, ClassicalRungeKuttaIntegrator, TestProblem1, TestProblemAbstract"
org.apache.commons.math.distribution.NormalDistributionTest.testMath280,"NormalDistribution, NormalDistributionTest, NormalDistributionImpl"
org.apache.commons.math.linear.SparseRealMatrixTest.testScalarAdd,"SparseRealMatrixTest, OpenMapRealMatrix, RealMatrix"
org.apache.commons.math.stat.regression.SimpleRegressionTest.testNorris,"SimpleRegressionTest, SimpleRegression"
org.apache.commons.math.stat.descriptive.MultivariateSummaryStatisticsTest.testSetterIllegalState,"MultivariateSummaryStatistics, MultivariateSummaryStatisticsTest, Object, MultivariateSummaryStatisticsTest$sumMean"
org.apache.commons.math.fraction.FractionTest.testDoubleConstructor,"Fraction, FractionTest"
org.apache.commons.math.linear.BlockRealMatrixTest.testSetRowMatrix,"RealMatrix, BlockRealMatrixTest, BlockRealMatrix"
org.apache.commons.math.stat.descriptive.rank.PercentileTest.testPercentile,"PercentileTest, Percentile"
org.apache.commons.math.stat.clustering.EuclideanIntegerPointTest.testDistance,"EuclideanIntegerPointTest, Math, EuclideanIntegerPoint"
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest.testIllConditioned,"Object, EstimatedParameter, LevenbergMarquardtEstimatorTest$LinearProblem, LevenbergMarquardtEstimatorTest$LinearMeasurement, LevenbergMarquardtEstimator, LevenbergMarquardtEstimatorTest, WeightedMeasurement, HashSet"
org.apache.commons.math.distribution.FDistributionTest.testInverseCumulativeProbabilityExtremes,FDistributionTest
org.apache.commons.math.linear.BiDiagonalTransformerTest.testMatricesValues,"BiDiagonalTransformerTest, RealMatrix, MatrixUtils, BiDiagonalTransformer, Math"
org.apache.commons.math.linear.RealMatrixImplTest.testGetColumn,"RealMatrix, Double, RealMatrixImplTest, RealMatrixImpl"
org.apache.commons.math.distribution.FDistributionTest.testLargeDegreesOfFreedom,"FDistributionTest, FDistributionImpl"
org.apache.commons.math.stat.ranking.NaturalRankingTest.testNaNsMaximalTiesMinimum,"NaturalRanking, NaturalRankingTest"
org.apache.commons.math.linear.ArrayRealVectorTest.testPredicates,"ArrayRealVector, ArrayRealVectorTest, Math"
org.apache.commons.math.analysis.solvers.MullerSolverTest.testDeprecated,"Object, UnivariateRealSolver, MullerSolver, SinFunction, MullerSolverTest, Math"
org.apache.commons.math.complex.ComplexTest.testLog,"ComplexTest, Complex"
org.apache.commons.math.fraction.FractionTest.testDoubleValue,"Fraction, FractionTest"
org.apache.commons.math.linear.BlockRealMatrixTest.testGetSetMatrixLarge,"RealMatrix, BlockRealMatrixTest, BlockRealMatrix"
org.apache.commons.math.linear.MatrixUtilsTest.testCreateRowRealMatrix,"MatrixUtils, MatrixUtilsTest, BlockRealMatrix"
org.apache.commons.math.estimation.GaussNewtonEstimatorTest.testMaxIterations,"Object, ArrayList, EstimatedParameter, GaussNewtonEstimatorTest$Circle$PointModel, GaussNewtonEstimator, GaussNewtonEstimatorTest, GaussNewtonEstimatorTest$Circle, Iterator, WeightedMeasurement, Math"
org.apache.commons.math.complex.ComplexTest.testDivideZero,"ComplexTest, Complex"
org.apache.commons.math.genetics.BinaryChromosomeTest.testRandomConstructor,"BinaryChromosomeTest, DummyBinaryChromosome, BinaryChromosome"
org.apache.commons.math.stat.clustering.KMeansPlusPlusClustererTest.dimension2,"Iterator, Arrays, Cluster, EuclideanIntegerPoint, Random, KMeansPlusPlusClustererTest, KMeansPlusPlusClusterer, List"
org.apache.commons.math.linear.BlockFieldMatrixTest.testGetEntry,"Fraction, FieldMatrix, BlockFieldMatrix, BlockFieldMatrixTest"
org.apache.commons.math.complex.ComplexTest.testAtan,"ComplexTest, Complex"
org.apache.commons.math.linear.BlockFieldMatrixTest.testGetColumnMatrix,"FieldMatrix, BlockFieldMatrix, BlockFieldMatrixTest"
org.apache.commons.math.linear.Array2DRowRealMatrixTest.testWalk,"Array2DRowRealMatrixTest, DefaultRealMatrixPreservingVisitor, Array2DRowRealMatrixTest$GetVisitor, DefaultRealMatrixChangingVisitor, Array2DRowRealMatrix, RealMatrix, Array2DRowRealMatrixTest$SetVisitor"
org.apache.commons.math.linear.SparseFieldMatrixTest.testEqualsAndHashCode,"SparseFieldMatrixTest, SparseFieldMatrix"
org.apache.commons.math.stat.regression.SimpleRegressionTest.testInference,"SimpleRegressionTest, SimpleRegression"
org.apache.commons.math.geometry.RotationTest.testRevert,"Rotation, RotationTest, Vector3D"
org.apache.commons.math.analysis.interpolation.TricubicSplineInterpolatingFunctionTest.testPreconditions,"TricubicSplineInterpolatingFunction, TricubicSplineInterpolatingFunctionTest"
org.apache.commons.math.complex.ComplexTest.testPowInf,"ComplexTest, Complex"
org.apache.commons.math.special.BetaTest.testRegularizedBetaPositivePositiveZero,"MathException, Beta, BetaTest"
org.apache.commons.math.linear.CholeskyDecompositionImplTest.testMath274,"MatrixUtils, CholeskyDecompositionImpl, CholeskyDecompositionImplTest"
org.apache.commons.math.analysis.solvers.BisectionSolverTest.testResetFunctionValueAccuracy,"BisectionSolverTest, BisectionSolver, UnivariateRealSolver"
org.apache.commons.math.stat.descriptive.moment.VectorialMeanTest.testBasicStats,"VectorialMean, VectorialMeanTest"
org.apache.commons.math.analysis.solvers.BrentSolverTest.testQuinticZero,"UnivariateRealSolverUtils, BrentSolverTest, Object, UnivariateRealSolver, QuinticFunction, BrentSolver, SecantSolver"
org.apache.commons.math.linear.EigenDecompositionImplTest.testDimension4WithSplit,"EigenDecompositionImpl, EigenDecompositionImplTest, EigenDecomposition, MatrixUtils"
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunctionTest.testParaboloid,"Object, BicubicSplineInterpolatingFunctionTest$2, BicubicSplineInterpolatingFunctionTest$4, BicubicSplineInterpolatingFunction, BivariateRealFunction, BicubicSplineInterpolatingFunctionTest$3, BicubicSplineInterpolatingFunctionTest"
org.apache.commons.math.fraction.FractionTest.testToString,"Fraction, FractionTest"
org.apache.commons.math.distribution.GammaDistributionTest.testIllegalArguments,
org.apache.commons.math.linear.BlockFieldMatrixTest.testGetColumn,"FieldMatrix, BlockFieldMatrix, BlockFieldMatrixTest"
org.apache.commons.math.exception.OutOfRangeExceptionTest.testAccessors,"Integer, OutOfRangeException, OutOfRangeExceptionTest"
org.apache.commons.math.optimization.general.MinpackTest.testMinpackOsborne2,"Object, Arrays, LevenbergMarquardtOptimizer, MinpackTest$Osborne2Function, MinpackTest$MinpackFunction, VectorialPointValuePair, MinpackTest$MinpackFunction$1, Math, MinpackTest"
org.apache.commons.math.util.MathUtilsTest.testL1DistanceInt,"MathUtilsTest, MathUtils"
org.apache.commons.math.complex.FrenchComplexFormatTest.testParseNegativeImaginary,
org.apache.commons.math.transform.FastHadamardTransformerTest.test3Points,"FastHadamardTransformerTest, FastHadamardTransformer"
org.apache.commons.math.linear.InvalidMatrixExceptionTest.testConstructorMessage,"InvalidMatrixExceptionTest, InvalidMatrixException"
org.apache.commons.math.ConvergenceExceptionTest.testConstructorCause,"Exception, ConvergenceException, ConvergenceExceptionTest"
org.apache.commons.math.analysis.interpolation.TricubicSplineInterpolatingFunctionTest.testWave,"TricubicSplineInterpolatingFunctionTest$2, Object, TricubicSplineInterpolatingFunctionTest$7, TrivariateRealFunction, TricubicSplineInterpolatingFunction, TricubicSplineInterpolatingFunctionTest$4, TricubicSplineInterpolatingFunctionTest, TricubicSplineInterpolatingFunctionTest$8, TricubicSplineInterpolatingFunctionTest$9, TricubicSplineInterpolatingFunctionTest$6, TricubicSplineInterpolatingFunctionTest$5, Math, TricubicSplineInterpolatingFunctionTest$3"
org.apache.commons.math.distribution.GammaDistributionTest.testDensities,
org.apache.commons.math.linear.BigMatrixImplTest.testEqualsAndHashCode,"BigMatrixImplTest, BigMatrixImpl"
org.apache.commons.math.optimization.fitting.PolynomialFitterTest.testRedundantUnsolvable,"GaussNewtonOptimizer, PolynomialFunction, Random, PolynomialFitter, PolynomialFitterTest"
org.apache.commons.math.linear.QRDecompositionImplTest.testMatricesValues,"QRDecomposition, RealMatrix, MatrixUtils, QRDecompositionImplTest, QRDecompositionImpl"
org.apache.commons.math.ode.FirstOrderConverterTest.testDecreasingSteps,"FirstOrderConverterTest, Object, ClassicalRungeKuttaIntegrator, FirstOrderConverterTest$Equations, Math, FirstOrderConverter"
org.apache.commons.math.ode.nonstiff.ClassicalRungeKuttaIntegratorTest.testDecreasingSteps,"TestProblemHandler, Object, ClassicalRungeKuttaIntegrator, Collection, TestProblemFactory, ClassicalRungeKuttaIntegratorTest, FirstOrderIntegrator, Math, TestProblemAbstract"
org.apache.commons.math.ode.nonstiff.AdamsMoultonIntegratorTest.backward,"TestProblemHandler, Object, TestProblemAbstract, TestProblem5, AdamsMoultonIntegratorTest, TestProblem1, Math, FirstOrderIntegrator, AdamsMoultonIntegrator"
org.apache.commons.math.complex.ComplexFormatTest.testConstructorSingleFormat,
org.apache.commons.math.linear.BlockRealMatrixTest.testPlusMinus,"RealMatrix, BlockRealMatrixTest, BlockRealMatrix"
org.apache.commons.math.ode.nonstiff.GraggBulirschStoerIntegratorTest.testVariableSteps,"GraggBulirschStoerIntegrator, Object, TestProblemAbstract, StepInterpolator, GraggBulirschStoerIntegratorTest$VariableStepHandler, GraggBulirschStoerIntegratorTest, TestProblem3, Math, FirstOrderIntegrator"
org.apache.commons.math.complex.ComplexTest.testAcosNaN,"ComplexTest, Complex"
org.apache.commons.math.ode.jacobians.FirstOrderIntegratorWithJacobiansTest.testHighAccuracyExternalDifferentiation,"SummaryStatistics, Object, DormandPrince54Integrator, FirstOrderIntegratorWithJacobiansTest, FirstOrderIntegratorWithJacobiansTest$Brusselator, FirstOrderIntegrator"
org.apache.commons.math.fraction.FractionFormatTest.testFormatNegative,"Fraction, FractionFormat, FractionFormatTest"
org.apache.commons.math.ode.nonstiff.GraggBulirschStoerIntegratorTest.testDimensionCheck,"GraggBulirschStoerIntegratorTest, GraggBulirschStoerIntegrator, AdaptiveStepsizeIntegrator, Object, TestProblem1, TestProblemAbstract"
org.apache.commons.math.stat.descriptive.MultivariateSummaryStatisticsTest.testStats,"RealMatrix, MultivariateSummaryStatistics, MultivariateSummaryStatisticsTest, Math"
org.apache.commons.math.linear.EigenDecompositionImplTest.testTridiagonal,"EigenDecompositionImpl, EigenDecompositionImplTest, TriDiagonalTransformer, Arrays, RealMatrix, MatrixUtils, Random, EigenDecomposition, Math"
org.apache.commons.math.ode.nonstiff.DormandPrince54IntegratorTest.testIncreasingTolerance,"TestProblemHandler, Object, DormandPrince54IntegratorTest, DormandPrince54Integrator, EmbeddedRungeKuttaIntegrator, TestProblem1, Math, TestProblemAbstract"
org.apache.commons.math.stat.descriptive.rank.PercentileTest.testSpecialValues,"Double, PercentileTest, Percentile"
org.apache.commons.math.util.OpenIntToFieldTest.testIterator,"Map, OpenIntToFieldHashMap$Iterator, OpenIntToFieldTest, OpenIntToFieldHashMap, Set, Map$Entry, Integer, Iterator"
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeFormTest.testParameters,"PolynomialFunctionLagrangeForm, PolynomialFunctionLagrangeFormTest"
org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizerTest.testNoOptimum,"Object, MultiStartDifferentiableMultivariateVectorialOptimizer, MultiStartDifferentiableMultivariateVectorialOptimizerTest$1, GaussNewtonOptimizer, JDKRandomGenerator, MultiStartDifferentiableMultivariateVectorialOptimizerTest, UncorrelatedRandomVectorGenerator, GaussianRandomGenerator, SimpleVectorialValueChecker, FunctionEvaluationException"
org.apache.commons.math.linear.BlockRealMatrixTest.testSetRow,"RealMatrix, Double, BlockRealMatrixTest, BlockRealMatrix"
org.apache.commons.math.complex.ComplexFormatTest.testNegativeImaginary,
org.apache.commons.math.analysis.interpolation.LoessInterpolatorTest.testOnTwoPoints,"LoessInterpolatorTest, LoessInterpolator"
org.apache.commons.math.complex.ComplexTest.testScalarMultiplyInf,"ComplexTest, Complex"
org.apache.commons.math.stat.descriptive.MultivariateSummaryStatisticsTest.testEqualsAndHashCode,"MultivariateSummaryStatistics, Double, MultivariateSummaryStatisticsTest"
org.apache.commons.math.stat.descriptive.summary.ProductTest.testSpecialValues,"Double, Product, ProductTest"
org.apache.commons.math.ode.nonstiff.ClassicalRungeKuttaIntegratorTest.testMissedEndEvent,"Object, ClassicalRungeKuttaIntegratorTest$2, ClassicalRungeKuttaIntegrator, ClassicalRungeKuttaIntegratorTest, Math, ClassicalRungeKuttaIntegratorTest$1"
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testMoreEstimatedParametersSimple,"Object, LevenbergMarquardtOptimizerTest, BlockRealMatrix, LevenbergMarquardtOptimizer, RealMatrix, LevenbergMarquardtOptimizerTest$LinearProblem$1, LevenbergMarquardtOptimizerTest$LinearProblem"
org.apache.commons.math.stat.inference.TestUtilsTest.testOneSampleTTest,"TestUtilsTest, TestUtils, SummaryStatistics"
org.apache.commons.math.geometry.RotationTest.testApplyInverseTo,"Rotation, RotationTest, Vector3D, Math"
org.apache.commons.math.util.OpenIntToDoubleHashMapTest.testRemoveFromEmpty,"OpenIntToDoubleHashMap, Double, OpenIntToDoubleHashMapTest"
org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest.testIllConditioned,"Object, BlockRealMatrix, GaussNewtonOptimizerTest$LinearProblem, RealMatrix, GaussNewtonOptimizerTest, GaussNewtonOptimizer, GaussNewtonOptimizerTest$LinearProblem$1, VectorialPointValuePair, SimpleVectorialValueChecker"
org.apache.commons.math.analysis.solvers.NewtonSolverTest.testDeprecated,"NewtonSolver, SinFunction, Object, NewtonSolverTest, UnivariateRealSolver"
org.apache.commons.math.FunctionEvaluationExceptionTest.testConstructorArrayPatternArguments,"Double, String, LocalizedFormats, FunctionEvaluationExceptionTest, FunctionEvaluationException"
org.apache.commons.math.estimation.GaussNewtonEstimatorTest.testNoDependency,"EstimatedParameter, GaussNewtonEstimator, GaussNewtonEstimatorTest$LinearMeasurement, SimpleEstimationProblem, GaussNewtonEstimatorTest, GaussNewtonEstimatorTest$LinearProblem, Iterator, WeightedMeasurement, HashSet"
org.apache.commons.math.linear.Array2DRowRealMatrixTest.testPremultiplyVector,"Array2DRowRealMatrix, ArrayRealVector, RealMatrix, Array2DRowRealMatrixTest"
org.apache.commons.math.linear.FieldMatrixImplTest.testTrace,"Fraction, FieldMatrix, FieldMatrixImplTest, Array2DRowFieldMatrix"
org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest.testCircleFittingBadInit,"Object, ArrayList, GaussNewtonOptimizerTest$Circle, Arrays, Point2D$Double, GaussNewtonOptimizerTest, GaussNewtonOptimizer, VectorialPointValuePair, Iterator, GaussNewtonOptimizerTest$Circle$1, SimpleVectorialValueChecker"
org.apache.commons.math.linear.SparseRealVectorTest.testPredicates,"Math, SparseRealVectorTest, OpenMapRealVector"
org.apache.commons.math.MathConfigurationExceptionTest.testConstructorCause,"Exception, MathConfigurationException, MathConfigurationExceptionTest"
org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest.testTrivial,"Object, BlockRealMatrix, GaussNewtonOptimizerTest$LinearProblem, RealMatrix, GaussNewtonOptimizerTest, GaussNewtonOptimizer, GaussNewtonOptimizerTest$LinearProblem$1, VectorialPointValuePair, SimpleVectorialValueChecker"
org.apache.commons.math.ode.nonstiff.AdamsBashforthIntegratorTest.polynomial,"TestProblemHandler, Object, TestProblem6, AdamsBashforthIntegrator, AdamsBashforthIntegratorTest, Math, TestProblemAbstract"
org.apache.commons.math.optimization.linear.SimplexSolverTest.testSolutionWithNegativeDecisionVariable,"SimplexSolverTest, SimplexSolver, LinearConstraint, ArrayList, Collection, LinearObjectiveFunction, RealPointValuePair"
org.apache.commons.math.linear.SingularValueDecompositionImplTest.testAEqualUSVt,"RealMatrix, SingularValueDecompositionImplTest, MatrixUtils, SingularValueDecomposition, SingularValueDecompositionImpl"
org.apache.commons.math.stat.descriptive.moment.VarianceTest.testPopulation,"Variance, VarianceTest, SecondMoment, Mean"
org.apache.commons.math.linear.BlockRealMatrixTest.testSetColumnMatrix,"RealMatrix, BlockRealMatrixTest, BlockRealMatrix"
org.apache.commons.math.util.MultidimensionalCounterTest.testMulti2UniConversion,"MultidimensionalCounterTest, MultidimensionalCounter"
org.apache.commons.math.linear.RealMatrixImplTest.testSerial,"TestUtils, ByteArrayOutputStream, ObjectInputStream, RealMatrixImplTest, RealMatrixImpl, ObjectOutputStream, ByteArrayInputStream"
org.apache.commons.math.linear.Array2DRowRealMatrixTest.testAddFail,"Array2DRowRealMatrix, Array2DRowRealMatrixTest"
org.apache.commons.math.ode.nonstiff.AdamsMoultonIntegratorTest.exceedMaxEvaluations,"AdamsMoultonIntegratorTest, TestProblemHandler, Object, TestProblem1, TestProblemAbstract, AdamsMoultonIntegrator"
org.apache.commons.math.complex.ComplexTest.testNthRoot_normal_thirdRoot,"ComplexTest, Complex, List"
org.apache.commons.math.util.MathUtilsTest.testBinomialCoefficientFail,"MathUtilsTest, Double, MathUtils"
org.apache.commons.math.special.BetaTest.testRegularizedBetaZeroPositivePositive,"MathException, Beta, BetaTest"
org.apache.commons.math.estimation.MinpackTest.testMinpackJennrichSampson,"StringBuilder, Object, EstimatedParameter, Arrays, MinpackTest$MinpackFunction$MinpackMeasurement, LevenbergMarquardtEstimator, MinpackTest$MinpackFunction, MinpackTest$JennrichSampsonFunction, WeightedMeasurement, Math, MinpackTest"
org.apache.commons.math.stat.descriptive.MixedListUnivariateImplTest.testStats,"ListUnivariateImpl, ArrayList, MixedListUnivariateImplTest, DefaultTransformer, DescriptiveStatistics"
org.apache.commons.math.distribution.ExponentialDistributionTest.testSampling,
org.apache.commons.math.util.BigRealTest.testSubtract,"BigRealTest, BigReal"
org.apache.commons.math.linear.BigMatrixImplTest.testPremultiply,"BigMatrixImplTest, BigMatrix, BigMatrixImpl"
org.apache.commons.math.estimation.WeightedMeasurementTest.testTheory,"EstimatedParameter, WeightedMeasurementTest, WeightedMeasurementTest$MyMeasurement, WeightedMeasurement, Math"
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest.testMath199,"EstimatedParameter, SimpleEstimationProblem, LevenbergMarquardtEstimator, LevenbergMarquardtEstimatorTest, LevenbergMarquardtEstimatorTest$QuadraticProblem$LocalMeasurement, WeightedMeasurement, LevenbergMarquardtEstimatorTest$QuadraticProblem"
org.apache.commons.math.FunctionEvaluationExceptionTest.testConstructorPatternArgumentsCause,"Exception, Double, String, LocalizedFormats, FunctionEvaluationExceptionTest, FunctionEvaluationException"
org.apache.commons.math.estimation.MinpackTest.testMinpackBrownAlmostLinear,"StringBuilder, Object, EstimatedParameter, Arrays, MinpackTest$MinpackFunction$MinpackMeasurement, LevenbergMarquardtEstimator, MinpackTest$BrownAlmostLinearFunction, MinpackTest$MinpackFunction, WeightedMeasurement, Math, MinpackTest"
org.apache.commons.math.optimization.general.MinpackTest.testMinpackBard,"MinpackTest$BardFunction, Object, Arrays, LevenbergMarquardtOptimizer, MinpackTest$MinpackFunction, VectorialPointValuePair, MinpackTest$MinpackFunction$1, Math, MinpackTest"
org.apache.commons.math.stat.descriptive.SynchronizedMultivariateSummaryStatisticsTest.testSetterInjection,
org.apache.commons.math.ode.nonstiff.ClassicalRungeKuttaStepInterpolatorTest.derivativesConsistency,"Object, ClassicalRungeKuttaIntegrator, StepInterpolatorTestUtils$1, StepInterpolator, FirstOrderIntegrator, ClassicalRungeKuttaStepInterpolatorTest, TestProblem3, StepInterpolatorTestUtils, Math, TestProblemAbstract"
org.apache.commons.math.util.OpenIntToDoubleHashMapTest.testGetFromEmpty,"OpenIntToDoubleHashMap, Double, OpenIntToDoubleHashMapTest"
