Method,Used Classes
org.apache.commons.math.linear.RealMatrixImplTest.testCopyFunctions,"RealMatrixImplTest, RealMatrixImpl"
org.apache.commons.math.stat.StatUtilsTest.testMin,"StatUtilsTest, StatUtils"
org.apache.commons.math.special.BetaTest.testRegularizedBetaPositiveZeroPositive,"MathException, Beta, BetaTest"
org.apache.commons.math.optimization.general.NonLinearConjugateGradientOptimizerTest.testOneSet,"NonLinearConjugateGradientOptimizerTest$LinearProblem, Object, NonLinearConjugateGradientOptimizerTest$LinearProblem$2, DenseRealMatrix, RealMatrix, NonLinearConjugateGradientOptimizerTest$LinearProblem$1, SimpleScalarValueChecker, RealPointValuePair, NonLinearConjugateGradientOptimizer, NonLinearConjugateGradientOptimizerTest"
org.apache.commons.math.stat.descriptive.SynchronizedSummaryStatisticsTest.testEqualsAndHashCode,
org.apache.commons.math.ode.sampling.StepNormalizerTest.testBoundaries,"Object, StepNormalizerTest, StepNormalizerTest$1, StepNormalizer, TestProblem3, Math, FirstOrderIntegrator"
org.apache.commons.math.complex.FrenchComplexFormatTest.testPositiveInfinity,
org.apache.commons.math.linear.RealMatrixImplTest.testGetColumnVector,"RealMatrix, RealVectorImpl, RealMatrixImplTest, RealMatrixImpl"
org.apache.commons.math.distribution.TDistributionTest.testDfAccessors,"TDistributionTest, TDistribution"
org.apache.commons.math.linear.RealMatrixImplTest.testGetVectors,"RealMatrix, RealMatrixImplTest, RealMatrixImpl"
org.apache.commons.math.fraction.FractionTest.testMultiply,"Fraction, FractionTest"
org.apache.commons.math.distribution.WeibullDistributionTest.testBeta,"WeibullDistribution, WeibullDistributionTest, Math"
org.apache.commons.math.distribution.FDistributionTest.testDfAccessors,"FDistributionTest, FDistribution"
org.apache.commons.math.stat.regression.SimpleRegressionTest.testRemoveSingle,"SimpleRegressionTest, SimpleRegression"
org.apache.commons.math.util.OpenIntToDoubleHashMapTest.testPutKeysWithCollisions,"OpenIntToDoubleHashMap, Double, OpenIntToDoubleHashMapTest"
org.apache.commons.math.util.OpenIntToDoubleHashMapTest.testPutKeysWithCollision2,"OpenIntToDoubleHashMap, Double, OpenIntToDoubleHashMapTest"
org.apache.commons.math.util.MathUtilsTest.testSinhNaN,"MathUtilsTest, Double, MathUtils"
org.apache.commons.math.util.MathUtilsTest.testFactorial,"StringBuilder, MathUtilsTest, Math, MathUtils"
org.apache.commons.math.distribution.ExponentialDistributionTest.testCumulativeProbabilityExtremes,ExponentialDistributionTest
org.apache.commons.math.distribution.TDistributionTest.testIllegalArguments,
org.apache.commons.math.ode.sampling.DummyStepInterpolatorTest.testSerializationError,"DerivativeException, DummyStepInterpolatorTest, String, ByteArrayOutputStream, ObjectInputStream, DummyStepInterpolator, IOException, DummyStepInterpolatorTest$ErrorGeneratingInterpolator, ByteArrayInputStream, ObjectOutputStream"
org.apache.commons.math.distribution.WeibullDistributionTest.testInverseCumulativeProbabilities,
org.apache.commons.math.transform.FastHadamardTransformerTest.test4Points,"FastHadamardTransformerTest, Double, FastHadamardTransformer"
org.apache.commons.math.analysis.solvers.MullerSolverTest.testDeprecated2,"MullerSolver, Object, MullerSolverTest, QuinticFunction, Math"
org.apache.commons.math.complex.FrenchComplexFormatTest.testParseSimpleWithDecimals,
org.apache.commons.math.optimization.linear.SimplexSolverTest.testRestrictVariablesToNonNegative,"SimplexSolverTest, SimplexSolver, LinearConstraint, ArrayList, Collection, LinearObjectiveFunction, RealPointValuePair"
org.apache.commons.math.complex.ComplexTest.testEqualsSame,"ComplexTest, Complex"
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolatorTest.testParameters,"DividedDifferenceInterpolatorTest, DividedDifferenceInterpolator, UnivariateRealFunction, UnivariateRealInterpolator"
org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest.testKepler,"Object, TestProblemAbstract, DormandPrince853IntegratorTest, StepInterpolator, DormandPrince853IntegratorTest$KeplerHandler, TestProblem3, DormandPrince853Integrator, Math, FirstOrderIntegrator"
org.apache.commons.math.distribution.HypergeometricDistributionTest.testDegenerateFullSample,"HypergeometricDistributionTest, HypergeometricDistributionImpl"
org.apache.commons.math.transform.FastHadamardTransformerTest.testNoIntInverse,"FastHadamardTransformerTest, FastHadamardTransformer"
org.apache.commons.math.linear.BigMatrixImplTest.testCopyFunctions,"BigMatrixImplTest, BigMatrixImpl"
org.apache.commons.math.linear.decomposition.LUDecompositionImplTest.testMatricesValues2,"RealMatrix, LUDecomposition, LUDecompositionImpl, MatrixUtils, LUDecompositionImplTest"
org.apache.commons.math.special.BetaTest.testRegularizedBetaNegativePositivePositive,"MathException, Beta, BetaTest"
org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtilsTest.testSolveAccuracyNull,"UnivariateRealSolverUtils, UnivariateRealSolverUtilsTest"
org.apache.commons.math.ode.sampling.DummyStepInterpolatorTest.testSerialization,"DummyStepInterpolatorTest, ByteArrayOutputStream, DummyStepInterpolator, ObjectInputStream, ObjectOutputStream, ByteArrayInputStream, Math"
org.apache.commons.math.optimization.general.NonLinearConjugateGradientOptimizerTest.testIllConditioned,"NonLinearConjugateGradientOptimizerTest$LinearProblem, Object, NonLinearConjugateGradientOptimizerTest$LinearProblem$2, DenseRealMatrix, RealMatrix, NonLinearConjugateGradientOptimizerTest$LinearProblem$1, SimpleScalarValueChecker, RealPointValuePair, BrentSolver, NonLinearConjugateGradientOptimizer, NonLinearConjugateGradientOptimizerTest"
org.apache.commons.math.linear.decomposition.TriDiagonalTransformerTest.testTTriDiagonal,"RealMatrix, TriDiagonalTransformer, MatrixUtils, TriDiagonalTransformerTest"
org.apache.commons.math.ode.nonstiff.GillIntegratorTest.testDecreasingSteps,"TestProblemHandler, Object, TestProblemFactory, GillIntegrator, FirstOrderIntegrator, GillIntegratorTest, Math, TestProblemAbstract"
org.apache.commons.math.stat.descriptive.SummaryStatisticsTest.testSetterInjection,"SummaryStatistics, Sum, Mean, SummaryStatisticsTest, Math"
org.apache.commons.math.ode.nonstiff.GraggBulirschStoerIntegratorTest.testMinStep,"TestProblemHandler, GraggBulirschStoerIntegrator, Object, TestProblem1, TestProblemAbstract, TestProblem5, GraggBulirschStoerIntegratorTest, Math, FirstOrderIntegrator"
org.apache.commons.math.ode.nonstiff.EulerIntegratorTest.testDimensionCheck,"Object, EulerIntegrator, TestProblem1, EulerIntegratorTest, TestProblemAbstract"
org.apache.commons.math.linear.DenseRealMatrixTest.testGetSetColumnMatrixLarge,"RealMatrix, DenseRealMatrixTest, DenseRealMatrix"
org.apache.commons.math.analysis.polynomials.PolynomialsUtilsTest.testChebyshevBounds,"PolynomialsUtils, PolynomialFunction, StringBuilder, PolynomialsUtilsTest, Math"
org.apache.commons.math.ode.ContinuousOutputModelTest.testModelsMerging,"ContinuousOutputModel, Object, ContinuousOutputModelTest, ContinuousOutputModelTest$1, DormandPrince853Integrator, Math, FirstOrderIntegrator"
org.apache.commons.math.util.MathUtilsTest.testGcd,"MathUtilsTest, MathUtils"
org.apache.commons.math.optimization.general.MinpackTest.testMinpackBrownAlmostLinear,"Object, Arrays, LevenbergMarquardtOptimizer, MinpackTest$MinpackFunction$3, MinpackTest$MinpackFunction$2, MinpackTest$BrownAlmostLinearFunction, MinpackTest$MinpackFunction, VectorialPointValuePair, MinpackTest$MinpackFunction$1, Math, MinpackTest"
org.apache.commons.math.MathExceptionTest.testConstructor,"String, MathException, MathExceptionTest"
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testRedundantEquations,"Object, LevenbergMarquardtOptimizerTest, DenseRealMatrix, LevenbergMarquardtOptimizer, LevenbergMarquardtOptimizerTest$LinearProblem$2, RealMatrix, LevenbergMarquardtOptimizerTest$LinearProblem$3, LevenbergMarquardtOptimizerTest$LinearProblem$1, VectorialPointValuePair, LevenbergMarquardtOptimizerTest$LinearProblem"
org.apache.commons.math.complex.ComplexTest.testAddInfinite,"ComplexTest, Double, Complex"
org.apache.commons.math.stat.inference.ChiSquareFactoryTest.testChiSquareDataSetsComparisonEqualCounts,
org.apache.commons.math.linear.SparseRealMatrixTest.testPremultiply,"SparseRealMatrixTest, RealMatrix, SparseRealMatrix"
org.apache.commons.math.estimation.GaussNewtonEstimatorTest.testIllConditioned,"EstimatedParameter, GaussNewtonEstimator, GaussNewtonEstimatorTest$LinearMeasurement, SimpleEstimationProblem, GaussNewtonEstimatorTest, GaussNewtonEstimatorTest$LinearProblem, Iterator, WeightedMeasurement, HashSet"
org.apache.commons.math.linear.decomposition.EigenDecompositionImplTest.testDimension4WithSplit,"EigenDecompositionImpl, EigenDecompositionImplTest, EigenDecomposition, MatrixUtils"
org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest.testEvents,"TestProblemHandler, Object, TestProblemAbstract, TestProblem4$Stop, DormandPrince853IntegratorTest, TestProblem4, Collection, TestProblem4$Bounce, DormandPrince853Integrator, Math, FirstOrderIntegrator"
org.apache.commons.math.linear.decomposition.EigenSolverTest.testSolve,"EigenDecompositionImpl, Object, RealVectorImplTest$RealVectorTestImpl, RealMatrix, RealVector, UnsupportedOperationException, MatrixUtils, DecompositionSolver, RealVectorImpl, EigenSolverTest"
org.apache.commons.math.linear.DenseRealMatrixTest.testNorm,"DenseRealMatrixTest, DenseRealMatrix"
org.apache.commons.math.analysis.solvers.MullerSolverTest.testExpm1Function,"Object, UnivariateRealSolver, MullerSolver, MullerSolverTest, Math, Expm1Function"
org.apache.commons.math.stat.descriptive.MultivariateSummaryStatisticsTest.testDimension,"MultivariateSummaryStatistics, MultivariateSummaryStatisticsTest"
org.apache.commons.math.complex.ComplexTest.testAbsNaN,"ComplexTest, Double, Complex"
org.apache.commons.math.distribution.TDistributionTest.testConsistency,
org.apache.commons.math.ode.ContinuousOutputModelTest.testRandomAccess,"ContinuousOutputModel, ContinuousOutputModelTest, Random, TestProblem3, Math, FirstOrderIntegrator"
org.apache.commons.math.fraction.BigFractionFormatTest.testFormatZero,"BigFraction, BigFractionFormatTest, BigFractionFormat"
org.apache.commons.math.linear.decomposition.SingularValueDecompositionImplTest.testMoreRows,"EigenDecompositionImplTest, SingularValueDecompositionImpl, SingularValueDecomposition, RealMatrix, SingularValueDecompositionImplTest, MatrixUtils, Random, Math"
org.apache.commons.math.linear.BigMatrixImplTest.testScalarAdd,"BigMatrixImplTest, BigDecimal, BigMatrix, BigMatrixImpl"
org.apache.commons.math.optimization.general.MinpackTest.testMinpackOsborne1,"Object, Arrays, LevenbergMarquardtOptimizer, MinpackTest$MinpackFunction$3, MinpackTest$MinpackFunction$2, MinpackTest$Osborne1Function, MinpackTest$MinpackFunction, VectorialPointValuePair, MinpackTest$MinpackFunction$1, Math, MinpackTest"
org.apache.commons.math.util.DefaultTransformerTest.testTransformDouble,"DefaultTransformerTest, DefaultTransformer, Double"
org.apache.commons.math.special.ErfTest.testErf1960,"ErfTest, Erf, Math"
org.apache.commons.math.distribution.WeibullDistributionTest.testSetAlpha,"WeibullDistribution, WeibullDistributionTest"
org.apache.commons.math.linear.decomposition.LUSolverTest.testThreshold,"DecompositionSolver, LUDecompositionImpl, MatrixUtils, LUSolverTest"
org.apache.commons.math.fraction.FractionTest.testEqualsAndHashCode,"Fraction, Double, FractionTest"
org.apache.commons.math.linear.DenseRealMatrixTest.testGetRowVector,"RealMatrix, DenseRealMatrixTest, RealVectorImpl, DenseRealMatrix"
org.apache.commons.math.fraction.FractionFormatTest.testParse,"Fraction, ParseException, FractionFormat, FractionFormatTest"
org.apache.commons.math.distribution.ExponentialDistributionTest.testConsistency,
org.apache.commons.math.linear.BigMatrixImplTest.testTrace,"BigMatrixImplTest, BigDecimal, BigMatrix, BigMatrixImpl"
org.apache.commons.math.complex.ComplexTest.testConjugateNaN,"ComplexTest, Complex"
org.apache.commons.math.util.MathUtilsTest.testRoundFloat,"MathUtilsTest, MathUtils"
org.apache.commons.math.linear.decomposition.LUDecompositionImplTest.testUUpperTriangular,"RealMatrix, LUDecompositionImpl, MatrixUtils, LUDecompositionImplTest"
org.apache.commons.math.optimization.linear.SimplexSolverTest.testUnboundedSolution,"SimplexSolverTest, SimplexSolver, LinearConstraint, ArrayList, Collection, LinearObjectiveFunction"
org.apache.commons.math.stat.inference.TTestTest.testSmallSamples,"TTest, TTestTest"
org.apache.commons.math.ode.nonstiff.GraggBulirschStoerIntegratorTest.testNullIntervalCheck,"GraggBulirschStoerIntegratorTest, GraggBulirschStoerIntegrator, Object, TestProblem1, TestProblemAbstract"
org.apache.commons.math.geometry.RotationTest.testMatrix,"Exception, StringBuilder, RotationTest, Rotation, MathUtils, Vector3D, Math"
org.apache.commons.math.analysis.polynomials.PolynomialSplineFunctionTest.testConstructor,"PolynomialSplineFunctionTest, PolynomialSplineFunction, PolynomialFunction, Arrays"
org.apache.commons.math.stat.descriptive.StatisticalSummaryValuesTest.testSerialization,"TestUtils, Object, ByteArrayOutputStream, StatisticalSummaryValues, ObjectInputStream, ObjectOutputStream, ByteArrayInputStream, StatisticalSummaryValuesTest"
org.apache.commons.math.util.TransformerMapTest.testContainsTransformer,"TransformerMapTest, DefaultTransformer, TransformerMap"
org.apache.commons.math.stat.StatUtilsTest.testProduct,"StatUtilsTest, StatUtils"
org.apache.commons.math.util.MathUtilsTest.testPermutedArrayHash,"RandomDataImpl, MathUtilsTest, MathUtils"
org.apache.commons.math.FunctionEvaluationExceptionTest.testConstructorArrayArgumentCause,"Exception, FunctionEvaluationException, String, FunctionEvaluationExceptionTest"
org.apache.commons.math.distribution.GammaDistributionTest.testConsistency,
org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest.testBackward,"TestProblemHandler, Object, TestProblemAbstract, DormandPrince853IntegratorTest, TestProblem5, TestProblem1, DormandPrince853Integrator, FirstOrderIntegrator"
org.apache.commons.math.fraction.BigFractionTest.testCompareTo,"BigFractionTest, BigFraction"
org.apache.commons.math.estimation.MinpackTest.testMinpackBrownDennis,"StringBuilder, Object, MinpackTest$BrownDennisFunction, EstimatedParameter, Arrays, MinpackTest$MinpackFunction$MinpackMeasurement, LevenbergMarquardtEstimator, MinpackTest$MinpackFunction, WeightedMeasurement, Math, MinpackTest"
org.apache.commons.math.stat.regression.SimpleRegressionTest.testRemoveMultiple,"SimpleRegressionTest, SimpleRegression"
org.apache.commons.math.util.TransformerMapTest.testClear,"TransformerMapTest, DefaultTransformer, TransformerMap"
org.apache.commons.math.geometry.Vector3DTest.testScalarProduct,"Vector3D, Vector3DTest"
org.apache.commons.math.stat.descriptive.rank.MinTest.testNaNs,"MinTest, Min, Double"
org.apache.commons.math.complex.ComplexTest.testCoshInf,"ComplexTest, Complex"
org.apache.commons.math.complex.ComplexTest.testAddNaN,"ComplexTest, Double, Complex"
org.apache.commons.math.distribution.ExponentialDistributionTest.testCumulativeProbability2,"ExponentialDistributionTest, ContinuousDistribution"
org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtilsTest.testBadParameters,"UnivariateRealSolverUtils, UnivariateRealSolverUtilsTest"
org.apache.commons.math.linear.DenseRealMatrixTest.testGetSubMatrix,"RealMatrix, DenseRealMatrix, DenseRealMatrixTest"
org.apache.commons.math.stat.regression.OLSMultipleLinearRegressionTest.cannotAddXSampleData,"OLSMultipleLinearRegression, OLSMultipleLinearRegressionTest"
org.apache.commons.math.linear.decomposition.EigenDecompositionImplTest.testAEqualVDVt,"EigenDecompositionImpl, EigenDecompositionImplTest, RealMatrix, EigenDecomposition"
org.apache.commons.math.linear.RealMatrixImplTest.testMath209,"RealMatrix, RealMatrixImplTest, RealMatrixImpl"
org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest.testDimensionCheck,"Object, TestProblem1, DormandPrince853Integrator, DormandPrince853IntegratorTest, TestProblemAbstract"
org.apache.commons.math.distribution.BetaDistributionTest.testCumulative,"BetaDistributionTest, BetaDistribution, BetaDistributionImpl"
org.apache.commons.math.distribution.FDistributionTest.testConsistency,
org.apache.commons.math.util.MathUtilsTest.testSubAndCheck,"MathUtilsTest, MathUtils"
org.apache.commons.math.linear.BigMatrixImplTest.testNorm,"BigMatrixImplTest, BigDecimal, BigMatrixImpl"
org.apache.commons.math.ode.nonstiff.ClassicalRungeKuttaIntegratorTest.testSanityChecks,"ClassicalRungeKuttaIntegratorTest, Object, ClassicalRungeKuttaIntegrator, TestProblem1, TestProblemAbstract"
org.apache.commons.math.linear.SparseRealMatrixTest.testScalarAdd,"SparseRealMatrixTest, RealMatrix, SparseRealMatrix"
org.apache.commons.math.stat.regression.SimpleRegressionTest.testNorris,"SimpleRegressionTest, SimpleRegression"
org.apache.commons.math.stat.descriptive.MultivariateSummaryStatisticsTest.testSetterIllegalState,"MultivariateSummaryStatistics, MultivariateSummaryStatisticsTest, Object, MultivariateSummaryStatisticsTest$sumMean"
org.apache.commons.math.fraction.FractionTest.testDoubleConstructor,"Fraction, FractionTest"
org.apache.commons.math.stat.descriptive.rank.PercentileTest.testPercentile,"PercentileTest, Percentile"
org.apache.commons.math.linear.DenseRealMatrixTest.testCopyFunctions,"DenseRealMatrix, Random, DenseRealMatrixTest"
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest.testIllConditioned,"Object, EstimatedParameter, LevenbergMarquardtEstimatorTest$LinearProblem, LevenbergMarquardtEstimatorTest$LinearMeasurement, LevenbergMarquardtEstimator, LevenbergMarquardtEstimatorTest, WeightedMeasurement, HashSet"
org.apache.commons.math.distribution.FDistributionTest.testInverseCumulativeProbabilityExtremes,FDistributionTest
org.apache.commons.math.linear.RealMatrixImplTest.testGetColumn,"RealMatrix, Double, RealMatrixImplTest, RealMatrixImpl"
org.apache.commons.math.ode.nonstiff.AdamsMoultonIntegratorTest.testSmallStep,"TestProblemHandler, Object, TestProblemAbstract, AdamsMoultonIntegratorTest, TestProblem1, FirstOrderIntegrator, AdamsMoultonIntegrator"
org.apache.commons.math.distribution.FDistributionTest.testLargeDegreesOfFreedom,"FDistributionTest, FDistributionImpl"
org.apache.commons.math.linear.decomposition.TriDiagonalTransformerTest.testMatricesValues3,"RealMatrix, TriDiagonalTransformer, MatrixUtils, TriDiagonalTransformerTest"
org.apache.commons.math.analysis.solvers.MullerSolverTest.testDeprecated,"Object, UnivariateRealSolver, MullerSolver, SinFunction, MullerSolverTest, Math"
org.apache.commons.math.complex.ComplexTest.testLog,"ComplexTest, Complex"
org.apache.commons.math.fraction.FractionTest.testDoubleValue,"Fraction, FractionTest"
org.apache.commons.math.linear.MatrixUtilsTest.testCreateRowRealMatrix,"MatrixUtils, MatrixUtilsTest, DenseRealMatrix"
org.apache.commons.math.linear.decomposition.EigenDecompositionImplTest.testEigenvectors,"EigenDecompositionImpl, EigenDecompositionImplTest, RealMatrix, RealVector, EigenDecomposition"
org.apache.commons.math.estimation.GaussNewtonEstimatorTest.testMaxIterations,"Object, ArrayList, EstimatedParameter, GaussNewtonEstimatorTest$Circle$PointModel, GaussNewtonEstimator, GaussNewtonEstimatorTest, GaussNewtonEstimatorTest$Circle, Iterator, WeightedMeasurement, Math"
org.apache.commons.math.complex.ComplexTest.testAtan,"ComplexTest, Complex"
org.apache.commons.math.stat.regression.SimpleRegressionTest.testInference,"SimpleRegressionTest, SimpleRegression"
org.apache.commons.math.geometry.RotationTest.testRevert,"Rotation, RotationTest, Vector3D"
org.apache.commons.math.complex.ComplexTest.testPowInf,"ComplexTest, Complex"
org.apache.commons.math.linear.DenseRealMatrixTest.testTranspose,"DenseRealMatrix, RealMatrix, LUDecompositionImpl, DecompositionSolver, DenseRealMatrixTest"
org.apache.commons.math.ode.nonstiff.AdamsMoultonIntegratorTest.testBackward,"TestProblemHandler, Object, TestProblemAbstract, TestProblem5, AdamsMoultonIntegratorTest, TestProblem1, Math, FirstOrderIntegrator, AdamsMoultonIntegrator"
org.apache.commons.math.special.BetaTest.testRegularizedBetaPositivePositiveZero,"MathException, Beta, BetaTest"
org.apache.commons.math.analysis.solvers.BisectionSolverTest.testResetFunctionValueAccuracy,"BisectionSolverTest, BisectionSolver, UnivariateRealSolver"
org.apache.commons.math.linear.DenseRealMatrixTest.testFrobeniusNorm,"DenseRealMatrixTest, Math, DenseRealMatrix"
org.apache.commons.math.stat.descriptive.moment.VectorialMeanTest.testBasicStats,"VectorialMean, VectorialMeanTest"
org.apache.commons.math.analysis.solvers.BrentSolverTest.testQuinticZero,"UnivariateRealSolverUtils, BrentSolverTest, Object, UnivariateRealSolver, QuinticFunction, BrentSolver, SecantSolver"
org.apache.commons.math.distribution.GammaDistributionTest.testIllegalArguments,
org.apache.commons.math.optimization.general.MinpackTest.testMinpackOsborne2,"Object, Arrays, LevenbergMarquardtOptimizer, MinpackTest$Osborne2Function, MinpackTest$MinpackFunction$3, MinpackTest$MinpackFunction$2, MinpackTest$MinpackFunction, VectorialPointValuePair, MinpackTest$MinpackFunction$1, Math, MinpackTest"
org.apache.commons.math.complex.FrenchComplexFormatTest.testParseNegativeImaginary,
org.apache.commons.math.transform.FastHadamardTransformerTest.test3Points,"FastHadamardTransformerTest, FastHadamardTransformer"
org.apache.commons.math.linear.decomposition.LUSolverTest.testSolveSingularityErrors,"Object, LUSolverTest, RealVectorImplTest$RealVectorTestImpl, RealMatrix, UnsupportedOperationException, RealVector, LUDecompositionImpl, MatrixUtils, DecompositionSolver, RealVectorImpl"
org.apache.commons.math.linear.InvalidMatrixExceptionTest.testConstructorMessage,"InvalidMatrixExceptionTest, InvalidMatrixException"
org.apache.commons.math.ConvergenceExceptionTest.testConstructorCause,"Exception, ConvergenceException, ConvergenceExceptionTest"
org.apache.commons.math.linear.decomposition.LUSolverTest.testSolveDimensionErrors,"Object, LUSolverTest, RealVectorImplTest$RealVectorTestImpl, RealMatrix, UnsupportedOperationException, RealVector, LUDecompositionImpl, MatrixUtils, DecompositionSolver, RealVectorImpl"
org.apache.commons.math.linear.BigMatrixImplTest.testEqualsAndHashCode,"BigMatrixImplTest, BigMatrixImpl"
org.apache.commons.math.ode.FirstOrderConverterTest.testDecreasingSteps,"FirstOrderConverterTest, Object, ClassicalRungeKuttaIntegrator, FirstOrderConverterTest$Equations, Math, FirstOrderConverter"
org.apache.commons.math.ode.nonstiff.ClassicalRungeKuttaIntegratorTest.testDecreasingSteps,"TestProblemHandler, Object, ClassicalRungeKuttaIntegrator, Collection, TestProblemFactory, ClassicalRungeKuttaIntegratorTest, FirstOrderIntegrator, Math, TestProblemAbstract"
org.apache.commons.math.complex.ComplexFormatTest.testConstructorSingleFormat,
org.apache.commons.math.ode.nonstiff.GraggBulirschStoerIntegratorTest.testVariableSteps,"GraggBulirschStoerIntegrator, Object, TestProblemAbstract, StepInterpolator, GraggBulirschStoerIntegratorTest$VariableStepHandler, GraggBulirschStoerIntegratorTest, TestProblem3, Math, FirstOrderIntegrator"
org.apache.commons.math.complex.ComplexTest.testAcosNaN,"ComplexTest, Complex"
org.apache.commons.math.fraction.FractionFormatTest.testFormatNegative,"Fraction, FractionFormat, FractionFormatTest"
org.apache.commons.math.ode.nonstiff.GraggBulirschStoerIntegratorTest.testDimensionCheck,"GraggBulirschStoerIntegratorTest, GraggBulirschStoerIntegrator, AdaptiveStepsizeIntegrator, Object, TestProblem1, TestProblemAbstract"
org.apache.commons.math.stat.descriptive.MultivariateSummaryStatisticsTest.testStats,"RealMatrix, MultivariateSummaryStatistics, MultivariateSummaryStatisticsTest, Math"
org.apache.commons.math.ode.nonstiff.DormandPrince54IntegratorTest.testIncreasingTolerance,"TestProblemHandler, Object, DormandPrince54IntegratorTest, DormandPrince54Integrator, EmbeddedRungeKuttaIntegrator, TestProblem1, Math, TestProblemAbstract"
org.apache.commons.math.stat.descriptive.rank.PercentileTest.testSpecialValues,"Double, PercentileTest, Percentile"
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeFormTest.testParameters,"PolynomialFunctionLagrangeForm, PolynomialFunctionLagrangeFormTest"
org.apache.commons.math.complex.ComplexFormatTest.testNegativeImaginary,
org.apache.commons.math.stat.descriptive.MultivariateSummaryStatisticsTest.testEqualsAndHashCode,"MultivariateSummaryStatistics, Double, MultivariateSummaryStatisticsTest"
org.apache.commons.math.stat.descriptive.summary.ProductTest.testSpecialValues,"Double, Product, ProductTest"
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testMoreEstimatedParametersSimple,"Object, LevenbergMarquardtOptimizerTest, DenseRealMatrix, LevenbergMarquardtOptimizer, LevenbergMarquardtOptimizerTest$LinearProblem$2, RealMatrix, LevenbergMarquardtOptimizerTest$LinearProblem$3, LevenbergMarquardtOptimizerTest$LinearProblem$1, LevenbergMarquardtOptimizerTest$LinearProblem"
org.apache.commons.math.linear.decomposition.TriDiagonalTransformerTest.testQTOrthogonal,"RealMatrix, TriDiagonalTransformer, MatrixUtils, TriDiagonalTransformerTest"
org.apache.commons.math.stat.inference.TestUtilsTest.testOneSampleTTest,"TestUtilsTest, TestUtils, SummaryStatistics"
org.apache.commons.math.geometry.RotationTest.testApplyInverseTo,"Rotation, RotationTest, Vector3D, Math"
org.apache.commons.math.util.OpenIntToDoubleHashMapTest.testRemoveFromEmpty,"OpenIntToDoubleHashMap, Double, OpenIntToDoubleHashMapTest"
org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest.testIllConditioned,"Object, DenseRealMatrix, GaussNewtonOptimizerTest$LinearProblem$2, GaussNewtonOptimizerTest$LinearProblem, RealMatrix, GaussNewtonOptimizerTest, GaussNewtonOptimizer, GaussNewtonOptimizerTest$LinearProblem$3, GaussNewtonOptimizerTest$LinearProblem$1, VectorialPointValuePair, SimpleVectorialValueChecker"
org.apache.commons.math.analysis.solvers.NewtonSolverTest.testDeprecated,"NewtonSolver, SinFunction, Object, NewtonSolverTest, UnivariateRealSolver"
org.apache.commons.math.ode.nonstiff.ThreeEighthesStepInterpolatorTest.testDerivativesConsistency,"Object, ThreeEighthesIntegrator, TestProblem3, ThreeEighthesStepInterpolatorTest, Math, TestProblemAbstract"
org.apache.commons.math.FunctionEvaluationExceptionTest.testConstructorArrayPatternArguments,"FunctionEvaluationException, Double, String, FunctionEvaluationExceptionTest"
org.apache.commons.math.estimation.GaussNewtonEstimatorTest.testNoDependency,"EstimatedParameter, GaussNewtonEstimator, GaussNewtonEstimatorTest$LinearMeasurement, SimpleEstimationProblem, GaussNewtonEstimatorTest, GaussNewtonEstimatorTest$LinearProblem, Iterator, WeightedMeasurement, HashSet"
org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest.testCircleFittingBadInit,"Object, ArrayList, GaussNewtonOptimizerTest$Circle, Arrays, Point2D$Double, GaussNewtonOptimizerTest, GaussNewtonOptimizer, GaussNewtonOptimizerTest$Circle$3, VectorialPointValuePair, Iterator, GaussNewtonOptimizerTest$Circle$1, GaussNewtonOptimizerTest$Circle$2, SimpleVectorialValueChecker"
org.apache.commons.math.linear.SparseRealVectorTest.testPredicates,"Math, SparseRealVectorTest, SparseRealVector"
org.apache.commons.math.MathConfigurationExceptionTest.testConstructorCause,"Exception, MathConfigurationException, MathConfigurationExceptionTest"
org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest.testTrivial,"Object, DenseRealMatrix, GaussNewtonOptimizerTest$LinearProblem$2, GaussNewtonOptimizerTest$LinearProblem, RealMatrix, GaussNewtonOptimizerTest, GaussNewtonOptimizer, GaussNewtonOptimizerTest$LinearProblem$3, GaussNewtonOptimizerTest$LinearProblem$1, VectorialPointValuePair, SimpleVectorialValueChecker"
org.apache.commons.math.optimization.linear.SimplexSolverTest.testSolutionWithNegativeDecisionVariable,"SimplexSolverTest, Double, SimplexSolver, LinearConstraint, ArrayList, Collection, LinearObjectiveFunction, RealPointValuePair"
org.apache.commons.math.linear.decomposition.CholeskyDecompositionImplTest.testNonSquare,"MatrixUtils, CholeskyDecompositionImpl, CholeskyDecompositionImplTest"
