Method,Used Classes
com.fasterxml.jackson.core.util.TestTextBuffer.testLongAppend,"StringBuilder, String, TextBuffer, BufferRecycler, TestTextBuffer"
com.fasterxml.jackson.core.json.TestNumericValues.testParsingOfLongerSequences,"JsonFactory, Double, TestNumericValues, JsonParser, StringBuilder, String"
com.fasterxml.jackson.core.base64.TestBase64Codec.testErrors,"Base64Variant, TestBase64Codec"
com.fasterxml.jackson.core.json.TestNumericValues.testInvalidIntAccess,"JsonFactory, TestNumericValues, JsonParser"
com.fasterxml.jackson.core.sym.TestSymbolTables.testSyntheticWithChars,"String, CharsToNameCanonicalizer, TestSymbolTables"
com.fasterxml.jackson.core.json.TestJsonParser.testSpecExampleSkipping,"TestJsonParser, JsonParser"
com.fasterxml.jackson.core.filter.BasicGeneratorFilteringTest.testMultipleMatchFilteringWithPath1,"JsonFactory, BasicGeneratorFilteringTest, Arrays, StringWriter, FilteringGeneratorDelegate, HashSet, TokenFilter, Set, BasicGeneratorFilteringTest$NameMatchFilter"
com.fasterxml.jackson.core.main.TestScopeMatching.testUnclosedArray,"TestScopeMatching, JsonParser"
com.fasterxml.jackson.core.filter.BasicGeneratorFilteringTest.testSingleMatchFilteringWithoutPath,"JsonFactory, BasicGeneratorFilteringTest, Arrays, StringWriter, FilteringGeneratorDelegate, HashSet, TokenFilter, Set, BasicGeneratorFilteringTest$NameMatchFilter"
com.fasterxml.jackson.core.main.TestGeneratorArray.testSimpleArrayWrite,"JsonFactory, JsonGenerator, StringWriter, JsonParser, TestGeneratorArray"
com.fasterxml.jackson.core.json.TestNumericValues.testLongOverflow,"JsonFactory, TestNumericValues, StringBuilder, JsonParser, BigInteger"
com.fasterxml.jackson.core.main.TestGeneratorObject.testEmptyObjectWrite,"JsonFactory, JsonGenerator, StringWriter, TestGeneratorObject, JsonParser, JsonStreamContext"
com.fasterxml.jackson.core.json.TestNextXxx.testIssue34,"JsonFactory, TestNextXxx, ByteArrayInputStream, StringBuilder, JsonParser, String, StringReader, SerializedString"
com.fasterxml.jackson.core.main.TestParserWithObjects.testNextValue,"JsonFactory, String, TestParserWithObjects, StringReader, JsonParser"
com.fasterxml.jackson.core.json.TestParserNonStandard.testNonStandardAnyCharQuoting,"JsonFactory, JsonParser, TestParserNonStandard, StringBuilder"
com.fasterxml.jackson.core.sym.TestSymbolTables.testByteBasedSymbolTable,"JsonFactory, Field, Object, JsonParser, String, Class, ByteQuadsCanonicalizer, TestSymbolTables"
com.fasterxml.jackson.core.json.TestNumericValues.testSimpleDouble,"JsonFactory, Double, Object, TestNumericValues, Exception, JsonParser, StringBuilder, Class"
com.fasterxml.jackson.core.util.TestDefaultPrettyPrinter.testSystemLinefeed,"JsonFactory, TestDefaultPrettyPrinter, JsonGenerator, StringWriter, DefaultPrettyPrinter, StringBuilder, System, ByteArrayOutputStream"
com.fasterxml.jackson.core.io.TestCharTypes.testAppendQuoted0_31,"TestCharTypes, CharTypes, AssertionError, StringBuilder"
com.fasterxml.jackson.core.sym.TestSymbolTables.testShortQuotedDirectChars,"Integer, String, CharsToNameCanonicalizer, TestSymbolTables"
com.fasterxml.jackson.core.json.LocationInArrayTest.testOffsetInArraysBytes,"JsonFactory, String, LocationInArrayTest, JsonParser"
com.fasterxml.jackson.core.main.TestNumberParsing.testFloatBoundary146Chars,"TestNumberParsing, JsonFactory, Arrays, JsonParser, CharArrayReader"
com.fasterxml.jackson.core.sym.TestSymbolTables.testCollisionsWithChars187,"String, CharsToNameCanonicalizer, TestSymbolTables"
com.fasterxml.jackson.core.sym.SymbolsViaParserTest.testSymbolTableExpansionChars,"JsonFactory, String, JsonParser, Integer, SymbolsViaParserTest, StringBuilder"
com.fasterxml.jackson.core.main.TestNumberParsing.testLongBoundsChecks,"TestNumberParsing, String, NumberInput"
com.fasterxml.jackson.core.main.TestGeneratorMisc.testSimpleWriteObject,"JsonFactory, Double, Float, AtomicBoolean, AtomicLong, JsonGenerator, Short, StringWriter, Byte, TestGeneratorMisc, Long, BigDecimal, String, BigInteger, Integer, AtomicInteger"
com.fasterxml.jackson.core.io.TestMergedStream.testSimple,"TestMergedStream, ByteArrayInputStream, System, String, BufferRecycler, MergedStream, IOContext"
com.fasterxml.jackson.core.json.TestNumericValues.testSimpleBoolean,"JsonFactory, TestNumericValues, JsonParser"
com.fasterxml.jackson.core.main.TestGeneratorMisc.testRawValue,"JsonFactory, JsonGenerator, StringWriter, JsonParser, TestGeneratorMisc"
com.fasterxml.jackson.core.TestExceptions.testOriginalMesssage,"JsonProcessingException, String, JsonParseException, TestExceptions"
com.fasterxml.jackson.core.json.GeneratorBasicTest.testGetOutputTarget,"JsonFactory, JsonGenerator, StringWriter, GeneratorBasicTest, ByteArrayOutputStream"
com.fasterxml.jackson.core.json.TestValueConversions.testAsDouble,"Double, TestValueConversions, JsonParser"
com.fasterxml.jackson.core.type.TypeReferenceTest.testInvalid,"TypeReferenceTest, TypeReferenceTest$2, TypeReference, StringBuilder"
com.fasterxml.jackson.core.json.TestUtf8Parser.testUtf8Name2Bytes,"TestUtf8Parser, JsonParser, StringBuilder"
com.fasterxml.jackson.core.json.TestUtf8Parser.testUtf8Name3Bytes,"TestUtf8Parser, JsonParser, StringBuilder"
com.fasterxml.jackson.core.json.TestParserErrorHandling.testInvalidKeywordsReader,"JsonParser, TestParserErrorHandling, StringBuilder"
com.fasterxml.jackson.core.json.TestParserNonStandard.testLeadingZeroesUTF8,"JsonFactory, Object, StringBuilder, String, TestParserNonStandard, JsonParser"
com.fasterxml.jackson.core.json.StringGenerationTest.testLongerRandomSingleChunk,"JsonFactory, JsonGenerator, Random, ByteArrayInputStream, JsonParser, StringBuilder, ByteArrayOutputStream, String, Integer, StringGenerationTest"
com.fasterxml.jackson.core.json.TestParserErrorHandling.testInvalidKeywordsStream,"JsonParser, TestParserErrorHandling, StringBuilder"
com.fasterxml.jackson.core.json.TestRootValues.testSimpleWrites,"JsonFactory, ByteArrayOutputStream, JsonGenerator, StringWriter, TestRootValues"
com.fasterxml.jackson.core.base64.TestJsonParserBinary.testSimple,"JsonFactory, String, StringReader, TestJsonParserBinary, JsonParser"
com.fasterxml.jackson.core.json.StringGenerationTest.testMediumStringsBytes,"JsonFactory, JsonGenerator, Random, StringWriter, JsonParser, StringBuilder, ByteArrayOutputStream, String, StringGenerationTest"
com.fasterxml.jackson.core.util.TestSerializedString.testAppending,"Arrays, ByteArrayOutputStream, String, TestSerializedString, SerializableString, SerializedString"
com.fasterxml.jackson.core.json.TestParserNonStandard.testSingleQuotesDefault,"JsonFactory, TestParserNonStandard, JsonParser"
com.fasterxml.jackson.core.TestJsonPointer.testQuotedPath,"TestJsonPointer, JsonPointer"
com.fasterxml.jackson.core.main.TestGeneratorClosing.testAutoFlushOrNot,"JsonFactory, TestGeneratorClosing$MyBytes, JsonGenerator, StringWriter, TestGeneratorClosing$MyChars, ByteArrayOutputStream, TestGeneratorClosing"
com.fasterxml.jackson.core.util.TestVersionUtil.testVersionParsing,"TestVersionUtil, VersionUtil, Version"
com.fasterxml.jackson.core.json.TestNumericValues.testInvalidBooleanAccess,"JsonFactory, TestNumericValues, JsonParser"
com.fasterxml.jackson.core.json.TestComments.testCCommentsChars,"JsonFactory, JsonParser, StringBuilder, String, RuntimeException, TestComments"
com.fasterxml.jackson.core.sym.TestSymbolsWithMediaItem.testSmallSymbolSetWithBytes,"JsonFactory$Feature, JsonFactory, TestSymbolsWithMediaItem, JsonParser, String, ByteQuadsCanonicalizer"
com.fasterxml.jackson.core.main.TestParserWithObjects.testNextValueNested,"JsonFactory, String, TestParserWithObjects, StringReader, JsonParser"
com.fasterxml.jackson.core.base64.TestBase64Generation.testIssue55,"JsonFactory, JsonGenerator, StringWriter, ByteArrayInputStream, ByteArrayOutputStream, String, TestBase64Generation"
com.fasterxml.jackson.core.util.TestCharTypes.testQuoting,"TestCharTypes, CharTypes, StringBuilder"
com.fasterxml.jackson.core.json.TestCharEscaping.test8DigitSequence,"TestCharEscaping, JsonParser"
com.fasterxml.jackson.core.util.TestDefaultPrettyPrinter.testUnixLinefeed,"JsonFactory, TestDefaultPrettyPrinter, JsonGenerator, DefaultIndenter, StringWriter, DefaultPrettyPrinter, ByteArrayOutputStream"
com.fasterxml.jackson.core.main.TestGeneratorMisc.testRaw,"JsonFactory, JsonGenerator, StringWriter, JsonParser, TestGeneratorMisc"
com.fasterxml.jackson.core.util.TestDefaultPrettyPrinter.testRootSeparator,"JsonFactory, TestDefaultPrettyPrinter, JsonGenerator, StringWriter, DefaultPrettyPrinter, ByteArrayOutputStream"
com.fasterxml.jackson.core.json.TestGeneratorWithSerializedString.testSimple,"JsonFactory, TestGeneratorWithSerializedString, JsonGenerator, StringWriter, JsonParser, ByteArrayOutputStream"
com.fasterxml.jackson.core.main.TestArrayParsing.testInvalidExtraComma,"JsonParser, TestArrayParsing"
com.fasterxml.jackson.core.json.TestJsonParser.testBytesAsSource,"JsonFactory, TestJsonParser, JsonParser, System, String"
com.fasterxml.jackson.core.sym.SymbolsViaParserTest.test17CharSymbols,"HashSet, JsonFactory, StringBuilder, String, SymbolsViaParserTest, JsonParser"
com.fasterxml.jackson.core.json.TestJsonParser.testInterningWithReaders,"JsonFactory, StringBuilder, TestJsonParser, JsonParser"
com.fasterxml.jackson.core.json.TestUtf8Parser.testNextFieldName,"JsonFactory, TestUtf8Parser, ByteArrayInputStream, JsonParser, ByteArrayOutputStream, String, SerializedString"
com.fasterxml.jackson.core.main.TestPrettyPrinter.testArrayCount,"JsonFactory, JsonGenerator, StringWriter, MinimalPrettyPrinter, TestPrettyPrinter, StringBuilder, ByteArrayOutputStream, TestPrettyPrinter$CountPrinter"
com.fasterxml.jackson.core.main.TestGeneratorObject.testConvenienceMethodsWithNulls,"JsonFactory, JsonGenerator, StringWriter, TestGeneratorObject, JsonParser"
com.fasterxml.jackson.core.sym.TestSymbolTables.testThousandsOfSymbolsWithChars,"JsonFactory$Feature, StringBuilder, String, CharsToNameCanonicalizer, TestSymbolTables"
com.fasterxml.jackson.core.json.TestParserSymbols.testSymbolsWithNullChars,"JsonFactory, String, JsonParser, TestParserSymbols, StringBuilder"
com.fasterxml.jackson.core.json.TestComments.testCppCommentsChars,"JsonFactory, JsonParser, StringBuilder, String, RuntimeException, TestComments"
com.fasterxml.jackson.core.TestJsonPointer.testWonkyNumber173,"TestJsonPointer, JsonPointer"
com.fasterxml.jackson.core.main.TestGeneratorCopy.testCopyArrayTokens,"JsonFactory, JsonGenerator, StringWriter, JsonParser, StringReader, TestGeneratorCopy"
com.fasterxml.jackson.core.TestJsonPointer.testAppendWithFinalSlash,"TestJsonPointer, JsonPointer"
com.fasterxml.jackson.core.sym.TestSymbolTables.testCollisionsWithBytesNew187a,"JsonFactory$Feature, ByteQuadsCanonicalizer, String, TestSymbolTables"
com.fasterxml.jackson.core.json.TestNextXxx.testNextNameWithLongContent,"JsonFactory, TestNextXxx, Random, ByteArrayInputStream, StringBuilder, JsonParser, String, StringReader, SerializedString"
com.fasterxml.jackson.core.json.TestNumericValues.testIntRange,"JsonFactory, TestNumericValues, JsonParser"
com.fasterxml.jackson.core.sym.TestByteBasedSymbols.testIssue207,"JsonFactory, Field, StringBuilder, JsonParser, Class, String, TestByteBasedSymbols, ByteQuadsCanonicalizer"
com.fasterxml.jackson.core.json.TestNextXxx.testIsNextTokenName4,"JsonFactory, TestNextXxx, ByteArrayInputStream, JsonParser, String, StringReader, SerializedString"
com.fasterxml.jackson.core.main.TestGeneratorMisc.testIsClosed,"JsonFactory, JsonGenerator, StringWriter, TestGeneratorMisc, ByteArrayOutputStream"
com.fasterxml.jackson.core.json.TestParserDupHandling.testSimpleDupsDisabled,"JsonFactory, JsonParser, JsonToken, TestParserDupHandling"
com.fasterxml.jackson.core.base64.TestBase64Codec.testProps,"Base64Variant, TestBase64Codec"
com.fasterxml.jackson.core.json.TestJsonGeneratorFeatures.testBigDecimalAsPlain,"JsonFactory, JsonGenerator, StringWriter, BigDecimal, TestJsonGeneratorFeatures"
com.fasterxml.jackson.core.json.TestComments.testCommentsDisabled,"JsonFactory, String, TestComments, JsonParser"
com.fasterxml.jackson.core.json.TestUtf8Parser.testEmptyName,"TestUtf8Parser, JsonParser"
com.fasterxml.jackson.core.json.TestNextXxx.testNextTextValue,"JsonFactory, String, TestNextXxx, StringReader, ByteArrayInputStream, JsonParser"
com.fasterxml.jackson.core.json.TestCustomEscaping.testAboveAsciiEscapeWithReader,"JsonFactory, ByteArrayOutputStream, OutputStreamWriter, JsonGenerator, TestCustomEscaping, StringBuilder"
com.fasterxml.jackson.core.format.TestJsonFormatDetection.testSimpleInvalid,"JsonFactory, ByteArrayInputStream, String, DataFormatMatcher, TestJsonFormatDetection, DataFormatDetector"
com.fasterxml.jackson.core.main.TestGeneratorObject.testInvalidObjectWrite,"JsonGenerator, JsonFactory, StringWriter, TestGeneratorObject"
com.fasterxml.jackson.core.json.TestJsonParser.testSpacesInURL,"BufferedWriter, JsonFactory, File, FileOutputStream, TestJsonParser, JsonParser, OutputStreamWriter, URI"
com.fasterxml.jackson.core.json.TestJsonParser.testKeywords,"JsonLocation, JsonStreamContext, TestJsonParser, JsonParser"
com.fasterxml.jackson.core.json.GeneratorBasicTest.testGetOutputBufferd,"JsonFactory, JsonGenerator, StringWriter, GeneratorBasicTest, ByteArrayOutputStream"
com.fasterxml.jackson.core.json.TestComments.testYAMLCommentsBytes,"JsonFactory, JsonParser, StringBuilder, String, RuntimeException, TestComments"
com.fasterxml.jackson.core.main.TestParserFeatures.testTabsEnabled,"JsonFactory, StringBuilder, TestParserFeatures, JsonParser"
com.fasterxml.jackson.core.TestJsonPointer.testLast,"TestJsonPointer, JsonPointer"
com.fasterxml.jackson.core.json.TestNextXxx.testNextBooleanValue,"JsonFactory, String, TestNextXxx, StringReader, ByteArrayInputStream, JsonParser"
com.fasterxml.jackson.core.json.TestJsonParser.testNameEscaping,"JsonFactory, Map, Map$Entry, LinkedHashMap, TestJsonParser, ByteArrayInputStream, Iterator, StringBuilder, JsonParser, String, Set, StringReader"
com.fasterxml.jackson.core.json.TestJsonParser.testUtf8BOMHandling,"JsonFactory, TestJsonParser, JsonParser, ByteArrayOutputStream, String, JsonLocation"
com.fasterxml.jackson.core.sym.TestSymbolTables.testCollisionsWithBytesNew187b,"JsonFactory$Feature, ByteQuadsCanonicalizer, String, TestSymbolTables"
com.fasterxml.jackson.core.json.TestWithTonsaSymbols.testStreamReaderParser,"JsonFactory, TestWithTonsaSymbols, ByteArrayInputStream, JsonParser, StringBuilder, String, StringReader"
com.fasterxml.jackson.core.json.TestNextXxx.testNextLongValue,"JsonFactory, String, TestNextXxx, StringReader, ByteArrayInputStream, JsonParser"
com.fasterxml.jackson.core.main.TestArrayParsing.testInvalidMissingFieldName,"JsonParser, TestArrayParsing"
com.fasterxml.jackson.core.json.TestNumericValues.testSimpleLong,"JsonFactory, Double, TestNumericValues, JsonParser, StringBuilder, BigDecimal"
com.fasterxml.jackson.core.main.TestGeneratorClosing.testCloseGenerator,"JsonFactory, TestGeneratorClosing, JsonGenerator, StringWriter, TestGeneratorClosing$MyWriter"
com.fasterxml.jackson.core.json.TestRootValues.testBrokeanNumber,"JsonFactory, JsonParser, TestRootValues, StringBuilder"
com.fasterxml.jackson.core.json.TestComments.testCommentsEnabled,"JsonFactory, String, TestComments, JsonParser"
com.fasterxml.jackson.core.json.TestRootValues.testSimpleBooleans,"TestRootValues, JsonParser"
com.fasterxml.jackson.core.json.TestNumericValues.testParsingOfLongerSequencesWithNonNumeric,"JsonFactory, Double, TestNumericValues, JsonParser, StringBuilder, String"
com.fasterxml.jackson.core.json.TestParserNonStandard.testLeadingZeroesReader,"JsonFactory, Object, StringBuilder, String, TestParserNonStandard, JsonParser"
com.fasterxml.jackson.core.main.TestGeneratorObject.testConvenienceMethods,"JsonFactory, JsonGenerator, StringWriter, TestGeneratorObject, JsonParser, BigDecimal"
com.fasterxml.jackson.core.main.TestParserClosing.testNoAutoCloseInputStream,"JsonFactory, TestParserClosing, ByteArrayInputStream, JsonParser, String, TestParserClosing$MyStream"
com.fasterxml.jackson.core.json.GeneratorFailTest.testFailOnWritingStringNotFieldNameBytes,"JsonFactory, Object, JsonGenerator, StringBuilder, ByteArrayOutputStream, Class, OutputStreamWriter, GeneratorFailTest"
com.fasterxml.jackson.core.json.StringGenerationTest.testLongerRandomMultiChunk,"JsonFactory, JsonGenerator, Random, ByteArrayInputStream, JsonParser, StringBuilder, ByteArrayOutputStream, String, Integer, StringGenerationTest"
com.fasterxml.jackson.core.base64.TestJsonParserBinary.testWithEscaped,"JsonFactory, String, StringReader, TestJsonParserBinary, JsonParser"
com.fasterxml.jackson.core.json.TestParserOverrides.testCurrentName,"JsonFactory, TestParserOverrides, ByteArrayInputStream, JsonParser, String, StringReader"
com.fasterxml.jackson.core.main.TestNumberParsing.testIntParsing,"TestNumberParsing, String, NumberInput"
com.fasterxml.jackson.core.json.LocationInObjectTest.testOffsetWithObjectFieldsUsingReader,"JsonFactory, JsonParser, String, LocationInObjectTest, JsonLocation"
com.fasterxml.jackson.core.json.TestParserNonStandard.testSimpleUnquotedChars,"JsonFactory, TestParserNonStandard, JsonParser"
com.fasterxml.jackson.core.json.TestNumericValues.testNumbers,"JsonFactory, Double, TestNumericValues, JsonParser"
com.fasterxml.jackson.core.main.TestScopeMatching.testMismatchArrayToObject,"TestScopeMatching, JsonParser"
com.fasterxml.jackson.core.json.TestParserNonStandard.testAllowNaN,"JsonFactory, Double, TestParserNonStandard, JsonParser"
com.fasterxml.jackson.core.json.TestCharEscaping.testMissingEscaping,"TestCharEscaping, JsonParser"
com.fasterxml.jackson.core.main.TestScopeMatching.testWeirdToken,"TestScopeMatching, JsonParser"
com.fasterxml.jackson.core.main.TestParserClosing.testReleaseContentChars,"JsonFactory, StringWriter, TestParserClosing, JsonParser"
com.fasterxml.jackson.core.json.TestValueConversions.testAsInt,"TestValueConversions, JsonParser"
com.fasterxml.jackson.core.json.TestComments.testDefaultSettings,"JsonFactory, StringReader, TestComments, JsonParser"
com.fasterxml.jackson.core.base64.TestBase64Generation.testStreamingWrites,"JsonFactory, FilterInputStream, TestBase64Generation$ThrottledInputStream, Math, InputStream, Base64Variant, JsonGenerator, ByteArrayInputStream, StringBuilder, ByteArrayOutputStream, String, TestBase64Generation, OutputStreamWriter"
com.fasterxml.jackson.core.main.TestArrayParsing.testValidEmpty,"JsonParser, TestArrayParsing"
com.fasterxml.jackson.core.json.TestNextXxx.testIsNextTokenName2,"JsonFactory, TestNextXxx, ByteArrayInputStream, JsonParser, String, StringReader, SerializableString, SerializedString"
com.fasterxml.jackson.core.main.TestGeneratorMisc.testBinaryWrite,"JsonFactory, JsonGenerator, ByteArrayInputStream, TestGeneratorMisc, JsonParser, Base64Variants, ByteArrayOutputStream, String, OutputStreamWriter"
com.fasterxml.jackson.core.util.TestVersionUtil.testVersionPartParsing,"VersionUtil, TestVersionUtil"
com.fasterxml.jackson.core.filter.BasicGeneratorFilteringTest.testSingleMatchFilteringWithPathSkippedArray,"JsonFactory, BasicGeneratorFilteringTest, Arrays, StringWriter, FilteringGeneratorDelegate, HashSet, TokenFilter, Set, BasicGeneratorFilteringTest$NameMatchFilter"
com.fasterxml.jackson.core.main.TestScopeMatching.testMismatchObjectToArray,"TestScopeMatching, JsonParser"
com.fasterxml.jackson.core.json.TestLocation.testSimpleInitialOffsets,"JsonFactory, JsonParser, String, TestLocation, JsonLocation"
com.fasterxml.jackson.core.json.TestJsonParser.testGetValueAsTextBytes,"JsonFactory, String, JsonParserDelegate, TestJsonParser, JsonParser"
com.fasterxml.jackson.core.json.TestNumericValues.testLongNumbers2,"JsonFactory, TestNumericValues, StringBuilder, JsonParser, String, BigInteger"
com.fasterxml.jackson.core.json.GeneratorBasicTest.testBooleanWrite,"JsonFactory, JsonGenerator, StringWriter, JsonParser, GeneratorBasicTest, StringBuilder, String, Boolean"
com.fasterxml.jackson.core.util.ByteArrayBuilderTest.testSimple,"ByteArrayBuilderTest, ByteArrayBuilder"
com.fasterxml.jackson.core.util.TestNumberPrinting.testIntPrinting,"Random, TestNumberPrinting"
com.fasterxml.jackson.core.io.TestIOContext.testAllocations,"IOContext, TestIOContext, BufferRecycler"
com.fasterxml.jackson.core.main.TestGeneratorClosing.testAutoCloseArraysAndObjects,"TestGeneratorClosing, JsonFactory, StringWriter, JsonGenerator"
com.fasterxml.jackson.core.json.TestNextXxx.testIsNextTokenName3,"JsonFactory, String, TestNextXxx, StringReader, ByteArrayInputStream, JsonParser"
com.fasterxml.jackson.core.json.GeneratorBasicTest.testRootIntsWrite,"JsonFactory, JsonGenerator, StringWriter, JsonParser, GeneratorBasicTest"
com.fasterxml.jackson.core.json.TestValueConversions.testAsBoolean,"TestValueConversions, JsonParser"
com.fasterxml.jackson.core.TestJsonPointer.testIZeroIndex,"TestJsonPointer, JsonPointer"
com.fasterxml.jackson.core.json.GeneratorFailTest.testDupFieldNameWrites,"JsonFactory, ByteArrayOutputStream, StringBuilder, OutputStreamWriter, JsonGenerator, GeneratorFailTest"
com.fasterxml.jackson.core.filter.BasicParserFilteringTest.testIndexMatchWithPath2,"JsonFactory, TokenFilter, BitSet, BasicParserFilteringTest, BasicParserFilteringTest$IndexMatchFilter, FilteringParserDelegate"
com.fasterxml.jackson.core.main.TestPrettyPrinter.testObjectCount,"JsonFactory, JsonGenerator, StringWriter, MinimalPrettyPrinter, TestPrettyPrinter, StringBuilder, ByteArrayOutputStream, TestPrettyPrinter$CountPrinter"
com.fasterxml.jackson.core.TestExceptions.testAccessToParser,"JsonFactory, JsonParser, TestExceptions, JsonParseException, JsonLocation"
com.fasterxml.jackson.core.filter.BasicGeneratorFilteringTest.testSingleMatchFilteringWithPathAlternate1,"JsonFactory, BasicGeneratorFilteringTest, Arrays, StringWriter, FilteringGeneratorDelegate, HashSet, TokenFilter, Set, BasicGeneratorFilteringTest$NameMatchFilter, SerializedString"
com.fasterxml.jackson.core.json.TestJsonGeneratorFeatures.testFieldNameQuoting,"JsonFactory, JsonGenerator, TestJsonGeneratorFeatures, StringWriter"
com.fasterxml.jackson.core.util.TestTextBuffer.testExpand,"TextBuffer, BufferRecycler, TestTextBuffer, StringBuilder"
com.fasterxml.jackson.core.json.TestGeneratorDupHandling.testSimpleDupsEagerlyBytes,"JsonFactory, TestGeneratorDupHandling, ByteArrayOutputStream, JsonGenerator, StringWriter"
com.fasterxml.jackson.core.util.TestSerializedString.testFailedAccess,"ByteBuffer, String, TestSerializedString, SerializableString, SerializedString"
com.fasterxml.jackson.core.json.TestNumericValues.testBigDecimalRange,"JsonFactory, TestNumericValues, StringBuilder, BigDecimal, JsonParser, BigInteger"
com.fasterxml.jackson.core.io.UTF8WriterTest.testFlushAfterClose,"UTF8WriterTest, UTF8Writer, ByteArrayOutputStream, BufferRecycler, IOContext"
com.fasterxml.jackson.core.io.UTF8WriterTest.testSimpleAscii,"UTF8WriterTest, UTF8Writer, ByteArrayOutputStream, String, BufferRecycler, IOContext"
com.fasterxml.jackson.core.json.TestGeneratorDupHandling.testSimpleDupsLazilyBytes,"JsonFactory, TestGeneratorDupHandling, ByteArrayOutputStream, JsonGenerator, StringWriter"
com.fasterxml.jackson.core.json.TestParserNonStandard.testLargeUnquoted,"JsonFactory, StringBuilder, TestParserNonStandard, JsonParser"
com.fasterxml.jackson.core.json.TestJsonParser.testHandlingOfInvalidSpaceBytes,"JsonFactory, InputStreamReader, Object, Class, TestJsonParser, JsonParser"
com.fasterxml.jackson.core.json.TestJsonGeneratorFeatures.testConfigDefaults,"JsonGenerator, JsonFactory, TestJsonGeneratorFeatures, StringWriter"
com.fasterxml.jackson.core.base64.TestJsonParserBinary.testInArray,"JsonFactory, JsonGenerator, StringWriter, TestJsonParserBinary, JsonParser, String, StringReader"
com.fasterxml.jackson.core.filter.BasicGeneratorFilteringTest.testNonFiltering,"JsonFactory, StringWriter, BasicGeneratorFilteringTest"
com.fasterxml.jackson.core.json.GeneratorBasicTest.testStringWrite,"JsonFactory, JsonGenerator, ByteArrayInputStream, GeneratorBasicTest, JsonParser, StringBuilder, ByteArrayOutputStream, String, OutputStreamWriter"
com.fasterxml.jackson.core.json.JsonFactoryTest.testFactoryFeatures,"JsonFactory, JsonFactoryTest"
com.fasterxml.jackson.core.main.TestScopeMatching.testMisssingColon,"TestScopeMatching, JsonParser"
com.fasterxml.jackson.core.filter.BasicParserFilteringTest.testNonFiltering,"JsonFactory, BasicParserFilteringTest"
com.fasterxml.jackson.core.util.TestVersionUtil.testVersionForUnknownVersion,"TestVersionUtil, VersionUtil, Version"
com.fasterxml.jackson.core.json.TestParserNonStandard.testAllowInfinity,"JsonFactory, Double, TestParserNonStandard, JsonParser"
com.fasterxml.jackson.core.json.JsonFactoryTest.testJsonWithFiles,"JsonFactory, File, JsonGenerator, JsonParser, URI, JsonFactoryTest"
com.fasterxml.jackson.core.TestVersions.testCoreVersions,"JsonFactory, TestVersions, JsonGenerator, ReaderBasedJsonParser, WriterBasedJsonGenerator, CharsToNameCanonicalizer, BufferRecycler, IOContext"
com.fasterxml.jackson.core.filter.BasicParserFilteringTest.testIndexMatchWithPath1,"JsonFactory, TokenFilter, BitSet, BasicParserFilteringTest, BasicParserFilteringTest$IndexMatchFilter, FilteringParserDelegate"
com.fasterxml.jackson.core.json.TestJsonGeneratorFeatures.testFieldNameQuotingEnabled,"JsonFactory, ByteArrayOutputStream, JsonGenerator, TestJsonGeneratorFeatures, StringWriter"
