Method,Used Classes
com.fasterxml.jackson.databind.deser.filter.ProblemHandlerTest.testMissingTypeId,"ProblemHandlerTest, ObjectMapper, Object, ProblemHandlerTest$MissingTypeIdHandler, DeserializationContext, DeserializationProblemHandler"
com.fasterxml.jackson.databind.deser.TestBasicAnnotations.testEnumsWhenDisabled,"JsonMapper$Builder, ObjectMapper, TestBasicAnnotations"
com.fasterxml.jackson.databind.ObjectWriterTest.testMiscSettings,"ContextAttributes, JsonFactory, Object, BaseMapTest$BogusSchema, ObjectWriterTest, Collections, ObjectMapper, ObjectWriter"
com.fasterxml.jackson.databind.node.TestNullNode.BaseMapTest,
com.fasterxml.jackson.databind.type.ContainerTypesTest.testExplicitMapType,"ObjectMapper, JavaType, ContainerTypesTest, TypeFactory"
com.fasterxml.jackson.databind.deser.jdk.JDKStringLikeTypesTest.testClassWithParams,"JDKStringLikeTypesTest, ObjectMapper, Object, JDKStringLikeTypesTest$ParamClassBean"
com.fasterxml.jackson.databind.deser.creators.ArrayDelegatorCreatorForCollectionTest.BaseMapTest,
com.fasterxml.jackson.databind.deser.creators.ArrayDelegatorCreatorForCollectionTest.testUnmodifiable,"Object, Collections, StringBuilder, ArrayDelegatorCreatorForCollectionTest, ObjectMapper, Class, Set"
com.fasterxml.jackson.databind.struct.TestPOJOAsArray.testSerializeAsArrayWithSingleProperty,"ObjectMapper, Object, TestPOJOAsArray, TestPOJOAsArray$SingleBean"
com.fasterxml.jackson.databind.mixins.TestMixinDeserForCreators.BaseMapTest,
com.fasterxml.jackson.databind.ser.filter.TestMapFiltering.testMapWithOnlyEmptyValues,"TestMapFiltering$StringMap497, TestMapFiltering, ObjectMapper, Object, TestMapFiltering$Wrapper497, LinkedHashMap"
com.fasterxml.jackson.databind.ser.jdk.SqlDateSerializationTest.testPatternWithSqlDate,"Object, TimeZone, SqlDateSerializationTest$Person, Date, ObjectMapper, SqlDateSerializationTest"
com.fasterxml.jackson.databind.format.CollectionFormatShapeTest.BaseMapTest,
com.fasterxml.jackson.databind.deser.TestTimestampDeserialization.BaseMapTest,
com.fasterxml.jackson.databind.deser.jdk.DateDeserializationTZTest.testDateUtil_customDateFormat_withTZ,"Object, DateFormat, TimeZone, Calendar, SimpleDateFormat, DateDeserializationTZTest, Date, StringBuilder, ObjectMapper"
com.fasterxml.jackson.databind.deser.jdk.MapKeyDeserializationTest.testShortMapKeyDeserialization,"MapKeyDeserializationTest, MapKeyDeserializationTest$3, Map, Map$Entry, Short, Iterator, ObjectMapper, Set, TypeReference"
com.fasterxml.jackson.databind.introspect.IntrospectorPairTest.testInclusionMerging,"JsonInclude$Value, IntrospectorPairTest, AnnotationIntrospectorPair"
com.fasterxml.jackson.databind.ser.TestAutoDetect.testBasicSetup,"Object, Map, VisibilityChecker, ObjectMapper, TestAutoDetect$FieldBean, TestAutoDetect"
com.fasterxml.jackson.databind.node.ObjectNodeTest.testEmptyNodeAsValue,"ObjectMapper, ObjectNodeTest"
com.fasterxml.jackson.databind.ser.TestJsonSerializeAs.testSerializeWithFieldAnno,"TestJsonSerializeAs$FooImplNoAnno, TestJsonSerializeAs$FooableWithFieldWrapper, Object, ObjectWriter, TestJsonSerializeAs"
com.fasterxml.jackson.databind.jsontype.TestAbstractContainers.testAbstractMaps,"TestAbstractContainers$MapWrapper, Object, ObjectMapper, HashMap, TestAbstractContainers$DataValueMap, TestAbstractContainers$IDataValueMap, TestAbstractContainers"
com.fasterxml.jackson.databind.deser.TestBeanDeserializer.testModifyKeyDeserializer,"Map, Map$Entry, Iterator, TestBeanDeserializer$KeyDeserializerModifier, ObjectMapper, BeanDeserializerModifier, KeyDeserializer, Set, SimpleModule, TestBeanDeserializer$KeyDeserializerModifier$1, TestBeanDeserializer"
com.fasterxml.jackson.databind.deser.inject.TestInjectables.testIssue471,"InjectableValues$Std, ObjectMapper, TestInjectables"
com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForObject.testJackson311,"TestDefaultForObject, ObjectMapper, Object, TestDefaultForObject$PolymorphicType, Integer"
com.fasterxml.jackson.databind.mixins.TestMixinDeserForClass.BaseMapTest,
com.fasterxml.jackson.databind.big.TestBiggerData.testReading,"Object, Map, TestBiggerData, ObjectMapper, Class"
com.fasterxml.jackson.databind.deser.jdk.JDKAtomicTypesTest.testFilteringOfAtomicReference,"JDKAtomicTypesTest$SimpleWrapper, ObjectMapper, Object, JDKAtomicTypesTest, AtomicReference"
com.fasterxml.jackson.databind.ser.TestEmptyClass.testCustomNoEmpty,"TestEmptyClass, ObjectMapper, Object, TestEmptyClass$NonZero, TestEmptyClass$NonZeroWrapper"
com.fasterxml.jackson.databind.deser.jdk.JDKAtomicTypesTest.testTypeRefinement,"Object, AtomicReference, BigDecimal, JDKAtomicTypesTest$RefiningWrapper, ObjectMapper, JDKAtomicTypesTest"
com.fasterxml.jackson.databind.ser.TestEnumSerialization.testEnumMapSerEnableToString,"ObjectMapper, TestEnumSerialization, ObjectWriter, EnumMap"
com.fasterxml.jackson.databind.exc.ExceptionSerializationTest.testSimple,"Exception, ExceptionSerializationTest, Map, StringBuilder"
com.fasterxml.jackson.databind.seq.ReadValuesTest.testRootBeansWithParser,"JsonFactory, ReadValuesTest, Iterator, JsonParser, ObjectMapper"
com.fasterxml.jackson.databind.seq.SequenceWriterTest.testSimpleCloseable,"SequenceWriter, Object, SequenceWriterTest, SequenceWriterTest$CloseableValue, StringWriter, ObjectMapper, ObjectWriter"
com.fasterxml.jackson.databind.ext.TestCoreXMLTypes.testDeserializerLoading,"TypeFactory, CoreXMLDeserializers, TestCoreXMLTypes"
com.fasterxml.jackson.databind.deser.TestFieldDeserialization.testFailureDueToDups2,"ObjectMapper, TestFieldDeserialization, Object, TestFieldDeserialization$DupFieldBean2"
com.fasterxml.jackson.databind.util.ArrayBuildersTest.testArraySet,"HashSet, ArrayBuildersTest, Arrays, ArrayBuilders"
com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForObject.BaseMapTest,
com.fasterxml.jackson.databind.deser.jdk.EnumDeserializationTest.testDoNotAllowUnknownEnumValuesAsMapKeysWhenReadAsNullDisabled,"ObjectMapper, EnumDeserializationTest"
com.fasterxml.jackson.databind.struct.TestUnwrapped.testUnwrappedDeserializeWithCreator,"TestUnwrapped, ObjectMapper"
com.fasterxml.jackson.databind.cfg.SerConfigTest.BaseMapTest,
com.fasterxml.jackson.databind.ser.TestCustomSerializers.testCustomLists,"CollectionSerializer, Collection, JsonGenerator, TestCustomSerializers$1, TestCustomSerializers, Version, JsonSerializer, ObjectMapper, SimpleModule, ArrayList"
com.fasterxml.jackson.databind.convert.TestConvertingSerializer.testPropertyAnnotationSimple,"TestConvertingSerializer, TestConvertingSerializer$PointWrapper, Object, ObjectWriter, TestConvertingSerializer$Point"
com.fasterxml.jackson.databind.exc.DeserExceptionTypeTest.testExceptionWithEOF,"JsonFactory, Object, DeserExceptionTypeTest, JsonParser, StringBuilder, ObjectMapper, Class, Integer"
com.fasterxml.jackson.databind.ser.TestArraySerialization.testIntArray,"ObjectMapper, TestArraySerialization"
com.fasterxml.jackson.databind.TestJDKSerialization.testTypeFactory,"ClassNotFoundException, JavaType, ByteArrayInputStream, ObjectOutputStream, StringBuilder, ByteArrayOutputStream, ObjectInputStream, TypeFactory, TestJDKSerialization"
com.fasterxml.jackson.databind.deser.builder.BuilderSimpleTest.testSimple,"ObjectMapper, Object, BuilderSimpleTest"
com.fasterxml.jackson.databind.ObjectReaderTest.testPointerLoadingMappingIteratorMany,"Map, ObjectReaderTest, JsonMapper, MappingIterator, Integer, ObjectReader"
com.fasterxml.jackson.databind.ser.jdk.DateSerializationTest.testDateISO8601,"ObjectMapper, DateSerializationTest, TimeZone, Calendar, ObjectWriter"
com.fasterxml.jackson.databind.node.ObjectNodeTest.testRemove,"Arrays, ObjectMapper, ObjectNodeTest, JsonNode, ObjectNode"
com.fasterxml.jackson.databind.ser.TestRootType.testRootNameAnnotation,"TestRootType$WithRootName, ObjectMapper, TestRootType, Object"
com.fasterxml.jackson.databind.ser.TestGenericTypes.testUnboundTypes,"TestGenericTypes$GenericBogusWrapper, ObjectMapper, Object, Integer, TestGenericTypes$GenericBogusWrapper$Element, TestGenericTypes"
com.fasterxml.jackson.databind.deser.creators.TestCreatorWithNamingStrategy556.BaseMapTest,
com.fasterxml.jackson.databind.deser.creators.TestCreators2.testConstructorChoice,"ObjectMapper, Object, TestCreators2$MultiPropCreator1476, TestCreators2"
com.fasterxml.jackson.databind.deser.builder.BuilderWithUnwrappedTest.BaseMapTest,
com.fasterxml.jackson.databind.ser.jdk.CollectionSerializationTest.BaseMapTest,
com.fasterxml.jackson.databind.type.ContainerTypesTest.testMismatchedCollectionType,"Object, StringBuilder, ObjectMapper, Class, ContainerTypesTest, TypeFactory"
com.fasterxml.jackson.databind.deser.creators.DelegatingCreatorImplicitNames1001Test.testWithoutNamedParameters,"ObjectMapper, DelegatingCreatorImplicitNames1001Test$D, Object, DelegatingCreatorImplicitNames1001Test, String, StringBuilder"
com.fasterxml.jackson.databind.jsontype.TestSubtypes.testViaAtomic,"Object, TestSubtypes$ImplX, TestSubtypes$BaseX, TestSubtypes$AtomicWrapper, ObjectMapper, TestSubtypes"
com.fasterxml.jackson.databind.ser.AnyGetterTest.testAnyDisabling,"Object, AnyGetterTest$NotEvenAnyBean, ObjectMapper, AnyGetterTest$AnyOnlyBean, AnyGetterTest, Integer, HashMap, RuntimeException"
com.fasterxml.jackson.databind.deser.merge.MergeWithNullTest.testBeanMergingWithNullSkip,"MergeWithNullTest$AB, ObjectMapper, Object, MergeWithNullTest, MergeWithNullTest$ConfigSkipNull, ObjectReader"
com.fasterxml.jackson.databind.FullStreamReadTest.testReaderAcceptTrailing,"ObjectMapper, List, JsonNode, Integer, FullStreamReadTest, ObjectReader"
com.fasterxml.jackson.databind.ObjectReaderTest.testCodecUnsupportedWrites,"JsonFactory, JsonGenerator, StringWriter, ObjectReaderTest, JsonMapper, ObjectReader"
com.fasterxml.jackson.databind.util.BeanUtilTest.testOkNameForSetter,"BeanUtilTest, BeanUtil, Class, AnnotatedMethod"
com.fasterxml.jackson.databind.type.RecursiveType1658Test.testRecursive1658,"Arrays, Iterator, ObjectMapper, RecursiveType1658Test$Tree, List, StdTypeResolverBuilder, HashMap, RecursiveType1658Test"
com.fasterxml.jackson.databind.struct.ScalarCoercionTest.testMiscCoercionFail,"ObjectMapper, ScalarCoercionTest, ObjectReader"
com.fasterxml.jackson.databind.ser.TestKeySerializers.testUnWrappedMapWithDefaultType,"TestKeySerializers, TypeResolverBuilder, Map, JsonGenerator, TestKeySerializers$1, StringBuilder, JsonSerializer, ObjectMapper, SimpleModule, ObjectWriter, HashMap, ObjectMapper$DefaultTypeResolverBuilder, TypeReference, TestKeySerializers$ABCKeySerializer"
com.fasterxml.jackson.databind.deser.TestValueAnnotations.testOverrideArrayClass,"ObjectMapper, Object, TestValueAnnotations"
com.fasterxml.jackson.databind.deser.creators.TestCreators.testDeferredFactoryAndProps,"TestCreators, ObjectMapper"
com.fasterxml.jackson.databind.deser.ReadOrWriteOnlyTest.testReadOnlyAndWriteOnly,"ObjectMapper, Object, ReadOrWriteOnlyTest$ReadXWriteY, ReadOrWriteOnlyTest, Error"
com.fasterxml.jackson.databind.deser.TestBasicAnnotations.testSimpleSetter,"ObjectMapper, TestBasicAnnotations"
com.fasterxml.jackson.databind.contextual.TestContextualSerialization.testMethodAnnotationInArray,"Object, TestContextualSerialization$Prefix, JsonGenerator, Version, StringBuilder, TestContextualSerialization$AnnotatedContextualSerializer, ObjectMapper, TestContextualSerialization$ContextualArrayBean, BeanProperty, JsonSerializer, SimpleModule, TestContextualSerialization"
com.fasterxml.jackson.databind.misc.AccessFixTest.BaseMapTest,
com.fasterxml.jackson.databind.ser.jdk.JDKTypeSerializationTest.testCurrency,"Currency, ObjectMapper, JDKTypeSerializationTest"
com.fasterxml.jackson.databind.seq.ReadValuesTest.testNonRootArraysUsingParser,"JsonFactory, ReadValuesTest, Iterator, JsonParser, ObjectMapper"
com.fasterxml.jackson.databind.contextual.TestContextualSerialization.testMethodAnnotationInList,"Object, TestContextualSerialization$Prefix, JsonGenerator, Version, StringBuilder, TestContextualSerialization$AnnotatedContextualSerializer, ObjectMapper, TestContextualSerialization$ContextualListBean, BeanProperty, JsonSerializer, SimpleModule, TestContextualSerialization, List, ArrayList"
com.fasterxml.jackson.databind.deser.inject.TestInjectables.testTwoInjectablesViaCreator,"ObjectMapper, TestInjectables, Integer, InjectableValues$Std, ObjectReader"
com.fasterxml.jackson.databind.TestRootName.testReconfiguringOfWrapping,"Object, TestRootName, TestRootName$Bean, ObjectMapper, ObjectWriter, ObjectReader"
com.fasterxml.jackson.databind.introspect.POJOPropertiesCollectorTest.testGlobalVisibilityForGetters,"JsonMapper$Builder, ObjectMapper, Map, POJOPropertiesCollectorTest, BasicClassIntrospector, POJOPropertiesCollector"
com.fasterxml.jackson.databind.deser.jdk.JDKScalarsTest.testInvalidStringCoercionFail,"ObjectReader, ObjectMapper, Class, JDKScalarsTest, StringBuilder"
com.fasterxml.jackson.databind.seq.ReadValuesTest.testNonRootBeans,"JsonFactory, ReadValuesTest, JsonParser, Iterator, ObjectMapper, ObjectReader"
com.fasterxml.jackson.databind.deser.creators.TestCreatorNullValue.testUsesDeserializersNullValue,"TestCreatorNullValue$ContainerDeserializerResolver, TestCreatorNullValue$ContainedDeserializer, JavaType, JsonDeserializer, Version, Deserializers$Base, ObjectMapper, Module$SetupContext, Class, TestCreatorNullValue, Module, TestCreatorNullValue$TestModule"
com.fasterxml.jackson.databind.ser.TestStatics.testStaticMethods,"TestStatics, Object, Map, ObjectMapper, TestStatics$GetterBean, Integer"
com.fasterxml.jackson.databind.node.TestTreeWithType.testValueAsStringWithDefaultTyping,"ObjectMapper, Object, TestTreeWithType$Foo, TestTreeWithType, JsonNode"
com.fasterxml.jackson.databind.deser.creators.TestCreators.testConstructorAndProps,"TestCreators, ObjectMapper"
com.fasterxml.jackson.databind.ObjectWriterTest.testCanSerialize,"ObjectWriterTest, ObjectMapper, ObjectWriter"
com.fasterxml.jackson.databind.introspect.TestNamingStrategyCustom.testSimpleFields,"PropertyNamingStrategy, ObjectMapper, TestNamingStrategyCustom$FieldBean, Object, TestNamingStrategyCustom, TestNamingStrategyCustom$PrefixStrategy, StringBuilder"
com.fasterxml.jackson.databind.deser.filter.NullConversionsForContentTest.testNullsSkipWithCollections,"NullConversionsForContentTest, NullConversionsForContentTest$23, NullConversionsForContentTest$22, ObjectMapper, List, Integer, TypeReference"
com.fasterxml.jackson.databind.ObjectReaderTest.testSimpleAltSources,"JsonMapper, ObjectReaderTest, String, List, ObjectReader"
com.fasterxml.jackson.databind.deser.TestCustomDeserializers.testCustomStringDeser,"StdDeserializer, TestCustomDeserializers, JsonParser, TestCustomDeserializers$UCStringDeserializer, ObjectMapper, String, SimpleModule"
com.fasterxml.jackson.databind.introspect.TestPropertyConflicts.BaseMapTest,
com.fasterxml.jackson.databind.deser.TestArrayDeserialization.testLongArray,"ObjectMapper, TestArrayDeserialization, StringBuilder"
com.fasterxml.jackson.databind.deser.creators.TestConstructFromMap.testViaFactoryUsingString,"ObjectMapper, TestConstructFromMap"
com.fasterxml.jackson.databind.mixins.MapperMixinsCopy1998Test.testB_KO,"MapperMixinsCopy1998Test$MyModelRoot, SerializationConfig, Object, MapperMixinsCopy1998Test$MyChildB, MapperMixinsCopy1998Test$MyModelChildBase, ObjectMapper, JsonMapper$Builder, ObjectWriter, MapperMixinsCopy1998Test"
com.fasterxml.jackson.databind.type.TestTypeFactory.testMapTypesRaw,"TestTypeFactory, TypeFactory, MapType"
com.fasterxml.jackson.databind.jsontype.UnknownSubClassTest.BaseMapTest,
com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForTreeNodes.testValueToTreeWithDefaultTyping,"TestDefaultForTreeNodes$Foo, ObjectMapper, Object, TestDefaultForTreeNodes, JsonNode"
com.fasterxml.jackson.databind.jsontype.TestTypedDeserialization.testTypeAsArray,"Object, TestTypedDeserialization, StringBuilder, ObjectMapper, Class"
com.fasterxml.jackson.databind.introspect.IntrospectorPairTest.BaseMapTest,
com.fasterxml.jackson.databind.deser.TestBeanDeserializer.testModifyMapDeserializer,"StdDeserializer, Map, TestBeanDeserializer$MapDeserializerModifier$1, TestBeanDeserializer$MapDeserializerModifier, ObjectMapper, BeanDeserializerModifier, SimpleModule, HashMap, TestBeanDeserializer"
com.fasterxml.jackson.databind.ser.TestCustomSerializers.testWithCurrentValue,"ObjectMapper, Object, Integer, TestCustomSerializers$Issue631Bean, TestCustomSerializers"
com.fasterxml.jackson.databind.deser.jdk.EnumAltIdTest.testEnumDesIgnoringCaseWithUpperCaseToString,"ObjectReader, ObjectMapper, EnumAltIdTest"
com.fasterxml.jackson.databind.introspect.IntrospectorPairTest.testHasAnySetter,"JsonInclude$Value, Map, AnnotationIntrospectorPair, Boolean, Version, AnnotationIntrospector, IntrospectorPairTest$IntrospectorWithMap, HashMap, IntrospectorPairTest"
com.fasterxml.jackson.databind.deser.creators.TestValueInstantiator.testDelegateMapInstantiator,"Collection, TestValueInstantiator, TestValueInstantiator$MyModule, TestValueInstantiator$MyMap, ValueInstantiator$Base, Version, Iterator, ObjectMapper, SimpleModule, Integer, HashMap, TypeFactory, TestValueInstantiator$MyDelegateMapInstantiator"
com.fasterxml.jackson.databind.deser.creators.ImplicitParamsForCreatorTest.testNonSingleArgCreator,"ObjectMapper, JacksonAnnotationIntrospector, AnnotatedParameter, ImplicitParamsForCreatorTest$MyParamIntrospector, ImplicitParamsForCreatorTest, StringBuilder"
com.fasterxml.jackson.databind.jsontype.TestTypedSerialization.testInArray,"TestTypedSerialization$Cat, Object, Map, TestTypedSerialization$Dog, TestTypedSerialization$Animal, TestTypedSerialization, StringBuilder, ObjectMapper, Class, JsonTypeInfo$Id, List, HashMap"
com.fasterxml.jackson.databind.ser.filter.JsonIncludeTest.testMixedMethod,"JsonIncludeTest, Object, Map, JsonIncludeTest$MixedBean"
com.fasterxml.jackson.databind.contextual.TestContextualKeyTypes.BaseMapTest,
com.fasterxml.jackson.databind.ObjectMapperTest.testSerializerProviderAccess,"SerializerProvider, JsonSerializer, ObjectMapper, ObjectMapperTest"
com.fasterxml.jackson.databind.util.TestTokenBuffer.testSimpleNumberWrites,"Double, Float, JsonParser, TestTokenBuffer, TokenBuffer"
com.fasterxml.jackson.databind.util.ClassUtilTest.testPrimitiveWrapperType,"ClassUtilTest, ClassUtil"
com.fasterxml.jackson.databind.util.BeanUtilTest.BaseMapTest,
com.fasterxml.jackson.databind.deser.TestArrayDeserialization.testBooleanArray,"ObjectMapper, TestArrayDeserialization"
com.fasterxml.jackson.databind.deser.TestGenericMapDeser.testIntermediateTypes,"TestGenericMapDeser, ObjectMapper, Object, TestGenericMapDeser$StringStringWrapperMap, HashMap, TestGenericMapDeser$StringWrapperValueMap"
com.fasterxml.jackson.databind.struct.UnwrapSingleArrayScalarsTest.testSingleElementArrayDisabled,"UnwrapSingleArrayScalarsTest, ObjectMapper"
com.fasterxml.jackson.databind.deser.jdk.EnumDeserializationTest.testNumbersToEnums,"ObjectReader, ObjectMapper, EnumDeserializationTest, DeserializationConfig"
com.fasterxml.jackson.databind.struct.FormatFeatureAcceptSingleTest.testSingleElementArrayRead,"FormatFeatureAcceptSingleTest, ObjectMapper"
com.fasterxml.jackson.databind.deser.jdk.MapDeserializationTest.testExactStringIntMap,"Object, Map, MapDeserializationTest, MapDeserializationTest$2, ObjectMapper, Integer, TypeReference"
com.fasterxml.jackson.databind.module.TestKeyDeserializers.testKeyDeserializers,"TestKeyDeserializers$Foo, TestKeyDeserializers, TestKeyDeserializers$1, Object, Map, TestKeyDeserializers$FooKeyDeserializer, Version, Iterator, KeyDeserializer, ObjectMapper, Set, SimpleModule, TypeReference"
com.fasterxml.jackson.databind.struct.TestUnwrappedWithPrefix.testIssue226,"Object, TestUnwrappedWithPrefix$SubChild, ObjectMapper, TestUnwrappedWithPrefix$Child, TestUnwrappedWithPrefix$Parent, TestUnwrappedWithPrefix"
com.fasterxml.jackson.databind.ser.TestAnnotations.testSimpleGetter,"Integer, Object, Map, TestAnnotations, TestAnnotations$SizeClassGetter"
com.fasterxml.jackson.databind.struct.UnwrapSingleArrayScalarsTest.testBigDecimal,"BigDecimal, UnwrapSingleArrayScalarsTest, ObjectMapper, StringBuilder"
com.fasterxml.jackson.databind.ser.TestTreeSerialization.testPOJOString,"JsonFactory, Map, JsonGenerator, StringWriter, ObjectMapper, TestTreeSerialization, JsonNodeFactory, ObjectNode"
com.fasterxml.jackson.databind.deser.jdk.EnumDefaultReadTest.testWithFailOnNumbers,"EnumDefaultReadTest, ObjectMapper, ObjectReader"
com.fasterxml.jackson.databind.deser.creators.CreatorWithNamingStrategyTest.testSnakeCaseWithOneArg,"ObjectMapper, CreatorWithNamingStrategyTest"
com.fasterxml.jackson.databind.deser.jdk.EnumDeserializationTest.testEnumWithDefaultAnnotation,"ObjectMapper, EnumDeserializationTest"
com.fasterxml.jackson.databind.deser.creators.TestValueInstantiator.testBeanFromString,"Object, TestValueInstantiator$MyModule, TestValueInstantiator$InstantiatorBase, ValueInstantiator$Base, Version, TestValueInstantiator$2, ObjectMapper, TestValueInstantiator$MysteryBean, SimpleModule, TestValueInstantiator"
com.fasterxml.jackson.databind.deser.TestFieldDeserialization.testSimpleAnnotation,"ObjectMapper, TestFieldDeserialization"
com.fasterxml.jackson.databind.ser.jdk.AtomicTypeSerializationTest.testAtomicBoolean,"AtomicTypeSerializationTest, AtomicBoolean, ObjectMapper"
com.fasterxml.jackson.databind.ser.filter.IgnorePropsForSerTest.testIgnoreViaConfigOverride,"Object, BaseMapTest$Point, ObjectMapper, String, IgnorePropsForSerTest, Integer, MutableConfigOverride, JsonIgnoreProperties$Value"
com.fasterxml.jackson.databind.ser.BeanSerializerModifierTest.testModifyKeySerializer,"StdSerializer, BeanSerializerModifierTest$KeySerializerModifier, Map, JsonGenerator, BeanSerializerModifier, ObjectMapper, SimpleModule, BeanSerializerModifierTest, BeanSerializerModifierTest$KeySerializerModifier$1, Integer, HashMap"
com.fasterxml.jackson.databind.ser.TestConfig.testIndentation,"Map, StringBuilder, System, TestConfig, ObjectMapper, Integer, ObjectWriter, HashMap"
com.fasterxml.jackson.databind.deser.jdk.MapRelatedTypesDeserTest.testReadProperties,"MapRelatedTypesDeserTest, ObjectMapper, Properties"
com.fasterxml.jackson.databind.struct.TestParentChildReferences.testListOfRefs,"TestParentChildReferences, Object, TestParentChildReferences$NodeForList, Arrays, ObjectMapper, List, TestParentChildReferences$NodeList"
com.fasterxml.jackson.databind.access.TestAnyGetterAccess.testDynaBean,"TestAnyGetterAccess, ObjectMapper, Object, HashMap, TestAnyGetterAccess$DynaBean"
com.fasterxml.jackson.databind.struct.TestUnwrapped.testIssue615,"TestUnwrapped$Parent, TestUnwrapped, ObjectMapper, Object, TestUnwrapped$Child"
com.fasterxml.jackson.databind.seq.PolyMapWriter827Test.BaseMapTest,
com.fasterxml.jackson.databind.jsontype.ExistingPropertyTest.testExistingPropertySerializationAnimals,"Object, Map, ExistingPropertyTest$Animal, ExistingPropertyTest$Dog, ObjectMapper, ExistingPropertyTest, ExistingPropertyTest$Cat, Integer"
com.fasterxml.jackson.databind.deser.jdk.MapDeserializationTest.testLocaleKeyMap,"Object, Map, MapDeserializationTest, StringBuilder, Iterator, ObjectMapper, Set, MapDeserializationTest$11, TypeReference"
com.fasterxml.jackson.databind.objectid.TestObjectIdSerialization.testInvalidProp,"ObjectMapper, Object, TestObjectIdSerialization$Broken, TestObjectIdSerialization"
com.fasterxml.jackson.databind.ser.filter.TestIgnoredTypes.testIgnoredType,"ObjectMapper, TestIgnoredTypes"
com.fasterxml.jackson.databind.struct.TestUnwrappedWithPrefix.testDeepPrefixedUnwrappingDeserialize,"ObjectMapper, TestUnwrappedWithPrefix"
com.fasterxml.jackson.databind.ser.filter.TestMapFiltering.testMapNonEmptyValue,"TestMapFiltering$NoEmptyStringsMap, ObjectMapper, TestMapFiltering, LinkedHashMap"
com.fasterxml.jackson.databind.deser.jdk.DateDeserializationTest.test8601DateTimeNoMilliSecs,"DateDeserializationTest, ObjectMapper, TimeZone, Calendar"
com.fasterxml.jackson.databind.util.ISO8601UtilsTest.BaseMapTest,
com.fasterxml.jackson.databind.struct.UnwrapSingleArrayScalarsTest.testSingleStringWrapped,"UnwrapSingleArrayScalarsTest, ObjectMapper, StringBuilder"
com.fasterxml.jackson.databind.RoundtripTest.BaseMapTest,
com.fasterxml.jackson.databind.cfg.DatabindContextTest.testDeserializationContext,"DeserializationContext, ObjectMapper, DatabindContextTest"
com.fasterxml.jackson.databind.struct.SingleValueAsArrayTest.testWithSingleString,"SingleValueAsArrayTest, ObjectMapper, List, SingleValueAsArrayTest$1, ArrayList, TypeReference"
com.fasterxml.jackson.databind.deser.jdk.JDKStringLikeTypesTest.testUUIDInvalid,"JDKStringLikeTypesTest, ObjectMapper"
com.fasterxml.jackson.databind.struct.TestPOJOAsArray.testAnnotationOverride,"TestPOJOAsArray$ForceArraysIntrospector, Object, JacksonAnnotationIntrospector, ObjectMapper, TestPOJOAsArray$B, TestPOJOAsArray, TestPOJOAsArray$A, JsonFormat$Value"
com.fasterxml.jackson.databind.deser.filter.RecursiveIgnorePropertiesTest.testRecursiveForDeser,"RecursiveIgnorePropertiesTest, ObjectMapper"
com.fasterxml.jackson.databind.deser.jdk.EnumDeserializationTest.testSubclassedEnums,"ObjectMapper, EnumDeserializationTest"
com.fasterxml.jackson.databind.jsontype.TestWithGenerics.testWrapperWithExplicitType,"Object, StringBuilder, TestWithGenerics$Animal, ObjectMapper, String, TestWithGenerics$ContainerWithGetter, ObjectWriter, TestWithGenerics, TestWithGenerics$Dog, TypeFactory"
com.fasterxml.jackson.databind.ObjectWriterTest.testPrefetch,"ObjectWriterTest, ObjectMapper, ObjectWriter"
com.fasterxml.jackson.databind.deser.jdk.MapKeyDeserializationTest.testIntegerMapKeyDeserialization,"MapKeyDeserializationTest, MapKeyDeserializationTest$4, Map, Map$Entry, Iterator, ObjectMapper, Set, Integer, TypeReference"
com.fasterxml.jackson.databind.mixins.TestMixinSerForMethods.testIntermediateMixin,"TestMixinSerForMethods, ObjectMapper, Object, Map, TestMixinSerForMethods$BaseClass, TestMixinSerForMethods$LeafClass"
com.fasterxml.jackson.databind.deser.jdk.DateDeserializationTest.testDateUtilISO8601,"TimeZone, Calendar, DateDeserializationTest, StringBuilder, ObjectMapper"
com.fasterxml.jackson.databind.deser.creators.EnumCreatorTest.testEnumWithCreatorMaps,"ObjectMapper, TypeReference, EnumCreatorTest$2, HashMap, EnumCreatorTest"
com.fasterxml.jackson.databind.ser.TestArraySerialization.testFloatArray,"ObjectMapper, TestArraySerialization"
com.fasterxml.jackson.databind.jsontype.TestAbstractTypeNames.testInnerClassWithType,"Object, TestAbstractTypeNames$BeanWithAnon$1, TestAbstractTypeNames$BeanWithAnon, TestAbstractTypeNames, ObjectMapper, TestAbstractTypeNames$BaseValue"
com.fasterxml.jackson.databind.deser.jdk.DateDeserializationTest.testISO8601PartialMilliseconds,"DateDeserializationTest, ObjectMapper, TimeZone, Calendar"
com.fasterxml.jackson.databind.ser.filter.TestMapFiltering.testNonNullValueMapViaProp,"TestMapFiltering, ObjectMapper, Object, TestMapFiltering$NoNullValuesMapContainer, Map, LinkedHashMap"
com.fasterxml.jackson.databind.objectid.TestObjectIdSerialization.testSerializeWithOpaqueStringId,"ObjectMapper, Object, TestObjectIdSerialization$StringIdentifiable, TestObjectIdSerialization"
