Method,Used Classes
org.mockitousage.misuse.RestrictedObjectMethodsTest.shouldScreamWhenVerifyToString,"RestrictedObjectMethodsTest, Object, MockitoException, Mockito"
org.mockito.internal.InOrderImplTest.shouldMarkVerifiedInOrder,"Object, RuntimeException, Mockito, Arrays, InvocationImpl, Invocation, List, InvocationBuilder, LinkedList, InOrderImpl, SerializableMethod, Class, InOrderImplTest"
org.mockito.internal.matchers.apachecommons.EqualsBuilderTest.testIntArray,"EqualsBuilderTest, EqualsBuilder"
org.mockito.internal.util.MockCreationValidatorTest.should_not_allow_inconsistent_types,"MockCreationValidator, MockCreationValidatorTest, ArrayList"
org.mockitousage.misuse.ExplicitFrameworkValidationTest.shouldDetectMisplacedArgumentMatcher,"ExplicitFrameworkValidationTest, Mockito"
org.mockito.internal.matchers.apachecommons.EqualsBuilderTest.testLong,"EqualsBuilderTest, EqualsBuilder"
org.mockitousage.annotation.SpyAnnotationTest.should_report_when_encosing_instance_is_needed,"SpyAnnotationTest$3WithSpy, MockitoException, MockitoAnnotations, Object, SpyAnnotationTest"
org.mockitousage.stubbing.StubbingConsecutiveAnswersTest.shouldStubVoidMethod,"NullPointerException, Mockito, StubbingConsecutiveAnswersTest, VoidMethodStubbable, IMethods"
org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldAllowStubbingWhenTypesMatchSignature,"StubbingUsingDoReturnTest, Mockito, Stubber, Integer, IMethods"
org.mockitousage.stacktrace.StackTraceFilteringTest.shouldFilterStackTraceOnVerifyNoMoreInteractions,"StackTraceFilteringTest, StringBuilder, Object, String, Mockito, Throwable, StackTraceElement, ExtraMatchers$3, ExtraMatchers, IMethods"
org.mockitousage.bugs.MultipleInOrdersTest.inOrderTest,"MultipleInOrdersTest, InOrder, List, Mockito"
org.mockitousage.misuse.CleaningUpPotentialStubbingTest.shouldResetOngoingStubbingOnVerify,"CleaningUpPotentialStubbingTest, Mockito, IMethods"
org.mockito.internal.invocation.InvocationsFinderTest.shouldFindFirstUnverifiedInOrder,"InvocationsFinderTest, InvocationsFinder, InOrderContextImpl"
org.mockitousage.verification.BasicVerificationInOrderTest.shouldVerifyInOrder,"Mockito, BasicVerificationInOrderTest, InOrder, IMethods"
org.mockito.internal.util.junit.JUnitFailureHackerTest.shouldAppendWarning,"RuntimeException, Throwable, Failure, JUnitFailureHackerTest, JUnitFailureHacker"
org.mockitousage.annotation.SpyAnnotationTest.should_spy_abstract_class,"SpyAnnotationTest$1SpyAbstractClass, Object, OngoingStubbing, Mockito, Arrays, SpyAnnotationTest, AbstractList, Integer, MockitoAnnotations"
org.mockito.internal.util.reflection.LenientCopyToolTest.shouldShallowCopyTransientPrivateFields,"Object, LenientCopyToolTest$InheritMe, LenientCopyTool, LenientCopyToolTest$SomeObject, LenientCopyToolTest$SomeOtherObject, Integer, LenientCopyToolTest"
org.mockitousage.configuration.CustomizedAnnotationForSmartMockTest.shouldUseCustomAnnotation,"Mockito, CustomizedAnnotationForSmartMockTest, IMethods"
org.mockitousage.verification.VerificationUsingMatchersTest.shouldVerifyUsingMixedMatchers,"Object, VerificationUsingMatchersTest, Mockito, Matchers, AdditionalMatchers, IMethods"
org.mockitousage.verification.ExactNumberOfTimesVerificationTest.shouldDetectTooLittleActualInvocations,"ExactNumberOfTimesVerificationTest, TooLittleActualInvocations, LinkedList, Mockito"
org.mockitousage.basicapi.MocksSerializationForAnnotationTest.should_serialize_method_calls_using_any_string_matcher,"Collections, OngoingStubbing, Mockito, ByteArrayOutputStream, SimpleSerializationUtil, ObjectInputStream, Class, Matchers, MocksSerializationForAnnotationTest, ObjectOutputStream, ByteArrayInputStream, IMethods"
org.mockitousage.matchers.CapturingArgumentsTest.should_capture_all_vararg,"CapturingArgumentsTest, Mockito, Matchers, Integer, ArgumentCaptor, IMethods"
org.mockitousage.stubbing.StubbingWithThrowablesTest.shouldInstantiateExceptionClassWithOngoingStubbingOnInteraction,"StubbingWithThrowablesTest, Stubber, LinkedList, Mockito"
org.mockitousage.misuse.RestrictedObjectMethodsTest.shouldBeSilentWhenVerifyEquals,"RestrictedObjectMethodsTest, List, Mockito"
org.mockito.internal.matchers.apachecommons.EqualsBuilderTest.testMultiShortArray,"EqualsBuilderTest, EqualsBuilder"
org.mockitousage.annotation.MockInjectionUsingSetterOrPropertyTest.shouldInitializeSpyIfNullAndInjectMocks,"MockInjectionUsingSetterOrPropertyTest$SuperUnderTesting, Object, MockUtil, MockInjectionUsingSetterOrPropertyTest"
org.mockitousage.basicapi.MocksSerializationTest.should_allow_mock_and_string_value_to_be_serializable,"OngoingStubbing, Mockito, ByteArrayOutputStream, MocksSerializationTest, MockSettings, SimpleSerializationUtil, ObjectInputStream, Class, ObjectOutputStream, ByteArrayInputStream, IMethods"
org.mockitousage.stubbing.StubbingWithThrowablesTest.shouldAllowSettingError,"OngoingStubbing, Mockito, LinkedList, StubbingWithThrowablesTest, Error, Boolean"
org.mockitousage.bugs.varargs.VarargsAndAnyObjectPicksUpExtraInvocationsTest.shouldVerifyCorrectlyNumberOfInvocationsWithVarargs,"VarargsAndAnyObjectPicksUpExtraInvocationsTest$TableBuilder, VarargsAndAnyObjectPicksUpExtraInvocationsTest, Mockito"
org.mockito.internal.creation.MockSettingsImplTest.shouldAddVerboseLoggingListenerOnlyOnce,"MockSettingsImplTest, MockSettingsImpl, MockSettings"
org.mockito.internal.stubbing.defaultanswers.ReturnsMocksTest.should_return_mock_value_for_class,"ReturnsMocks, ReturnsMocksTest, MockUtil"
org.mockito.internal.invocation.InvocationsFinderTest.shouldFindFirstUnverifiedInOrderAndRespectSequenceNumber,"InvocationsFinderTest, InvocationsFinder, InOrderContextImpl"
org.mockitousage.basicapi.MocksCreationTest.shouldScreamWhenSpyCreatedWithWrongType,"MocksCreationTest, MockSettings, LinkedList, Mockito"
org.mockitousage.verification.VerificationInOrderWithCallsTest.shouldFailWhenMethodNotCalled,
org.mockitousage.annotation.WrongSetOfAnnotationsTest.should_not_allow_Mock_and_InjectMocks,"Object, WrongSetOfAnnotationsTest$4, WrongSetOfAnnotationsTest, MockitoAnnotations"
org.mockitousage.bugs.ParentClassNotPublicTest.hints_that_parent_not_public_during_stubbing_start,"ParentClassNotPublicTest, CannotStubVoidMethodWithReturnValue, Object, OngoingStubbing, Mockito, Boolean, ParentClassNotPublicTest$ClassForMocking, ParentClassNotPublicTest$SuperClass, List"
org.mockitousage.verification.SelectedMocksInOrderVerificationTest.shouldAllowTwoTimesOnMockTwo,"IMethods, SelectedMocksInOrderVerificationTest, InOrder, Mockito"
org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldAllowChainedStubbingWithExceptionClass,"Stubber, StubbingUsingDoReturnTest, IMethods, Mockito"
org.mockitousage.basicapi.MocksSerializationForAnnotationTest.should_serialize_with_real_object_spy,"ArrayList, Mockito, Integer, OngoingStubbing, ByteArrayOutputStream, SimpleSerializationUtil, MockSettings, ObjectInputStream, Class, MocksSerializationForAnnotationTest, ObjectOutputStream, ByteArrayInputStream, List"
org.mockitousage.basicapi.UsingVarargsTest.shouldVerifyStringVarargs,"UsingVarargsTest, UsingVarargsTest$IVarArgs, Mockito"
org.mockitousage.verification.VerificationOnMultipleMocksUsingMatchersTest.shouldVerifyMultipleMocks,"VerificationOnMultipleMocksUsingMatchersTest, Map, Mockito, Integer, List"
org.mockitousage.annotation.SpyAnnotationTest.should_init_spy_and_automatically_create_instance,"Object, SpyAnnotationTest, OngoingStubbing, Mockito"
org.mockito.internal.verification.NoMoreInteractionsTest.shouldVerifyInOrder,"Object, RuntimeException, Mockito, Arrays, VerificationDataInOrderImpl, InvocationImpl, Invocation, InvocationBuilder, LinkedList, List, InOrderContextImpl, Class, NoMoreInteractions, NoMoreInteractionsTest, SerializableMethod"
org.mockitousage.matchers.MatchersTest.compareToMatcher,"BigDecimal, OngoingStubbing, Mockito, AdditionalMatchers, MatchersTest, IMethods"
org.mockitousage.matchers.MatchersTest.eqMatcherAndNulls,"Mockito, MatchersTest, IMethods"
org.mockitousage.matchers.MatchersTest.lessOrEqualMatcher,"OngoingStubbing, Mockito, AdditionalMatchers, MatchersTest, IMethods"
org.mockitousage.stubbing.DeprecatedStubbingTest.shouldAllowConsecutiveStubbing,"DeprecatedStubbingTest, Mockito, DeprecatedOngoingStubbing, IMethods"
org.mockitousage.stubbing.StubbingWithExtraAnswersTest.shouldWorkAsStandardMockito,"ReturnsElementsOf, OngoingStubbing, Mockito, Arrays, StubbingWithExtraAnswersTest, Integer, IMethods"
org.mockitousage.basicapi.ResetTest.shouldRemoveStubbingToString,"ResetTest, IMethods, OngoingStubbing, Mockito"
org.mockitousage.stacktrace.ModellingDescriptiveMessagesTest.shouldShowExampleOfCorrectArgumentCapturing,"ModellingDescriptiveMessagesTest, ArgumentCaptor"
org.mockito.internal.junit.JUnitRuleTest.dummy,
org.mockito.internal.stubbing.InvocationContainerImplStubbingTest.should_validate_throwable_for_void_method,"Exception, ThrowsException, InvocationContainerImplStubbingTest, InvocationContainerImpl, InvocationMatcher"
org.mockito.internal.InvalidStateDetectionTest.shouldDetectUnfinishedVerification,"InvalidStateDetectionTest$OnStub, Object, InvalidStateDetectionTest$OnDoAnswer, InOrder, InvalidStateDetectionTest, Mockito, InvalidStateDetectionTest$OnVerifyZeroInteractions, InvalidStateDetectionTest$DetectsInvalidState, InvalidStateDetectionTest$OnVerify, ThreadSafeMockingProgress, InvalidStateDetectionTest$OnVerifyNoMoreInteractions, InvalidStateDetectionTest$OnStubVoid, InvalidStateDetectionTest$OnVerifyInOrder, StateMaster"
org.mockitousage.stacktrace.ModellingDescriptiveMessagesTest.shouldShowActualAndExpected,"ModellingDescriptiveMessagesTest, Mockito, IMethods"
org.mockito.MockingDetailsTest.should_handle_null_input,
org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnFirstMethodBecauseOneInvocationWantedAgain,"IMethods, BasicVerificationInOrderTest, InOrder, Mockito"
org.mockitousage.verification.VerificationWithTimeoutTest.shouldAllowMixingOnlyWithTimeout,
org.mockitousage.customization.BDDMockitoTest.shouldStubConsecutivelyWithCallRealMethod,"BDDMockito$BDDStubber, BDDMockito, MethodsImpl, BDDMockitoTest"
org.mockito.internal.util.MockUtilTest.should_validate_mock,"MockUtilTest, MockUtil, Mockito"
org.mockitousage.annotation.CaptorAnnotationUnhappyPathTest.shouldFailIfCaptorHasWrongType,"MockitoException, MockitoAnnotations, CaptorAnnotationUnhappyPathTest"
org.mockito.internal.util.MockUtilTest.should_get_mock_settings,"MockUtilTest, MockUtil, Mockito"
org.mockitousage.serialization.ParallelSerializationTest.single_mock_being_serialized_in_different_classloaders_by_multiple_threads,"Future, SimpleSerializationUtil, MockSettings, Random, ObjectOutputStream, ParallelSerializationTest$1, Executors, List, Object, ArrayList, Mockito, ParallelSerializationTest$2, ByteArrayOutputStream, ExecutorService, ParallelSerializationTest, CyclicBarrier, Iterator, IMethods"
org.mockito.internal.creation.MockSettingsImplTest.shouldNotAllowNullListener,"MockSettingsImplTest, MockSettingsImpl"
org.mockito.internal.debugging.WarningsFinderTest.shouldPrintUnusedStub,"Object, RuntimeException, Mockito, Arrays, FindingsListener, InvocationImpl, Invocation, InvocationBuilder, LinkedList, List, WarningsFinder, Class, WarningsFinderTest, SerializableMethod"
org.mockito.internal.matchers.MatchersPrinterTest.shouldDescribeTypeInfoOnlyMarkedMatchers,"MatchersPrinterTest, Arrays, Equals, MatchersPrinter, Integer, Long, PrintSettings"
org.mockitousage.annotation.CaptorAnnotationBasicTest.shouldUseCaptorInOrdinaryWay,"Object, Mockito, CaptorAnnotationBasicTest$Person, CaptorAnnotationBasicTest$PeopleRepository, CaptorAnnotationBasicTest, ArgumentCaptor"
org.mockito.internal.util.MockCreationValidatorTest.should_not_allow_serializable_with_Object_that_dont_implement_Serializable,"MockCreationValidator, MockCreationValidatorTest"
org.mockito.internal.util.SimpleMockitoLoggerTest.shouldLog,"SimpleMockitoLoggerTest, SimpleMockitoLogger"
org.mockito.internal.matchers.CapturingMatcherTest.should_scream_when_nothing_yet_captured,"CapturingMatcherTest, CapturingMatcher"
org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.shouldFailOnLastInvocationTooEarly,"VerificationInOrderMixedWithOrdiraryVerificationTest, Mockito, InOrder, IMethods"
org.mockitousage.matchers.InvalidUseOfMatchersTest.should_scream_when_no_matchers_inside_not,"InvalidUseOfMatchersTest, AdditionalMatchers, InvalidUseOfMatchersException, IMethods"
org.mockito.internal.matchers.apachecommons.EqualsBuilderTest.testRaggedArray,"EqualsBuilderTest, EqualsBuilder"
org.mockitousage.verification.SelectedMocksInOrderVerificationTest.shouldVerifyMockOneInOrder,"IMethods, SelectedMocksInOrderVerificationTest, InOrder, Mockito"
org.mockitousage.stacktrace.PointingStackTraceToActualInvocationInOrderTest.shouldPointToFourthMethodBecauseOfTooLittleActualInvocations,"VerificationInOrderFailure, PointingStackTraceToActualInvocationInOrderTest, Mockito, InOrder, IMethods"
org.mockitousage.verification.OnlyVerificationTest.shouldVerifyMethodWasInvokedExclusivelyWithMatchersUsage,"Matchers, OnlyVerificationTest, List, Mockito"
org.mockito.internal.util.DecamelizerTest.shouldProduceDecentDescription,"Decamelizer, DecamelizerTest"
org.mockito.internal.exceptions.stacktrace.StackTraceFilterTest.shouldKeepRunners,"ExtraMatchers$2, StackTraceFilterTest, StackTraceFilter, Object, StringBuilder, Collections, Arrays, TraceBuilder, LinkedList, StackTraceElement, Class, AssertionError, ExtraMatchers, List"
org.mockito.internal.invocation.ArgumentsComparatorTest.shouldAllowAnyVarargMatchEntireVararg,"ArgumentsComparator, Arrays, ArgumentsComparatorTest, InvocationMatcher, IMethods"
org.mockito.exceptions.ReporterTest.can_use_print_mock_name_even_when_mock_bogus_default_answer_and_when_reporting_wrong_argument_to_return,"Object, RuntimeException, Mockito, InvocationImpl, Invocation, List, InvocationBuilder, LinkedList, SerializableMethod, ReporterTest, Reporter, Class, Boolean, Returns"
org.mockito.internal.verification.SmartPrinterTest.shouldPrintBothInMultilinesWhenSecondIsMulti,"InvocationMatcher, SmartPrinterTest, String, SmartPrinter"
org.mockito.internal.creation.DelegatingMethodTest.equals_should_return_true_when_self,"DelegatingMethod, DelegatingMethodTest"
org.mockito.internal.matchers.EqualsTest.shouldAppendQuotingForString,"Equals, EqualsTest"
org.mockitousage.matchers.InvalidUseOfMatchersTest.should_scream_when_not_enough_matchers_inside_or_AddtionalMatcher,"InvalidUseOfMatchersTest, Matchers, AdditionalMatchers, InvalidUseOfMatchersException, IMethods"
org.mockito.internal.verification.VerificationOverTimeImplTest.should_return_on_success,"VerificationMode, VerificationOverTimeImplTest, VerificationOverTimeImpl, Mockito"
org.mockito.internal.matchers.MatchersToStringTest.findToString,"MatchersToStringTest, Find"
org.mockito.internal.creation.MockSettingsImplTest.shouldNotAllowSettingNullInterface,"MockSettingsImplTest, MockSettingsImpl"
org.mockitousage.stubbing.DeepStubbingTest.inOrder_only_work_on_the_very_last_mock_but_it_works,"Object, OngoingStubbing, Mockito, DeepStubbingTest$Address, DeepStubbingTest, DeepStubbingTest$Person, Matchers, InOrder, DeepStubbingTest$Street"
org.mockitousage.stubbing.StubbingConsecutiveAnswersTest.shouldThrowConsecutivelySetByShortenThenThrowMethod,"RuntimeException, NullPointerException, Mockito, OngoingStubbing, StubbingConsecutiveAnswersTest, IllegalArgumentException, IMethods"
org.mockitousage.verification.BasicVerificationInOrderTest.shouldVerifyInOrderWhenExpectingSomeInvocationsToBeCalledZeroTimes,"IMethods, BasicVerificationInOrderTest, InOrder, Mockito"
org.mockito.internal.invocation.InvocationMatcherTest.should_not_equal_if_number_of_arguments_differ,"Object, RuntimeException, Mockito, InvocationImpl, Invocation, List, InvocationBuilder, LinkedList, InvocationMatcherTest, Class, InvocationMatcher, Integer, SerializableMethod"
org.mockitousage.stubbing.StubbingConsecutiveAnswersTest.shouldReturnConsecutiveValueAndThrowExceptionssSetByShortenReturnMethods,"NullPointerException, OngoingStubbing, Mockito, RuntimeException, StubbingConsecutiveAnswersTest, IllegalArgumentException, IMethods"
org.mockito.internal.util.MockUtilTest.should_konw_if_type_is_mockable,"MockUtilTest, MockUtil"
org.mockitousage.stubbing.StubbingConsecutiveAnswersTest.shouldReturnConsecutiveValues,"Mockito, StubbingConsecutiveAnswersTest, OngoingStubbing, IMethods"
org.mockitousage.verification.BasicVerificationTest.shouldFailVerificationOnMethodArgument,"BasicVerificationTest, List, Mockito"
org.mockito.internal.matchers.VarargCapturingMatcherTest.should_know_last_captured_vararg,"VarargCapturingMatcher, VarargCapturingMatcherTest"
org.mockitousage.basicapi.MockingMultipleInterfacesTest.should_mock_class_with_interfaces_of_different_class_loader_AND_different_classpaths,"MockingMultipleInterfacesTest, ClassLoaders$InMemoryClassLoaderBuilder, ClassLoaders$InMemoryClassLoader$1, IllegalStateException, Map, ClassLoaders$InMemoryClassLoader, ClassLoaders, MockSettings, HashMap, ClassNotFoundException, ClassLoaders$MemHandler$MemURLConnection, URLConnection, URL, StringBuilder, Object, String, Mockito, SimpleClassGenerator, URLStreamHandler, Class, Set, Iterator, ClassLoader, ByteArrayInputStream, ClassWriter, ClassLoaders$MemHandler"
org.mockitousage.stubbing.CallingRealMethodTest.shouldExecuteRealMethod,"CallingRealMethodTest, CallingRealMethodTest$TestedObject, Object, Mockito, Stubber"
org.mockito.internal.util.reflection.FieldInitializerTest.should_not_fail_if_interface_field_is_instantiated,
org.mockito.internal.invocation.InvocationMarkerTest.shouldCaptureArguments,"Object, RuntimeException, Mockito, Arrays, InvocationImpl, Invocation, InvocationMarkerTest$1, InvocationBuilder, LinkedList, List, InvocationMarkerTest, Class, InvocationMarker, ObjectBox, SerializableMethod"
org.mockitousage.basicapi.ResetTest.shouldResetMultipleMocks,"ResetTest, Mockito, IMethods"
org.mockito.internal.AllInvocationsFinderTest.shouldNotCountDuplicatedInteractions,"Arrays, AllInvocationsFinderTest, AllInvocationsFinder, List, IMethods"
org.mockitousage.annotation.MockInjectionUsingSetterOrPropertyTest.shouldInitializeAnnotatedFieldIfNull,
org.mockito.internal.verification.NoMoreInteractionsTest.shouldVerifyInOrderMultipleInvoctions,"Object, RuntimeException, Mockito, Arrays, VerificationDataInOrderImpl, InvocationImpl, Invocation, InvocationBuilder, LinkedList, List, InOrderContextImpl, Class, NoMoreInteractions, NoMoreInteractionsTest, SerializableMethod"
org.mockito.internal.exceptions.stacktrace.ConditionalStackTraceFilterTest.shouldFilterWhenConfigurationSaysYes,"Collections, RuntimeException, Throwable, Arrays, TraceBuilder, ExtraMatchers$1, MockitoConfiguration, AssertionError, ExtraMatchers, List, ConditionalStackTraceFilterTest, StringBuilder, Object, ConfigurationAccess, StackTraceElement, LinkedList, Class, ConditionalStackTraceFilter, GlobalConfiguration"
org.mockitousage.stubbing.CallingRealMethodTest.shouldAllowCallingInternalMethod,"CallingRealMethodTest, CallingRealMethodTest$TestedObject, Object, OngoingStubbing, Mockito"
org.mockito.internal.matchers.MatchersToStringTest.andToString,"ArrayList, Equals, And, Integer, MatchersToStringTest, List"
org.mockitousage.bugs.ParentTestMockInjectionTest.injectMocksShouldInjectMocksFromTestSuperClasses,"Object, ParentTestMockInjectionTest$ImplicitTest, ParentTestMockInjectionTest$DaoA, ParentTestMockInjectionTest$TestedSystem, ParentTestMockInjectionTest, ParentTestMockInjectionTest$DaoB, ParentTestMockInjectionTest$BaseTest, MockitoAnnotations"
org.mockito.internal.matchers.MatchersToStringTest.sameToStringWithString,"MatchersToStringTest, Same"
org.mockito.internal.debugging.LoggingListenerTest.shouldLogDifferentArgs,"LoggingListenerTest, Object, RuntimeException, Mockito, InvocationImpl, Invocation, InvocationBuilder, LinkedList, SerializableMethod, LoggingListener, Class, InvocationMatcher, List, MockitoLogger"
org.mockitoutil.CustomAssertionsTest.shouldKnowWhenStringContainsIgnoringCase,
org.mockito.internal.stubbing.answers.AnswersValidatorTest.should_fail_on_null_with_primitive,
org.mockito.internal.matchers.MatchersToStringTest.startsWithToString,"MatchersToStringTest, StartsWith"
org.mockitousage.bugs.CovariantOverrideTest.returnFoo4,"CovariantOverrideTest$ReturnsString, CovariantOverrideTest$ReturnsObject, CovariantOverrideTest, Mockito"
org.mockitousage.verification.RelaxedVerificationInOrderTest.shouldVerifyMockTwoCalledAtLeastOnce,"RelaxedVerificationInOrderTest, IMethods, InOrder, Mockito"
org.mockitousage.stubbing.BasicStubbingTest.should_stubbing_not_be_treated_as_interaction,"RuntimeException, OngoingStubbing, Mockito, BasicStubbingTest, Stubber, IMethods"
org.mockitousage.bugs.SpyShouldHaveNiceNameTest.shouldPrintNiceName,"Mockito, SpyShouldHaveNiceNameTest, AssertionError, Integer, List"
org.mockitousage.stubbing.BasicStubbingTest.should_stubbing_be_treated_as_interaction,"OngoingStubbing, Mockito, BasicStubbingTest, Boolean, IMethods"
org.mockitousage.matchers.MatchersTest.endsWithMatcher,"OngoingStubbing, Mockito, Matchers, MatchersTest, IMethods"
org.mockito.internal.matchers.EqualsTest.shouldMatchTypesSafelyWhenActualIsNull,"Integer, Equals, ContainsExtraTypeInformation, EqualsTest"
org.mockito.internal.creation.DelegatingMethodTest.equals_should_return_false_when_not_equal,"DelegatingMethod, DelegatingMethodTest"
org.mockito.internal.runners.util.TestMethodsFinderTest.someTest,
org.mockitousage.matchers.ReflectionMatchersTest.shouldMatchWhenFieldValuesEqualWithOneFieldExcluded,"Object, Mockito, ReflectionMatchersTest, ReflectionMatchersTest$Child, ReflectionMatchersTest$MockMe, ReflectionMatchersTest$Parent"
org.mockito.internal.verification.checkers.NumberOfInvocationsCheckerTest.shouldReportTooManyActual,"Object, RuntimeException, Mockito, NumberOfInvocationsChecker, InvocationImpl, Invocation, InvocationBuilder, LinkedList, NumberOfInvocationsCheckerTest, Discrepancy, Reporter, SerializableMethod, Class, NumberOfInvocationsCheckerTest$ReporterStub, List"
org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnLastMethodBecauseDifferentArgsWanted,"Mockito, BasicVerificationInOrderTest, InOrder, IMethods"
org.mockitousage.verification.BasicVerificationTest.shouldVerify,"BasicVerificationTest, List, Mockito"
org.mockitousage.stubbing.BasicStubbingTest.should_allow_stubbing_to_string,"BasicStubbingTest, IMethods, OngoingStubbing, Mockito"
org.mockito.internal.stubbing.answers.MethodInfoTest.shouldKnowValidThrowables,"Exception, Object, MethodInfo, RuntimeException, Mockito, InvocationImpl, Invocation, List, InvocationBuilder, LinkedList, MethodInfoTest, Class, CharacterCodingException, SerializableMethod"
org.mockito.internal.stubbing.answers.AnswersValidatorTest.should_fail_when_calling_real_method_on_interface,
org.mockitousage.basicapi.MocksSerializationForAnnotationTest.should_all_mock_and_serializable_value_to_be_serialized,"Collections, OngoingStubbing, Mockito, ByteArrayOutputStream, SimpleSerializationUtil, ObjectInputStream, Class, MocksSerializationForAnnotationTest, ObjectOutputStream, ByteArrayInputStream, IMethods"
org.mockito.MockitoTest.shouldRemoveStubbableFromProgressAfterStubbing,"OngoingStubbing, Mockito, ThreadSafeMockingProgress, Boolean, MockitoTest, List"
org.mockito.internal.util.ObjectMethodsGuruTest.shouldKnowEqualsMethod,"ObjectMethodsGuruTest, ObjectMethodsGuru, Class"
org.mockito.internal.util.reflection.GenericMetadataSupportTest.paramType_return_type_of____values____resolved_to_Collection_and_type_argument_to_Parameterized_Set,"TypeVariable, StringBuilder, String, IllegalStateException, Map, GenericMetadataSupport, Class, Set, Map$Entry, Method, Iterator, GenericMetadataSupportTest"
org.mockitousage.bugs.EqualsWithDeltaTest.testEqualsWithDelta_NullActualAndExpected,"EqualsWithDeltaTest, Double, Matcher, EqualsWithDelta"
org.mockitousage.basicapi.MocksSerializationForAnnotationTest.should_serialize_real_partial_mock,
org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.can_still_work_with_raw_type_in_the_return_type,"ReturnsGenericDeepStubsTest$GenericsNest, ReturnsGenericDeepStubsTest, Number, Mockito"
org.mockito.internal.stubbing.answers.AnswersValidatorTest.should_pass_proper_checked_exception,"AnswersValidator, ThrowsException, AnswersValidatorTest, CharacterCodingException"
org.mockitousage.annotation.CaptorAnnotationBasicTest.shouldUseAnnotatedCaptor,"Object, Mockito, CaptorAnnotationBasicTest$Person, CaptorAnnotationBasicTest$PeopleRepository, CaptorAnnotationBasicTest, ArgumentCaptor"
org.mockitousage.verification.VerificationInOrderWithCallsTest.shouldVerifyWithTimesAfterUseOfCalls,"Mockito, VerificationInOrderWithCallsTest, InOrder, IMethods"
org.mockito.internal.matchers.apachecommons.EqualsBuilderTest.testUnrelatedClasses,"Object, Arrays, EqualsBuilderTest$TestBCanEqualA, EqualsBuilderTest, EqualsBuilderTest$TestACanEqualB, EqualsBuilder"
org.mockitousage.basicapi.MocksSerializationTest.should_remember_interactions_for_serialized_mock,"Collections, OngoingStubbing, Mockito, ByteArrayOutputStream, MocksSerializationTest, MockSettings, SimpleSerializationUtil, ObjectInputStream, Class, Matchers, ObjectOutputStream, ByteArrayInputStream, IMethods"
org.mockito.internal.verification.checkers.NumberOfInvocationsInOrderCheckerTest.shouldReportTooLittleInvocations,"VerificationInOrderFailure, Object, RuntimeException, Mockito, Arrays, InvocationImpl, Invocation, InvocationBuilder, LinkedList, NumberOfInvocationsInOrderCheckerTest, SerializableMethod, NumberOfInvocationsInOrderChecker, Class, List"
org.mockito.internal.invocation.ArgumentsComparatorTest.shouldAllowAnyObjectWithMixedVarargs,"ArgumentsComparator, Arrays, Equals, ArgumentsComparatorTest, InvocationMatcher, Integer, IMethods"
org.mockitousage.matchers.MatchersTest.nullMatcher,"Object, OngoingStubbing, Mockito, AdditionalMatchers, MatchersTest, IMethods"
org.mockitousage.bugs.varargs.VarargsNotPlayingWithAnyObjectTest.shouldMatchAnyVararg,"Mockito, VarargsNotPlayingWithAnyObjectTest$VarargMethod, VarargsNotPlayingWithAnyObjectTest"
org.mockitousage.verification.BasicVerificationTest.shouldDetectRedundantInvocation,"BasicVerificationTest, List, Mockito"
org.mockito.internal.progress.ThreadSafeMockingProgressTest.shouldKnowWhenVerificationHasStarted,"ThreadSafeMockingProgress, ThreadSafeMockingProgressTest, Mockito"
org.mockitousage.verification.RelaxedVerificationInOrderTest.shouldFailOnLastAndFirstInWrongOrder,"RelaxedVerificationInOrderTest, InOrder, IMethods"
org.mockitousage.stacktrace.PointingStackTraceToActualInvocationInOrderTest.shouldPointToThirdMethod,"VerificationInOrderFailure, PointingStackTraceToActualInvocationInOrderTest, Mockito, InOrder, IMethods"
org.mockitousage.matchers.MoreMatchersTest.shouldHelpOutWithUnnecessaryCastingOfCollections,"Collections, OngoingStubbing, Mockito, ArrayList, MoreMatchersTest, Matchers, IMethods"
org.mockitousage.misuse.DetectingFinalMethodsTest.shouldFailWithUnfinishedVerification,"Mockito, Object, DetectingFinalMethodsTest, DetectingFinalMethodsTest$WithFinal"
org.mockitousage.verification.DescriptiveMessagesWhenVerificationFailsTest.should_print_method_when_matcher_used,"Matchers, Mockito, DescriptiveMessagesWhenVerificationFailsTest, WantedButNotInvoked, IMethods"
org.mockitousage.stubbing.DeepStubbingTest.verification_work_with_argument_Matchers_in_nested_calls,"Object, Mockito, DeepStubbingTest$Address, DeepStubbingTest, DeepStubbingTest$Person, Matchers, DeepStubbingTest$Street"
org.mockitousage.annotation.WrongSetOfAnnotationsTest.should_not_allow_Spy_and_or_InjectMocks_on_interfaces,"WrongSetOfAnnotationsTest$2, WrongSetOfAnnotationsTest, Object, MockitoException, WrongSetOfAnnotationsTest$3, MockitoAnnotations"
