Method,Used Classes
com.google.gson.functional.PrimitiveTest.testPrimitiveDoubleAutoboxedInASingleElementArraySerialization,"PrimitiveTest, Gson"
com.google.gson.functional.CustomTypeAdaptersTest.testCustomNestedSerializers,"CustomTypeAdaptersTest$3, StringBuilder, Object, TestTypes$BagOfPrimitives, String, TestTypes$ClassWithCustomTypeConverter, JsonPrimitive, GsonBuilder, Boolean, Gson, Integer, CustomTypeAdaptersTest, Long"
com.google.gson.functional.NullObjectAndFieldTest.testPrintPrintingObjectWithNulls,"String, Object, NullObjectAndFieldTest, NullObjectAndFieldTest$ClassWithMembers, GsonBuilder, Gson"
com.google.gson.functional.ConcurrencyTest.testMultiThreadSerialization,"ConcurrencyTest, Object, AtomicBoolean, ExecutorService, ConcurrencyTest$1, Gson, ConcurrencyTest$MyObject, Executors, CountDownLatch"
com.google.gson.JsonFieldNameValidatorTest.testInvalidFieldStartingTwoUnderscores,"JsonFieldNameValidatorTest, JsonFieldNameValidator"
com.google.gson.stream.JsonReaderTest.testStrictUnquotedStrings,"JsonReader, StringReader, JsonReaderTest"
com.google.gson.MemoryRefStackTest.testPopTooMany,"Object, MemoryRefStack, MemoryRefStackTest, ObjectTypePair"
com.google.gson.functional.DefaultTypeAdaptersTest.testUrlDeserialization,"URL, StringBuilder, Gson, DefaultTypeAdaptersTest"
com.google.gson.ExposeAnnotationDeserializationExclusionStrategyTest.testSkipNonAnnotatedFields,"ExposeAnnotationDeserializationExclusionStrategy, ExposeAnnotationDeserializationExclusionStrategyTest, Class, FieldAttributes"
com.google.gson.DisjunctionExclusionStrategyTest.testBadInstantiation,"DisjunctionExclusionStrategyTest, DisjunctionExclusionStrategy"
com.google.gson.stream.JsonWriterTest.testObjectsInArrays,"JsonWriterTest, JsonWriter, StringWriter"
com.google.gson.functional.CollectionTest.testRawCollectionOfBagOfPrimitivesNotAllowed,"StringBuilder, TestTypes$BagOfPrimitives, Object, String, Integer, CollectionTest, Collection, Gson, Boolean, Iterator, Long"
com.google.gson.functional.FieldExclusionTest.testInnerClassExclusion,"StringBuilder, Object, GsonBuilder, FieldExclusionTest, Gson, FieldExclusionTest$Outer$Inner, FieldExclusionTest$NestedClass"
com.google.gson.functional.VersioningTest.testVersionedUntilDeserialization,"GsonBuilder, VersioningTest, Gson"
com.google.gson.EscaperTest.testLineSeparatorEscaping,"Escaper, EscaperTest"
com.google.gson.functional.MapTest.testMapSerializationWithNullValues,"String, Object, Map, MapTest$ClassWithAMap, TreeMap, Gson, MapTest"
com.google.gson.LowerCamelCaseSeparatorNamingPolicyTest.testUsingDashesInstead,"LowerCamelCaseSeparatorNamingPolicy, LowerCamelCaseSeparatorNamingPolicyTest"
com.google.gson.functional.ObjectTest.testArrayOfObjectsSerialization,"StringBuilder, TestTypes$BagOfPrimitives, Object, TestTypes$ArrayOfObjects, String, Boolean, Gson, Integer, Long, ObjectTest"
com.google.gson.stream.JsonReaderTest.testNextFailuresDoNotAdvance,"JsonReader, StringReader, JsonReaderTest"
com.google.gson.JsonPrimitiveTest.testIntegerEqualsLong,"Integer, Long, JsonPrimitive, JsonPrimitiveTest"
com.google.gson.GsonTypeAdapterTest.testDefaultTypeAdapterThrowsParseException,"GsonTypeAdapterTest, Gson"
com.google.gson.functional.MapTest.testMapDeserializationWithIntegerKeys,"Map, MapTest$11, Gson, Integer, MapTest, TypeToken"
com.google.gson.functional.VersioningTest.testVersionedUntilSerialization,"String, VersioningTest, Object, VersioningTest$Version1, GsonBuilder, Gson"
com.google.gson.functional.EnumTest.testTopLevelEnumSerialization,"StringBuilder, EnumTest, EnumTest$MyEnum[], EnumTest$MyEnum, Enum, Gson"
com.google.gson.functional.DefaultTypeAdaptersTest.testSetSerialization,"HashSet, Gson, DefaultTypeAdaptersTest"
com.google.gson.JsonFieldNameValidatorTest.testSpacesInBeginningOfName,"JsonFieldNameValidatorTest, JsonFieldNameValidator"
com.google.gson.functional.EnumTest.testTopLevelEnumInASingleElementArrayDeserialization,"StringBuilder, EnumTest, EnumTest$MyEnum[], EnumTest$MyEnum, Enum, Gson"
com.google.gson.functional.DefaultTypeAdaptersTest.testUriSerialization,"URI, Gson, DefaultTypeAdaptersTest"
com.google.gson.CommentsTest.testParseComments,"Gson, Arrays, TypeToken, CommentsTest$1, CommentsTest"
com.google.gson.functional.ExposeFieldsTest.testExposedInterfaceFieldSerialization,"ExposeFieldsTest$ClassWithInterfaceField, Object, Gson, ExposeFieldsTest$SomeObject, ExposeFieldsTest"
com.google.gson.stream.JsonReaderTest.testStrictSingleQuotedNames,"JsonReader, StringReader, JsonReaderTest"
com.google.gson.ModifyFirstLetterNamingPolicyTest.testInvalidConstruction,"ModifyFirstLetterNamingPolicyTest, ModifyFirstLetterNamingPolicy"
com.google.gson.TypeInfoArrayTest.testStringArrayType,"TypeInfoArrayTest, TypeInfoArray"
com.google.gson.functional.CustomSerializerTest.testSerializerReturnsNull,"CustomSerializerTest, Object, JsonElement, TestTypes$Base, CustomSerializerTest$1, GsonBuilder, Class, Gson"
com.google.gson.functional.PrimitiveTest.testBigDecimalNaNDeserializationNotSupported,"PrimitiveTest, Gson"
com.google.gson.functional.InheritanceTest.testBaseSerializedAsSub,"Object, JsonElement, TestTypes$Base, InheritanceTest, Class, Gson, JsonObject, TestTypes$Sub"
com.google.gson.ExposeAnnotationSerializationExclusionStrategyTest.testNeverSkipClasses,"ExposeAnnotationSerializationExclusionStrategyTest, ExposeAnnotationSerializationExclusionStrategy"
com.google.gson.JsonParserTest.testReadWriteTwoObjects,"JsonReader, StringBuilder, TestTypes$BagOfPrimitives, String, Object, Integer, Streams, JsonParserTest, CharArrayReader, CharArrayWriter, Gson, Boolean, Long"
com.google.gson.functional.CollectionTest.testCollectionOfStringsDeserialization,"TypeToken, Gson, CollectionTest, CollectionTest$12, Collection"
com.google.gson.functional.ObjectTest.testClassWithObjectFieldSerialization,"String, ObjectTest$ClassWithObjectField, Gson, Object, ObjectTest"
com.google.gson.functional.DefaultTypeAdaptersTest.testDateSerializationWithPatternNotOverridenByTypeAdapter,"StringBuilder, Object, DefaultTypeAdaptersTest$1, DateFormat, SimpleDateFormat, GsonBuilder, Gson, DefaultTypeAdaptersTest, Date"
com.google.gson.stream.JsonReaderTest.testLenientSingleQuotedNames,"JsonReader, StringReader, JsonReaderTest"
com.google.gson.functional.UncategorizedTest.testObjectEqualButNotSameSerialization,"StringBuilder, Object, UncategorizedTest, Gson, TestTypes$ClassOverridingEquals"
com.google.gson.functional.DefaultTypeAdaptersTest.testDefaultJavaSqlTimestampSerialization,"Gson, Timestamp, DefaultTypeAdaptersTest"
com.google.gson.functional.ArrayTest.testNullsInArrayWithSerializeNullPropertySetSerialization,"ArrayTest, GsonBuilder, Gson"
com.google.gson.functional.ArrayTest.testArrayOfPrimitivesWithCustomTypeAdapter,"ArrayTest, StringBuilder, String, Object, JsonElement, JsonPrimitive, TestTypes$CrazyLongTypeAdapter, GsonBuilder, Gson, Long"
com.google.gson.functional.PrimitiveTest.testLongAsStringDeserialization,"PrimitiveTest, GsonBuilder, Long, Gson"
com.google.gson.functional.ArrayTest.testArrayOfPrimitivesAsObjectsSerialization,"ArrayTest, String, Float, Gson, Integer, Long"
com.google.gson.TypeInfoFactoryTest.testArrayOfListStringWildcardField,"TypeInfoFactoryTest$11, Object, Class, TypeInfo, TypeInfoFactoryTest, TypeToken, TypeInfoFactory"
com.google.gson.functional.ExposeFieldsTest.testArrayWithOneNullExposeFieldObjectSerialization,"StringBuilder, Object, ExposeFieldsTest$ClassWithExposedFields, ExposeFieldsTest, Gson, Integer"
com.google.gson.functional.VersioningTest.testVersionedClassesDeserialization,"GsonBuilder, VersioningTest, Gson"
com.google.gson.TypeInfoFactoryTest.testParameterizedTypeVariableField,"Object, Class, TypeInfo, TypeInfoFactoryTest$5, TypeInfoFactoryTest, TypeToken, TypeInfoFactory"
com.google.gson.functional.PrimitiveTest.testBigIntegerSerialization,"PrimitiveTest, BigInteger, Gson"
com.google.gson.DefaultDateTypeAdapterTest.testDatePattern,"DefaultDateTypeAdapterTest, DateFormat, SimpleDateFormat, JsonElement, DefaultTypeAdapters$DefaultDateTypeAdapter, Date"
com.google.gson.JsonDeserializerExceptionWrapperTest.testProperSerialization,"DefaultTypeAdapters$DefaultDateTypeAdapter, JsonDeserializerExceptionWrapper, JsonDeserializerExceptionWrapperTest"
com.google.gson.functional.VersioningTest.testVersionedGsonWithUnversionedClassesSerialization,"StringBuilder, TestTypes$BagOfPrimitives, VersioningTest, Object, String, Integer, GsonBuilder, Gson, Boolean, Long"
com.google.gson.ModifyFirstLetterNamingPolicyTest.testFieldHasSingleNonLetter,"ModifyFirstLetterNamingPolicyTest, ModifyFirstLetterNamingPolicy"
com.google.gson.JsonFieldNameValidatorTest.testJavaAndJsKeywordAsFieldName,"JsonFieldNameValidatorTest, JsonFieldNameValidator"
com.google.gson.functional.PrimitiveTest.testDoubleInfinityDeserialization,"PrimitiveTest, Double, Gson"
com.google.gson.functional.MapTest.testMapSerializationWithNullValue,"Map, LinkedHashMap, MapTest$5, Gson, MapTest, TypeToken"
com.google.gson.functional.DefaultTypeAdaptersTest.testDateDeserializationWithPattern,"GsonBuilder, Date, Gson, DefaultTypeAdaptersTest"
com.google.gson.TypeInfoTest.testGenericizedGenericType,"TypeUtils, TypeInfoTest$2, TypeInfo, TypeInfoTest, TypeToken, TypeInfoTest$3"
com.google.gson.CamelCaseSeparatorNamingPolicyTest.testExceptionPossiblyIncorrectSeparation,"CamelCaseSeparatorNamingPolicy, CamelCaseSeparatorNamingPolicyTest"
com.google.gson.functional.NamingPolicyTest.testGsonWithLowerCaseUnderscorePolicyDeserialiation,"NamingPolicyTest, GsonBuilder, Gson"
com.google.gson.functional.PrimitiveTest.testHtmlCharacterSerialization,"StringBuilder, String, PrimitiveTest, GsonBuilder, Gson"
com.google.gson.MixedStreamTest.testWriteLenient,"JsonWriter, Double, Arrays, TypeToken, GsonBuilder, StringWriter, Gson, MixedStreamTest, MixedStreamTest$3"
com.google.gson.JsonPrimitiveTest.testByteEqualsLong,"JsonPrimitiveTest, Byte, Long, JsonPrimitive"
com.google.gson.functional.NamingPolicyTest.testGsonDuplicateNameUsingSerializedNameFieldNamingPolicySerialization,"Double, Object, NamingPolicyTest$ClassWithDuplicateFields, NamingPolicyTest, GsonBuilder, Gson, Integer"
com.google.gson.stream.JsonReaderTest.testReadArray,"JsonReader, StringReader, JsonReaderTest"
com.google.gson.TypeInfoArrayTest.testArray,"TypeInfoArrayTest, Object, TypeInfoArray"
com.google.gson.DisjunctionExclusionStrategyTest.testSkipFieldsWithMixedTrueAndFalse,"DisjunctionExclusionStrategyTest, DisjunctionExclusionStrategy, LinkedList, List"
com.google.gson.UpperCaseNamingPolicyTest.testAllLowerCase,"UpperCaseNamingPolicy, UpperCaseNamingPolicyTest"
com.google.gson.stream.JsonReaderTest.testEmptyString,"JsonReader, StringReader, JsonReaderTest"
com.google.gson.JsonPrimitiveTest.testByteEqualsInteger,"JsonPrimitiveTest, Byte, JsonPrimitive, Integer"
com.google.gson.functional.PrimitiveTest.testBigDecimalInASingleElementArraySerialization,"PrimitiveTest, BigDecimal, String, Gson"
com.google.gson.functional.MapTest.testMapSerialization,"String, Map, MapTest$1, LinkedHashMap, Gson, Integer, MapTest, TypeToken"
com.google.gson.functional.UncategorizedTest.testReturningDerivedClassesDuringDeserialization,"UncategorizedTest$OperationType[], UncategorizedTest$Base, JsonElement, UncategorizedTest$Derived1, GsonBuilder, JsonParseException, StringBuilder, Object, UncategorizedTest$OperationType, UncategorizedTest$Derived2, Enum, UncategorizedTest, Gson, JsonObject, UncategorizedTest$BaseTypeAdapter"
com.google.gson.functional.ArrayTest.testSingleStringArraySerialization,"ArrayTest, Gson"
com.google.gson.functional.CustomDeserializerTest.testCustomDeserializerReturnsNullForArrayElements,"GsonBuilder, Object, CustomDeserializerTest$6, Gson, CustomDeserializerTest"
com.google.gson.FieldAttributesTest.testModifiers,"FieldAttributesTest, FieldAttributes"
com.google.gson.stream.JsonWriterTest.testMultipleTopLevelValues,"JsonWriterTest, JsonWriter, StringWriter"
com.google.gson.stream.JsonReaderTest.testStrictSingleQuotedStrings,"JsonReader, StringReader, JsonReaderTest"
com.google.gson.ModifyFirstLetterNamingPolicyTest.testSingleCharacterField,"ModifyFirstLetterNamingPolicyTest, ModifyFirstLetterNamingPolicy"
com.google.gson.stream.JsonWriterTest.testArraysInObjects,"JsonWriterTest, JsonWriter, StringWriter"
com.google.gson.functional.NullObjectAndFieldTest.testNullWrappedPrimitiveMemberDeserialization,"GsonBuilder, NullObjectAndFieldTest, Object, Gson, NullObjectAndFieldTest$ClassWithNullWrappedPrimitive"
com.google.gson.functional.PrimitiveTest.testBigDecimalInASingleElementArrayDeserialization,"PrimitiveTest, BigDecimal, Gson"
com.google.gson.functional.DefaultTypeAdaptersTest.testUuidDeserialization,"StringBuilder, UUID, Gson, DefaultTypeAdaptersTest"
com.google.gson.functional.InterfaceTest.testSerializingObjectImplementingInterface,"InterfaceTest, Gson"
com.google.gson.stream.JsonReaderTest.testNoTopLevelObject,"JsonReader, StringReader, JsonReaderTest"
com.google.gson.functional.FieldExclusionTest.testDefaultNestedStaticClassIncluded,"StringBuilder, Object, GsonBuilder, FieldExclusionTest, Gson, FieldExclusionTest$Outer$Inner, FieldExclusionTest$NestedClass"
com.google.gson.functional.InheritanceTest.testSubInterfacesOfCollectionSerialization,"SortedSet, Integer, List, StringBuilder, InheritanceTest$ClassWithSubInterfacesOfCollection, Object, TreeSet, Queue, Character, LinkedList, Collection, InheritanceTest, Float, Set, Gson, Iterator, Long"
com.google.gson.functional.NamingPolicyTest.testDeprecatedNamingStrategy,"Object, Field, String, NamingPolicyTest$ClassWithDuplicateFields, NamingPolicyTest, GsonBuilder, Gson, Integer, NamingPolicyTest$UpperCaseNamingStrategy"
com.google.gson.functional.JsonParserTest.testBadFieldTypeForDeserializingCustomTree,"JsonParserTest, JsonArray, JsonPrimitive, Gson, JsonObject, Integer"
com.google.gson.stream.JsonReaderTest.testLongs,"JsonReader, Double, StringReader, JsonReaderTest"
com.google.gson.functional.PrimitiveTest.testPrimitiveIntegerAutoboxedSerialization,"PrimitiveTest, Integer, Gson"
com.google.gson.LowerCamelCaseSeparatorNamingPolicyTest.testExceptionPossiblyIncorrectSeparation,"LowerCamelCaseSeparatorNamingPolicy, LowerCamelCaseSeparatorNamingPolicyTest"
com.google.gson.functional.PrimitiveTest.testBigDecimalPreservePrecisionSerialization,"PrimitiveTest, BigDecimal, Gson"
com.google.gson.functional.ObjectTest.testBagOfPrimitiveWrappersDeserialization,"StringBuilder, TestTypes$BagOfPrimitiveWrappers, Object, Boolean, ObjectTest, Gson, Integer, Long"
com.google.gson.TypeInfoTest.testPrimitive,"TypeInfoTest, TypeInfo"
com.google.gson.TypeInfoMapTest.testNonMapConstruction,"TypeInfoMapTest, TypeToken, TypeInfoMapTest$1, TypeInfoMap"
com.google.gson.functional.ObjectTest.testEmptyStringDeserialization,"ObjectTest, Gson"
com.google.gson.stream.JsonReaderTest.testLenientSingleQuotedStrings,"JsonReader, StringReader, JsonReaderTest"
com.google.gson.functional.MapTest.testMapDeserializationWithNullValue,"TypeToken, Gson, Map, MapTest, MapTest$6"
com.google.gson.JsonPrimitiveTest.testShortEqualsBigInteger,"JsonPrimitiveTest, JsonPrimitive, BigInteger, Short"
com.google.gson.TypeInfoFactoryTest.testParameterizedTypeField,"Object, TypeInfoFactoryTest$2, Class, TypeInfo, TypeInfoFactoryTest, TypeToken, TypeInfoFactory"
com.google.gson.functional.NullObjectAndFieldTest.testTopLevelNullObjectSerialization,"NullObjectAndFieldTest, GsonBuilder, Gson"
com.google.gson.functional.CustomTypeAdaptersTest.testCustomSerializerForLong,"String, Object, CustomTypeAdaptersTest$ClassWithWrapperLongField, CustomTypeAdaptersTest$7, JsonPrimitive, CustomTypeAdaptersTest$ClassWithBooleanField, GsonBuilder, Gson, Boolean, CustomTypeAdaptersTest, Long"
com.google.gson.stream.JsonReaderTest.testNulls,"JsonReader, JsonReaderTest"
com.google.gson.JsonStreamParserTest.testCallingNextBeyondAvailableInput,"JsonStreamParser, JsonStreamParserTest"
com.google.gson.functional.ConcurrencyTest.testSingleThreadSerialization,"ConcurrencyTest, Object, Gson, ConcurrencyTest$MyObject"
com.google.gson.functional.ObjectTest.testInnerClassDeserialization,"ObjectTest$Parent, Object, ObjectTest$2, GsonBuilder, Gson, ObjectTest$Parent$Child, ObjectTest"
com.google.gson.functional.PrimitiveTest.testPrimitiveDoubleAutoboxedInASingleElementArrayDeserialization,"PrimitiveTest, Double, Gson"
com.google.gson.functional.ExclusionStrategyFunctionalTest.testExclusionStrategyDeserialization,"StringBuilder, Object, JsonPrimitive, ExclusionStrategyFunctionalTest$SampleObjectForTest, Gson, JsonObject, Integer, Long, ExclusionStrategyFunctionalTest"
com.google.gson.TypeInfoArrayTest.testStringArray,"TypeInfoArrayTest, TypeInfoArray"
com.google.gson.functional.CustomTypeAdaptersTest.testCustomTypeAdapterAppliesToSubClassesSerializedAsBaseClass,"String, Object, CustomTypeAdaptersTest$Derived, CustomTypeAdaptersTest$6, JsonObject, GsonBuilder, Gson, CustomTypeAdaptersTest$Base, Integer, CustomTypeAdaptersTest"
com.google.gson.functional.PrimitiveTest.testNegativeInfinityFloatSerialization,"PrimitiveTest, Float, GsonBuilder, Gson"
com.google.gson.functional.ArrayTest.testNullsInArraySerialization,"ArrayTest, Gson"
com.google.gson.TypeInfoFactoryTest.testNestedParameterizedTypeField,"Object, TypeInfoFactoryTest$3, Class, TypeInfo, TypeInfoFactoryTest, TypeToken, TypeInfoFactory"
com.google.gson.UpperCamelCaseSeparatorNamingPolicyTest.testAllUpperCase,"UpperCamelCaseSeparatorNamingPolicyTest, UpperCamelCaseSeparatorNamingPolicy"
com.google.gson.ModifyFirstLetterNamingPolicyTest.testFieldHasNoLetters,"ModifyFirstLetterNamingPolicyTest, ModifyFirstLetterNamingPolicy"
com.google.gson.functional.JsonTreeTest.testToJsonTreeObjectType,"JsonTreeTest, StringBuilder, TestTypes$BagOfPrimitives, Object, String, JsonTreeTest$SubTypeOfBagOfPrimitives, JsonElement, JsonPrimitive, Boolean, Gson, Set, JsonObject, Integer, Long"
com.google.gson.functional.CustomDeserializerTest.testCustomDeserializerReturnsNullForArrayElementsForArrayField,"GsonBuilder, Object, CustomDeserializerTest$7, Gson, CustomDeserializerTest"
com.google.gson.functional.MapTest.testMapDeserializationEmpty,"TypeToken, Gson, Map, MapTest, MapTest$4"
com.google.gson.ParameterizedTypeHandlerMapTest.testHasGenericButNotSpecific,"TypeToken, ParameterizedTypeHandlerMapTest$1, ParameterizedTypeHandlerMap, ParameterizedTypeHandlerMapTest"
com.google.gson.stream.JsonReaderTest.testLenientUnquotedStrings,"JsonReader, StringReader, JsonReaderTest"
com.google.gson.functional.ObjectTest.testSingletonLists,"ObjectTest$Product, Object, ArrayList, Gson, ObjectTest, List, ObjectTest$Department"
com.google.gson.TypeInfoTest.testParameterizedTypes,"TypeInfo, TypeInfoTest$1, TypeInfoTest, TypeToken"
com.google.gson.ExposeAnnotationSerializationExclusionStrategyTest.testNeverSkipExplicitlyExposedAnnotatedFields,"ExposeAnnotationSerializationExclusionStrategy, ExposeAnnotationSerializationExclusionStrategyTest, Class, FieldAttributes"
com.google.gson.DisjunctionExclusionStrategyTest.testSkipFieldsWithFalseOnly,"DisjunctionExclusionStrategyTest, DisjunctionExclusionStrategy, LinkedList, List"
com.google.gson.functional.InheritanceTest.testBaseSerializedAsSubWhenSpecifiedWithExplicitTypeForToJsonMethod,"String, Object, TestTypes$Base, InheritanceTest, Class, Gson, TestTypes$Sub"
com.google.gson.JsonFieldNameValidatorTest.testInvalidCharacters,"JsonFieldNameValidatorTest, JsonFieldNameValidator"
com.google.gson.stream.JsonReaderTest.testSkipObject,"JsonReader, StringReader, JsonReaderTest"
com.google.gson.functional.PrimitiveTest.testPrimitiveLongAutoboxedInASingleElementArraySerialization,"PrimitiveTest, Gson"
com.google.gson.ParameterizedTypeHandlerMapTest.testNullMap,"ParameterizedTypeHandlerMap, ParameterizedTypeHandlerMapTest"
com.google.gson.JavaFieldNamingPolicyTest.testFieldNamingPolicy,"JavaFieldNamingPolicyTest, JavaFieldNamingPolicy, Class, FieldAttributes"
com.google.gson.functional.CustomTypeAdaptersTest.testCustomDeserializers,"StringBuilder, TestTypes$BagOfPrimitives, Object, String, TestTypes$ClassWithCustomTypeConverter, JsonElement, GsonBuilder, Boolean, Gson, JsonObject, Integer, CustomTypeAdaptersTest, Long, CustomTypeAdaptersTest$2"
com.google.gson.functional.NullObjectAndFieldTest.testExplicitSerializationOfNullArrayMembers,"String, Object, NullObjectAndFieldTest, NullObjectAndFieldTest$ClassWithMembers, GsonBuilder, Gson"
com.google.gson.functional.ParameterizedTypesTest.testVariableTypeFieldsAndGenericArraysDeserialization,"StringBuilder, Object, ParameterizedTypesTest$12, ArrayList, Arrays, ParameterizedTypesTest$ObjectWithTypeVariables, ParameterizedTypesTest, Gson, Iterable, Integer, Iterator, TypeToken, List"
com.google.gson.JsonParserTest.testParseEmptyWhitespaceInput,"JsonParserTest, JsonElement, JsonParser"
com.google.gson.functional.ObjectTest.testNullFieldsDeserialization,"StringBuilder, TestTypes$BagOfPrimitives, Object, String, TestTypes$Nested, Boolean, Gson, Integer, Long, ObjectTest"
com.google.gson.functional.PrimitiveTest.testDoubleNaNSerialization,"PrimitiveTest, Double, GsonBuilder, Gson"
com.google.gson.functional.ParameterizedTypesTest.testParameterizedTypesWithCustomDeserializer,"Constructor, RuntimeException, Primitives, GsonBuilder, TypeInfo, Integer, JsonParseException, StringBuilder, ParameterizedTypesTest$7, String, Class, ParamterizedTypeFixtures$MyParameterizedTypeInstanceCreator, Gson, JsonObject, ParameterizedTypesTest$8, TypeUtils, JsonElement, ParameterizedTypesTest, Method, ParamterizedTypeFixtures$MyParameterizedTypeAdapter, Object, JsonSerializationContext, PrimitiveTypeAdapter, Character, ParamterizedTypeFixtures$MyParameterizedType, TypeToken"
com.google.gson.GsonTypeAdapterTest.testTypeAdapterProperlyConvertsTypes,"Gson, Integer, AtomicInteger, GsonTypeAdapterTest"
com.google.gson.functional.ObjectTest.testNullArraysDeserialization,"ObjectTest, Gson"
com.google.gson.functional.ObjectTest.testNullPrimitiveFieldsDeserialization,"ObjectTest, Gson"
com.google.gson.LowerCamelCaseSeparatorNamingPolicyTest.testNameBeginsWithUpperCase,"LowerCamelCaseSeparatorNamingPolicy, LowerCamelCaseSeparatorNamingPolicyTest"
com.google.gson.functional.ArrayTest.testNullsInArrayDeserialization,"ArrayTest, Object, Gson"
com.google.gson.ParameterizedTypeHandlerMapTest.testTypeHierarchy,"ParameterizedTypeHandlerMap, ParameterizedTypeHandlerMapTest"
com.google.gson.functional.DefaultTypeAdaptersTest.testDefaultDateDeserializationUsingBuilder,"GsonBuilder, Date, Gson, DefaultTypeAdaptersTest"
com.google.gson.functional.EnumTest.testTopLevelEnumDeserialization,"StringBuilder, EnumTest, EnumTest$MyEnum[], EnumTest$MyEnum, Enum, Gson"
com.google.gson.JsonParserTest.testParseReader,"JsonParser, JsonParserTest, StringReader, JsonElement, JsonObject"
com.google.gson.NullExclusionStrategyTest.testNeverSkipsField,"NullExclusionStrategyTest, Class, NullExclusionStrategy, FieldAttributes"
com.google.gson.functional.DefaultTypeAdaptersTest.testUriDeserialization,"URI, StringBuilder, Gson, DefaultTypeAdaptersTest"
com.google.gson.functional.PrimitiveTest.testBadValueForBigIntegerDeserialization,"PrimitiveTest, Gson"
com.google.gson.InnerClassExclusionStrategyTest.testExcludeInnerClassObject,"InnerClassExclusionStrategy, Object, InnerClassExclusionStrategyTest"
com.google.gson.GenericArrayTypeImplTest.testNotEquals,"GenericArrayTypeImplTest$3, Object, GenericArrayTypeImpl, GenericArrayTypeImplTest, TypeToken"
com.google.gson.ParameterizedTypeHandlerMapTest.testReplaceExistingTypeHierarchyHandler,"ParameterizedTypeHandlerMap, ParameterizedTypeHandlerMapTest"
com.google.gson.ParameterizedTypeImplTest.testOurTypeFunctionality,"ParameterizedTypeImpl, Object, ParameterizedTypeImplTest"
com.google.gson.functional.SecurityTest.testJsonWithNonExectuableTokenWithConfiguredGsonDeserialization,"GsonBuilder, SecurityTest, Gson"
com.google.gson.functional.ExposeFieldsTest.testExposeAnnotationSerialization,"StringBuilder, Object, Gson, Integer, ExposeFieldsTest$ClassWithExposedFields, ExposeFieldsTest"
com.google.gson.functional.DefaultTypeAdaptersTest.testPropertiesDeserialization,"Properties, Gson, DefaultTypeAdaptersTest"
com.google.gson.TypeInfoArrayTest.testParameterizedArrayOfArrays,"TypeInfoArrayTest$2, TypeInfoArrayTest$3, TypeInfoArray, TypeInfoArrayTest, TypeToken"
com.google.gson.stream.JsonWriterTest.testWrongTopLevelType,"JsonWriterTest, JsonWriter, StringWriter"
com.google.gson.LruCacheTest.testCacheHitAndMiss,"LruCacheTest, Integer, Cache, LruCache"
com.google.gson.ExposeAnnotationSerializationExclusionStrategyTest.testSkipExplicitlySkippedFields,"ExposeAnnotationSerializationExclusionStrategy, ExposeAnnotationSerializationExclusionStrategyTest, Class, FieldAttributes"
com.google.gson.functional.ParameterizedTypesTest.testTypesWithMultipleParametersSerialization,"Double, TestTypes$BagOfPrimitives, Object, StringBuilder, String, Long, ParameterizedTypesTest, Float, Boolean, Gson, ParameterizedTypesTest$3, Integer, ParameterizedTypesTest$MultiParameters, TypeToken"
com.google.gson.functional.ParameterizedTypesTest.testDeepParameterizedTypeDeserialization,"ParameterizedTypesTest, ParameterizedTypesTest$18, Gson, TypeToken"
com.google.gson.functional.InstanceCreatorTest.testInstanceCreatorReturnsSubTypeForField,"Object, TestTypes$Base, InstanceCreatorTest$3, GsonBuilder, InstanceCreatorTest, Class, Gson, TestTypes$Sub"
com.google.gson.functional.CustomDeserializerTest.testDefaultConstructorNotCalledOnField,"Object, CustomDeserializerTest$DataHolderWrapper, IllegalStateException, CustomDeserializerTest, CustomDeserializerTest$DataHolder, Gson"
com.google.gson.functional.CollectionTest.testCollectionOfBagOfPrimitivesSerialization,"StringBuilder, TestTypes$BagOfPrimitives, String, Object, ArrayList, Integer, CollectionTest, Gson, Boolean, Iterator, Long, List"
com.google.gson.JsonFieldNameValidatorTest.testValidFieldBeginsWithDollarSign,"JsonFieldNameValidatorTest, JsonFieldNameValidator"
com.google.gson.functional.NullObjectAndFieldTest.testCustomSerializationOfNulls,"StringBuilder, TestTypes$BagOfPrimitives, Object, String, Integer, TestTypes$ClassWithObjects, NullObjectAndFieldTest, GsonBuilder, Gson, JsonNull, JsonObject, Boolean, NullObjectAndFieldTest$ClassWithObjectsSerializer, Long"
com.google.gson.functional.PrimitiveTest.testDoubleAsStringRepresentationDeserialization,"PrimitiveTest, Double, Gson"
com.google.gson.MixedStreamTest.testWriteHtmlSafe,"JsonWriter, MixedStreamTest$2, Arrays, GsonBuilder, StringWriter, Gson, MixedStreamTest, TypeToken"
com.google.gson.functional.ParameterizedTypesTest.testParameterizedTypeDeserialization,"TestTypes$BagOfPrimitives, RuntimeException, Primitives, ParameterizedTypesTest, GsonBuilder, Method, Boolean, Integer, StringBuilder, Object, String, Long, ParamterizedTypeFixtures$MyParameterizedType, Class, ParamterizedTypeFixtures$MyParameterizedTypeInstanceCreator, Gson, ParameterizedTypesTest$2, TypeToken"
com.google.gson.functional.CustomTypeAdaptersTest.testCustomNestedDeserializers,"StringBuilder, TestTypes$BagOfPrimitives, Object, CustomTypeAdaptersTest$4, String, TestTypes$ClassWithCustomTypeConverter, JsonElement, GsonBuilder, Boolean, Gson, Integer, CustomTypeAdaptersTest, Long"
