Project,Version,Strategy,Budget,SelectedTestCases
cli,10,TotalLines,25,"[""org.apache.commons.cli.HelpFormatterTest.testPrintUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintSortedUsage"", ""org.apache.commons.cli.BugsTest.test19383"", ""org.apache.commons.cli.BugsTest.test31148"", ""org.apache.commons.cli.BugsTest.test11458"", ""org.apache.commons.cli.bug.BugCLI18Test.testCLI18"", ""org.apache.commons.cli.BugsTest.test13666"", ""org.apache.commons.cli.BugsTest.test15046"", ""org.apache.commons.cli.BugsTest.test12210"", ""org.apache.commons.cli.BugsTest.test11456"", ""org.apache.commons.cli.HelpFormatterTest.testPrintOptions"", ""org.apache.commons.cli.HelpFormatterTest.testAutomaticUsage"", ""org.apache.commons.cli.BugsTest.test21215"", ""org.apache.commons.cli.BugsTest.test13935"", ""org.apache.commons.cli.BugsTest.test11457"", ""org.apache.commons.cli.BugsTest.test15648"", ""org.apache.commons.cli.BugsTest.test13425"", ""org.apache.commons.cli.bug.BugCLI133Test.testOrder"", ""org.apache.commons.cli.BugsTest.test14786"", ""org.apache.commons.cli.BugsTest.test11680"", ""org.apache.commons.cli.ApplicationTest.testLs"", ""org.apache.commons.cli.HelpFormatterTest.testFindWrapPos"", ""org.apache.commons.cli.HelpFormatterTest.testPrintWrapped"", ""org.apache.commons.cli.bug.BugCLI71Test.testGetsDefaultIfOptional"", ""org.apache.commons.cli.ApplicationTest.testAnt"", ""org.apache.commons.cli.ValueTest.testShortOptionalArgNoValue"", ""org.apache.commons.cli.ValueTest.testShortOptionalArgValues""]"
cli,10,MeanLines,25,"[""org.apache.commons.cli.HelpFormatterTest.testPrintWrapped"", ""org.apache.commons.cli.HelpFormatterTest.testFindWrapPos"", ""org.apache.commons.cli.HelpFormatterTest.testPrintOptions"", ""org.apache.commons.cli.HelpFormatterTest.testAutomaticUsage"", ""org.apache.commons.cli.BugsTest.test21215"", ""org.apache.commons.cli.HelpFormatterTest.testPrintUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintSortedUsage"", ""org.apache.commons.cli.BugsTest.test19383"", ""org.apache.commons.cli.bug.BugCLI18Test.testCLI18"", ""org.apache.commons.cli.BugsTest.test13666"", ""org.apache.commons.cli.BugsTest.test31148"", ""org.apache.commons.cli.OptionTest.testSubclass"", ""org.apache.commons.cli.BuildTest.testDuplicateSimple"", ""org.apache.commons.cli.BuildTest.testDuplicateLong"", ""org.apache.commons.cli.BugsTest.test15046"", ""org.apache.commons.cli.BugsTest.test13425"", ""org.apache.commons.cli.bug.BugCLI133Test.testOrder"", ""org.apache.commons.cli.ValueTest.testShortWithArg"", ""org.apache.commons.cli.ValueTest.testLongNoArg"", ""org.apache.commons.cli.ValueTest.testShortNoArg"", ""org.apache.commons.cli.ValueTest.testLongWithArg"", ""org.apache.commons.cli.BugsTest.test11458"", ""org.apache.commons.cli.BugsTest.test12210"", ""org.apache.commons.cli.bug.BugCLI71Test.testGetsDefaultIfOptional"", ""org.apache.commons.cli.BugsTest.test15648"", ""org.apache.commons.cli.OptionBuilderTest.testTwoCompleteOptions"", ""org.apache.commons.cli.OptionBuilderTest.testBaseOptionCharOpt""]"
cli,10,MaxLines,25,"[""org.apache.commons.cli.HelpFormatterTest.testPrintWrapped"", ""org.apache.commons.cli.BugsTest.test13666"", ""org.apache.commons.cli.bug.BugCLI18Test.testCLI18"", ""org.apache.commons.cli.HelpFormatterTest.testPrintSortedUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintUsage"", ""org.apache.commons.cli.BugsTest.test19383"", ""org.apache.commons.cli.HelpFormatterTest.testFindWrapPos"", ""org.apache.commons.cli.BugsTest.test21215"", ""org.apache.commons.cli.HelpFormatterTest.testPrintOptions"", ""org.apache.commons.cli.HelpFormatterTest.testAutomaticUsage"", ""org.apache.commons.cli.OptionBuilderTest.testTwoCompleteOptions"", ""org.apache.commons.cli.OptionBuilderTest.testBaseOptionCharOpt"", ""org.apache.commons.cli.BuildTest.testDuplicateLong"", ""org.apache.commons.cli.OptionBuilderTest.testOptionArgNumbers"", ""org.apache.commons.cli.OptionBuilderTest.testCompleteOption"", ""org.apache.commons.cli.OptionBuilderTest.testBaseOptionStringOpt"", ""org.apache.commons.cli.OptionTest.testSubclass"", ""org.apache.commons.cli.BuildTest.testDuplicateSimple"", ""org.apache.commons.cli.OptionBuilderTest.testSpecialOptChars"", ""org.apache.commons.cli.BugsTest.test11458"", ""org.apache.commons.cli.BugsTest.test31148"", ""org.apache.commons.cli.BugsTest.test12210"", ""org.apache.commons.cli.bug.BugCLI71Test.testGetsDefaultIfOptional"", ""org.apache.commons.cli.BugsTest.test15046"", ""org.apache.commons.cli.bug.BugCLI133Test.testOrder"", ""org.apache.commons.cli.BugsTest.test13935"", ""org.apache.commons.cli.bug.BugCLI13Test.testCLI13""]"
cli,10,MinLines,25,"[""org.apache.commons.cli.HelpFormatterTest.testAutomaticUsage"", ""org.apache.commons.cli.HelpFormatterTest.testFindWrapPos"", ""org.apache.commons.cli.HelpFormatterTest.testPrintUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintWrapped"", ""org.apache.commons.cli.HelpFormatterTest.testPrintSortedUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintOptions"", ""org.apache.commons.cli.BugsTest.test21215"", ""org.apache.commons.cli.BugsTest.test19383"", ""org.apache.commons.cli.BugsTest.test31148"", ""org.apache.commons.cli.ValueTest.testShortWithArg"", ""org.apache.commons.cli.ValueTest.testLongNoArg"", ""org.apache.commons.cli.ValueTest.testLongWithArg"", ""org.apache.commons.cli.ValueTest.testShortNoArg"", ""org.apache.commons.cli.BugsTest.test13425"", ""org.apache.commons.cli.BugsTest.test13666"", ""org.apache.commons.cli.bug.BugCLI18Test.testCLI18"", ""org.apache.commons.cli.OptionTest.testSubclass"", ""org.apache.commons.cli.OptionTest.testClone"", ""org.apache.commons.cli.OptionTest.testClear"", ""org.apache.commons.cli.ValuesTest.testShortArgs"", ""org.apache.commons.cli.ValuesTest.testCharSeparator"", ""org.apache.commons.cli.ValuesTest.testShortArgsWithValue"", ""org.apache.commons.cli.ValuesTest.testMultipleArgValues"", ""org.apache.commons.cli.ValuesTest.testExtraArgs"", ""org.apache.commons.cli.ValuesTest.testComplexValues"", ""org.apache.commons.cli.ValuesTest.testTwoArgValues"", ""org.apache.commons.cli.BugsTest.test14786""]"
cli,11,Total,25,"[""org.apache.commons.cli.BugsTest.test31148"", ""org.apache.commons.cli.BugsTest.test11458"", ""org.apache.commons.cli.PosixParserTest.testLongOptionWithShort"", ""org.apache.commons.cli.BugsTest.test12210"", ""org.apache.commons.cli.BugsTest.test15046"", ""org.apache.commons.cli.BugsTest.test11456"", ""org.apache.commons.cli.BugsTest.test13935"", ""org.apache.commons.cli.BugsTest.test13425"", ""org.apache.commons.cli.BugsTest.test11457"", ""org.apache.commons.cli.BugsTest.test15648"", ""org.apache.commons.cli.BugsTest.test14786"", ""org.apache.commons.cli.BugsTest.test19383"", ""org.apache.commons.cli.HelpFormatterTest.testPrintSortedUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintOptionWithEmptyArgNameUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintUsage"", ""org.apache.commons.cli.bug.BugCLI133Test.testOrder"", ""org.apache.commons.cli.bug.BugCLI18Test.testCLI18"", ""org.apache.commons.cli.HelpFormatterTest.testPrintOptionGroupUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintRequiredOptionGroupUsage"", ""org.apache.commons.cli.ApplicationTest.testLs"", ""org.apache.commons.cli.ApplicationTest.testAnt""]"
cli,11,Mean,25,"[""org.apache.commons.cli.BugsTest.test19383"", ""org.apache.commons.cli.HelpFormatterTest.testPrintOptionWithEmptyArgNameUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintSortedUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintUsage"", ""org.apache.commons.cli.OptionTest.testSubclass"", ""org.apache.commons.cli.BugsTest.test21215"", ""org.apache.commons.cli.BugsTest.test31148"", ""org.apache.commons.cli.bug.BugCLI18Test.testCLI18"", ""org.apache.commons.cli.HelpFormatterTest.testPrintWrapped"", ""org.apache.commons.cli.HelpFormatterTest.testFindWrapPos"", ""org.apache.commons.cli.BugsTest.test13666"", ""org.apache.commons.cli.HelpFormatterTest.testAutomaticUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintOptions"", ""org.apache.commons.cli.BugsTest.test13425"", ""org.apache.commons.cli.BugsTest.test12210"", ""org.apache.commons.cli.BugsTest.test15046"", ""org.apache.commons.cli.BugsTest.test11458"", ""org.apache.commons.cli.bug.BugCLI133Test.testOrder"", ""org.apache.commons.cli.BasicParserTest.testParser"", ""org.apache.commons.cli.ValueTest.testShortOptionalArgValue"", ""org.apache.commons.cli.ValueTest.testPropertyOptionSingularValue""]"
cli,11,Max,25,"[""org.apache.commons.cli.BugsTest.test31148"", ""org.apache.commons.cli.HelpFormatterTest.testPrintOptionWithEmptyArgNameUsage"", ""org.apache.commons.cli.BugsTest.test11458"", ""org.apache.commons.cli.bug.BugCLI71Test.testGetsDefaultIfOptional"", ""org.apache.commons.cli.OptionBuilderTest.testCompleteOption"", ""org.apache.commons.cli.OptionBuilderTest.testTwoCompleteOptions"", ""org.apache.commons.cli.OptionBuilderTest.testSpecialOptChars"", ""org.apache.commons.cli.OptionBuilderTest.testOptionArgNumbers"", ""org.apache.commons.cli.bug.BugCLI18Test.testCLI18"", ""org.apache.commons.cli.bug.BugCLI133Test.testOrder"", ""org.apache.commons.cli.HelpFormatterTest.testPrintSortedUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintUsage"", ""org.apache.commons.cli.OptionBuilderTest.testBaseOptionStringOpt"", ""org.apache.commons.cli.BugsTest.test19383"", ""org.apache.commons.cli.OptionTest.testSubclass"", ""org.apache.commons.cli.BugsTest.test13935"", ""org.apache.commons.cli.BugsTest.test15046"", ""org.apache.commons.cli.BugsTest.test12210"", ""org.apache.commons.cli.PosixParserTest.testLongOptionWithShort"", ""org.apache.commons.cli.OptionBuilderTest.testBaseOptionCharOpt"", ""org.apache.commons.cli.ValueTest.testPropertyOverrideValues""]"
cli,11,Min,25,"[""org.apache.commons.cli.BugsTest.test21215"", ""org.apache.commons.cli.BugsTest.test19383"", ""org.apache.commons.cli.HelpFormatterTest.testPrintOptions"", ""org.apache.commons.cli.HelpFormatterTest.testPrintUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintWrapped"", ""org.apache.commons.cli.HelpFormatterTest.testFindWrapPos"", ""org.apache.commons.cli.HelpFormatterTest.testAutomaticUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintSortedUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintOptionWithEmptyArgNameUsage"", ""org.apache.commons.cli.OptionTest.testClear"", ""org.apache.commons.cli.OptionTest.testClone"", ""org.apache.commons.cli.OptionTest.testSubclass"", ""org.apache.commons.cli.BugsTest.test13666"", ""org.apache.commons.cli.BugsTest.test31148"", ""org.apache.commons.cli.BugsTest.test13425"", ""org.apache.commons.cli.bug.BugCLI18Test.testCLI18"", ""org.apache.commons.cli.HelpFormatterTest.testPrintOptionGroupUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintRequiredOptionGroupUsage"", ""org.apache.commons.cli.BugsTest.test12210"", ""org.apache.commons.cli.OptionsTest.testToString"", ""org.apache.commons.cli.OptionsTest.testHelpOptions""]"
cli,11,TotalLines,25,"[""org.apache.commons.cli.HelpFormatterTest.testPrintOptionWithEmptyArgNameUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintSortedUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintUsage"", ""org.apache.commons.cli.BugsTest.test19383"", ""org.apache.commons.cli.bug.BugCLI18Test.testCLI18"", ""org.apache.commons.cli.BugsTest.test31148"", ""org.apache.commons.cli.HelpFormatterTest.testPrintRequiredOptionGroupUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintOptionGroupUsage"", ""org.apache.commons.cli.BugsTest.test11458"", ""org.apache.commons.cli.BugsTest.test13666"", ""org.apache.commons.cli.BugsTest.test15046"", ""org.apache.commons.cli.HelpFormatterTest.testAutomaticUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintOptions"", ""org.apache.commons.cli.PosixParserTest.testLongOptionWithShort"", ""org.apache.commons.cli.BugsTest.test12210"", ""org.apache.commons.cli.BugsTest.test21215"", ""org.apache.commons.cli.BugsTest.test13935"", ""org.apache.commons.cli.BugsTest.test11456"", ""org.apache.commons.cli.BugsTest.test15648"", ""org.apache.commons.cli.BugsTest.test11457"", ""org.apache.commons.cli.bug.BugCLI133Test.testOrder""]"
cli,11,MeanLines,25,"[""org.apache.commons.cli.HelpFormatterTest.testPrintWrapped"", ""org.apache.commons.cli.HelpFormatterTest.testFindWrapPos"", ""org.apache.commons.cli.HelpFormatterTest.testPrintOptions"", ""org.apache.commons.cli.HelpFormatterTest.testAutomaticUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintSortedUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintOptionWithEmptyArgNameUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintUsage"", ""org.apache.commons.cli.BugsTest.test21215"", ""org.apache.commons.cli.BugsTest.test19383"", ""org.apache.commons.cli.bug.BugCLI18Test.testCLI18"", ""org.apache.commons.cli.BugsTest.test13666"", ""org.apache.commons.cli.HelpFormatterTest.testPrintRequiredOptionGroupUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintOptionGroupUsage"", ""org.apache.commons.cli.OptionTest.testSubclass"", ""org.apache.commons.cli.BugsTest.test31148"", ""org.apache.commons.cli.BugsTest.test15046"", ""org.apache.commons.cli.bug.BugCLI133Test.testOrder"", ""org.apache.commons.cli.BugsTest.test13425"", ""org.apache.commons.cli.BugsTest.test11458"", ""org.apache.commons.cli.BugsTest.test12210"", ""org.apache.commons.cli.OptionTest.testClear""]"
cli,11,MaxLines,25,"[""org.apache.commons.cli.HelpFormatterTest.testPrintOptions"", ""org.apache.commons.cli.HelpFormatterTest.testPrintOptionWithEmptyArgNameUsage"", ""org.apache.commons.cli.BugsTest.test21215"", ""org.apache.commons.cli.HelpFormatterTest.testPrintRequiredOptionGroupUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintOptionGroupUsage"", ""org.apache.commons.cli.bug.BugCLI18Test.testCLI18"", ""org.apache.commons.cli.HelpFormatterTest.testAutomaticUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintSortedUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintUsage"", ""org.apache.commons.cli.BugsTest.test19383"", ""org.apache.commons.cli.HelpFormatterTest.testFindWrapPos"", ""org.apache.commons.cli.HelpFormatterTest.testPrintWrapped"", ""org.apache.commons.cli.BugsTest.test13666"", ""org.apache.commons.cli.OptionBuilderTest.testCompleteOption"", ""org.apache.commons.cli.bug.BugCLI71Test.testGetsDefaultIfOptional"", ""org.apache.commons.cli.OptionBuilderTest.testTwoCompleteOptions"", ""org.apache.commons.cli.OptionBuilderTest.testBaseOptionStringOpt"", ""org.apache.commons.cli.OptionBuilderTest.testSpecialOptChars"", ""org.apache.commons.cli.OptionBuilderTest.testOptionArgNumbers"", ""org.apache.commons.cli.OptionBuilderTest.testBaseOptionCharOpt"", ""org.apache.commons.cli.OptionTest.testSubclass""]"
cli,11,MinLines,25,"[""org.apache.commons.cli.HelpFormatterTest.testPrintOptions"", ""org.apache.commons.cli.HelpFormatterTest.testPrintOptionWithEmptyArgNameUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintWrapped"", ""org.apache.commons.cli.HelpFormatterTest.testFindWrapPos"", ""org.apache.commons.cli.HelpFormatterTest.testAutomaticUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintSortedUsage"", ""org.apache.commons.cli.HelpFormatterTest.testPrintUsage"", ""org.apache.commons.cli.BugsTest.test21215"", ""org.apache.commons.cli.BugsTest.test19383"", ""org.apache.commons.cli.OptionTest.testClear"", ""org.apache.commons.cli.OptionTest.testClone"", ""org.apache.commons.cli.OptionTest.testSubclass"", ""org.apache.commons.cli.BugsTest.test31148"", ""org.apache.commons.cli.bug.BugCLI18Test.testCLI18"", ""org.apache.commons.cli.BugsTest.test13425"", ""org.apache.commons.cli.BugsTest.test13666"", ""org.apache.commons.cli.ValueTest.testPropertyOptionFlags"", ""org.apache.commons.cli.ValueTest.testLongOptionalNoValue"", ""org.apache.commons.cli.ValueTest.testPropertyOptionSingularValue"", ""org.apache.commons.cli.ValueTest.testLongOptionalArgValue"", ""org.apache.commons.cli.ValueTest.testShortOptionalArgValues""]"
cli,13,Total,25,"[""org.apache.commons.cli2.bug.BugCLI145Test.testWithMaximum"", ""org.apache.commons.cli2.bug.BugCLI145Test.testWithMaximumUsingDefaultValues"", ""org.apache.commons.cli2.DocumentationTest.testManualIntroduction"", ""org.apache.commons.cli2.DocumentationTest.testBasicUsage"", ""org.apache.commons.cli2.DocumentationTest.testExampleAnt"", ""org.apache.commons.cli2.bug.BugCLI122Test.testArgumentWhichStartsWithDash"", ""org.apache.commons.cli2.bug.BugCLI12Test.testBug"", ""org.apache.commons.cli2.bug.BugCLI80Test.testBug"", ""org.apache.commons.cli2.bug.Bug13935Test.testRequiredGroup"", ""org.apache.commons.cli2.bug.Bug15046Test.testParamNamedAsOption"", ""org.apache.commons.cli2.application.AntTest.testAnt"", ""org.apache.commons.cli2.bug.Bug15648Test.testQuotedArgumentValue"", ""org.apache.commons.cli2.bug.Bug28005Test.testInfiniteLoop"", ""org.apache.commons.cli2.bug.BugLoopingOptionLookAlikeTest.testLoopingOptionLookAlike"", ""org.apache.commons.cli2.bug.BugLoopingOptionLookAlikeTest.testLoopingOptionLookAlike2"", ""org.apache.commons.cli2.util.HelpFormatterTest.testGutters"", ""org.apache.commons.cli2.commandline.ParserTest.testParse_Successful"", ""org.apache.commons.cli2.option.ArgumentTest.testNew"", ""org.apache.commons.cli2.application.CpTest.testMultiSource"", ""org.apache.commons.cli2.application.CpTest.testOneSource"", ""org.apache.commons.cli2.option.ArgumentTest.testProcess_ConsumeNothing"", ""org.apache.commons.cli2.commandline.ParserTest.testParseAndHelp_Successful"", ""org.apache.commons.cli2.builder.ArgumentBuilderTest.testValidator"", ""org.apache.commons.cli2.option.NestedGroupTest.testNestedGroup"", ""org.apache.commons.cli2.bug.Bug13886Test.testMandatoryGroup"", ""org.apache.commons.cli2.option.ArgumentTest.testSourceDestArgument"", ""org.apache.commons.cli2.application.LsTest.testLs"", ""org.apache.commons.cli2.option.PropertyOptionTest.testCanProcess"", ""org.apache.commons.cli2.option.PropertyOptionTest.testCanProcess_TooShort"", ""org.apache.commons.cli2.option.PropertyOptionTest.testCanProcess_Null"", ""org.apache.commons.cli2.option.PropertyOptionTest.testCanProcess_BadMatch"", ""org.apache.commons.cli2.bug.BugCLI18Test.testBug"", ""org.apache.commons.cli2.option.PropertyOptionTest.testProcess_UnexpectedOptionException"", ""org.apache.commons.cli2.option.PropertyOptionTest.testProcess_SetToEmpty"", ""org.apache.commons.cli2.option.PropertyOptionTest.testProcess_BadPropertyException"", ""org.apache.commons.cli2.option.PropertyOptionTest.testProcess"", ""org.apache.commons.cli2.bug.Bug32533Test.testBlah"", ""org.apache.commons.cli2.option.ArgumentTest.testCanProcess_ConsumeRemaining"", ""org.apache.commons.cli2.util.HelpFormatterTest.testWrap_Below1Length"", ""org.apache.commons.cli2.validation.DateValidatorTest.testMaximumBounds"", ""org.apache.commons.cli2.validation.DateValidatorTest.testMinimumBounds"", ""org.apache.commons.cli2.application.CvsTest.testCVS"", ""org.apache.commons.cli2.option.ArgumentTest.testProcess_InterrogatedDefaultValues"", ""org.apache.commons.cli2.option.ArgumentTest.testProcess_ConsumeRemaining"", ""org.apache.commons.cli2.option.ArgumentTest.testProcess_InterrogatedDefaultValue"", ""org.apache.commons.cli2.option.PropertyOptionTest.testHelpLines"", ""org.apache.commons.cli2.option.ArgumentTest.testProcess_StripBoundaryQuotes"", ""org.apache.commons.cli2.util.HelpFormatterTest.testPrintHelp_WithException"", ""org.apache.commons.cli2.util.HelpFormatterTest.testPrintException"", ""org.apache.commons.cli2.application.CpTest.testNoSource"", ""org.apache.commons.cli2.option.ArgumentTest.testTooManyDefaults"", ""org.apache.commons.cli2.option.ArgumentTest.testTooFewDefaults"", ""org.apache.commons.cli2.option.GroupTest.testValidate_RequiredChild"", ""org.apache.commons.cli2.option.ArgumentTest.testHelpLines"", ""org.apache.commons.cli2.commandline.ParserTest.testParse_WithUnexpectedOption"", ""org.apache.commons.cli2.util.ComparatorsTest.testChained"", ""org.apache.commons.cli2.option.PropertyOptionTest.testPrefixes"", ""org.apache.commons.cli2.option.PropertyOptionTest.testAppendUsage"", ""org.apache.commons.cli2.option.PropertyOptionTest.testGetPreferredName"", ""org.apache.commons.cli2.option.PropertyOptionTest.testHelpLines_NoDisplay"", ""org.apache.commons.cli2.option.PropertyOptionTest.testTriggers"", ""org.apache.commons.cli2.option.PropertyOptionTest.testGetDescription"", ""org.apache.commons.cli2.option.PropertyOptionTest.testAppendUsage_Hidden"", ""org.apache.commons.cli2.option.PropertyOptionTest.testValidate"", ""org.apache.commons.cli2.option.GroupTest.testHelpLines_NoName"", ""org.apache.commons.cli2.option.GroupTest.testHelpLines"", ""org.apache.commons.cli2.option.GroupTest.testHelpLines_NoExpanded"", ""org.apache.commons.cli2.builder.ArgumentBuilderTest.testMinimum"", ""org.apache.commons.cli2.builder.ArgumentBuilderTest.testDefaultX2"", ""org.apache.commons.cli2.builder.ArgumentBuilderTest.testConsumeRemaining"", ""org.apache.commons.cli2.builder.ArgumentBuilderTest.testDefault"", ""org.apache.commons.cli2.builder.ArgumentBuilderTest.testInitialSeparator"", ""org.apache.commons.cli2.builder.ArgumentBuilderTest.testName"", ""org.apache.commons.cli2.builder.ArgumentBuilderTest.testMaximum"", ""org.apache.commons.cli2.builder.ArgumentBuilderTest.testDefaults"", ""org.apache.commons.cli2.builder.ArgumentBuilderTest.testId"", ""org.apache.commons.cli2.builder.ArgumentBuilderTest.testSubsequentSeparator"", ""org.apache.commons.cli2.validation.UrlValidatorTest.testMalformedURL"", ""org.apache.commons.cli2.option.ParentTest.testGetId"", ""org.apache.commons.cli2.option.ParentTest.testValidate_Argument"", ""org.apache.commons.cli2.option.ParentTest.testHelpLines_NoArgument"", ""org.apache.commons.cli2.option.ParentTest.testHelpLines_NoChildren"", ""org.apache.commons.cli2.option.ParentTest.testHelpLines"", ""org.apache.commons.cli2.option.ArgumentTest.testGetPreferredName"", ""org.apache.commons.cli2.option.ArgumentTest.testAppendUsage_InfiniteNoNumbering""]"
